4833;13.10.20 16:18:51;21;Avvicinamento Pressata Finale;position > max position (10);20201012153435A0202;
0,00;0,00;294,64;0,04;0,00;0,00;
0,00;0,00;294,80;0,04;0,00;0,00;
0,00;0,00;294,96;0,04;0,00;0,00;
0,00;0,00;295,12;0,04;0,00;0,00;
0,00;0,00;295,28;0,04;0,00;0,00;
0,00;0,00;295,44;0,04;0,00;0,00;
0,00;0,00;295,60;0,04;0,00;0,00;
0,00;0,00;295,92;0,04;0,00;0,00;
0,00;0,00;296,08;0,04;0,00;0,00;
0,00;0,00;296,24;0,04;0,00;0,00;
0,00;0,00;296,56;0,04;0,00;0,00;
0,00;0,00;296,88;0,04;0,00;0,00;
0,00;0,00;297,04;0,04;0,00;0,00;
0,00;0,00;297,20;0,04;0,00;0,00;
0,00;0,00;297,36;0,04;0,00;0,00;
0,00;0,00;297,52;0,04;0,00;0,00;
0,00;0,00;297,68;0,04;0,00;0,00;
0,00;0,00;297,84;0,04;0,00;0,00;
0,00;0,00;298,00;0,12;0,00;0,00;
0,00;0,00;298,16;0,21;0,00;0,00;
0,00;0,00;298,32;0,21;0,00;0,00;
0,00;0,00;298,48;0,26;0,00;0,00;
0,00;0,00;298,64;0,26;0,00;0,00;
0,00;0,00;298,80;0,21;0,00;0,00;
0,00;0,00;298,96;0,26;0,00;0,00;
0,00;0,00;299,12;0,26;0,00;0,00;
0,00;0,00;299,28;0,21;0,00;0,00;
0,00;0,00;299,44;0,21;0,00;0,00;
0,00;0,00;299,60;0,21;0,00;0,00;
0,00;0,00;299,76;0,21;0,00;0,00;
0,00;0,00;299,92;0,21;0,00;0,00;
0,00;0,00;300,08;0,48;0,00;0,00;
0,00;0,00;300,23;1,34;0,00;0,00;
0,00;0,00;300,39;1,22;0,00;0,00;
0,00;0,00;300,55;1,22;0,00;0,00;
0,00;0,00;300,72;1,26;0,00;0,00;
0,00;0,00;300,88;1,34;0,00;0,00;
0,00;0,00;301,04;1,39;0,00;0,00;
0,00;0,00;301,20;1,48;0,00;0,00;
0,00;0,00;301,36;1,48;0,00;0,00;
0,00;0,00;301,52;1,48;0,00;0,00;
0,00;0,00;301,68;1,65;0,00;0,00;
0,00;0,00;301,84;1,57;0,00;0,00;
0,00;0,00;302,00;1,69;0,00;0,00;
0,00;0,00;302,16;1,73;0,00;0,00;
0,00;0,00;302,32;1,73;0,00;0,00;
0,00;0,00;302,48;1,82;0,00;0,00;
0,00;0,00;302,64;1,87;0,00;0,00;
0,00;0,00;302,80;1,96;0,00;0,00;
0,00;0,00;302,96;2,00;0,00;0,00;
0,00;0,00;303,12;2,00;0,00;0,00;
0,00;0,00;303,28;2,09;0,00;0,00;
0,00;0,00;303,44;2,13;0,00;0,00;
0,00;0,00;303,60;2,17;0,00;0,00;
0,00;0,00;303,76;2,26;0,00;0,00;
0,00;0,00;303,92;2,39;0,00;0,00;
0,00;0,00;304,08;2,70;0,00;0,00;
0,00;0,00;304,23;2,78;0,00;0,00;
0,00;0,00;304,40;2,91;0,00;0,00;
0,00;0,00;304,55;2,95;0,00;0,00;
0,00;0,00;304,71;3,13;0,00;0,00;
0,00;0,00;304,88;3,04;0,00;0,00;
0,00;0,00;305,04;3,18;0,00;0,00;
0,00;0,00;305,20;3,21;0,00;0,00;
0,00;0,00;305,36;3,34;0,00;0,00;
0,00;0,00;305,52;3,39;0,00;0,00;
0,00;0,00;305,68;3,39;0,00;0,00;
0,00;0,00;305,84;3,39;0,00;0,00;
0,00;0,00;306,00;3,43;0,00;0,00;
0,00;0,00;306,16;3,43;0,00;0,00;
0,00;0,00;306,32;3,52;0,00;0,00;
0,00;0,00;306,48;3,52;0,00;0,00;
0,00;0,00;306,64;3,61;0,00;0,00;
0,00;0,00;306,80;3,61;0,00;0,00;
0,00;0,00;306,96;3,57;0,00;0,00;
0,00;0,00;307,12;3,61;0,00;0,00;
0,00;0,00;307,28;3,66;0,00;0,00;
0,00;0,00;307,44;3,78;0,00;0,00;
0,00;0,00;307,60;3,70;0,00;0,00;
0,00;0,00;307,76;3,82;0,00;0,00;
0,00;0,00;307,92;3,87;0,00;0,00;
0,00;0,00;308,08;3,91;0,00;0,00;
0,00;0,00;308,24;3,96;0,00;0,00;
0,00;0,00;308,40;3,96;0,00;0,00;
0,00;0,00;308,56;4,00;0,00;0,00;
0,00;0,00;308,72;4,00;0,00;0,00;
0,00;0,00;308,88;4,05;0,00;0,00;
0,00;0,00;309,04;4,05;0,00;0,00;
0,00;0,00;309,20;4,13;0,00;0,00;
0,00;0,00;309,36;4,13;0,00;0,00;
0,00;0,00;309,52;4,17;0,00;0,00;
0,00;0,00;309,67;4,30;0,00;0,00;
0,00;0,00;309,84;4,30;0,00;0,00;
0,00;0,00;310,00;4,35;0,00;0,00;
0,00;0,00;310,16;4,43;0,00;0,00;
0,00;0,00;310,32;4,47;0,00;0,00;
0,00;0,00;310,48;4,52;0,00;0,00;
0,00;0,00;310,64;4,52;0,00;0,00;
0,00;0,00;310,80;4,52;0,00;0,00;
0,00;0,00;310,96;4,56;0,00;0,00;
0,00;0,00;311,12;4,52;0,00;0,00;
0,00;0,00;311,28;4,52;0,00;0,00;
0,00;0,00;311,44;4,56;0,00;0,00;
0,00;0,00;311,60;4,56;0,00;0,00;
0,00;0,00;311,76;4,61;0,00;0,00;
0,00;0,00;311,92;4,56;0,00;0,00;
0,00;0,00;312,08;4,70;0,00;0,00;
0,00;0,00;312,24;4,70;0,00;0,00;
0,00;0,00;312,40;4,74;0,00;0,00;
0,00;0,00;312,56;4,78;0,00;0,00;
0,00;0,00;312,72;4,78;0,00;0,00;
0,00;0,00;312,88;4,87;0,00;0,00;
0,00;0,00;313,04;4,91;0,00;0,00;
0,00;0,00;313,20;4,95;0,00;0,00;
0,00;0,00;313,36;5,04;0,00;0,00;
0,00;0,00;313,52;5,00;0,00;0,00;
0,00;0,00;313,68;5,09;0,00;0,00;
0,00;0,00;313,84;5,18;0,00;0,00;
0,00;0,00;313,95;9,61;0,00;0,00;
0,00;0,00;313,95;9,00;0,00;0,00;
0,00;0,00;313,95;9,09;0,00;0,00;
0,00;0,00;313,95;9,26;0,00;0,00;
0,00;0,00;313,95;9,26;0,00;0,00;
0,00;0,00;313,95;9,30;0,00;0,00;
0,00;0,00;313,95;9,44;0,00;0,00;
0,00;0,00;313,96;9,48;0,00;0,00;
0,00;0,00;313,96;9,48;0,00;0,00;
0,00;0,00;313,96;9,57;0,00;0,00;
0,00;0,00;313,96;9,61;0,00;0,00;
0,00;0,00;313,96;9,61;0,00;0,00;
0,00;0,00;313,96;9,61;0,00;0,00;
0,00;0,00;313,96;9,61;0,00;0,00;
