4747;06.04.20 10:03:31;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20200406092403P0038;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,08;0,00;0,00;
0,00;0,00;75,05;0,08;0,00;0,00;
0,00;0,00;76,00;0,16;0,00;0,00;
0,00;0,00;77,35;0,08;0,00;0,00;
0,00;0,00;79,09;0,16;0,00;0,00;
0,00;0,00;81,21;0,16;0,00;0,00;
0,00;0,00;83,57;0,08;0,00;0,00;
0,00;0,00;85,92;0,08;0,00;0,00;
0,00;0,00;88,34;0,16;0,00;0,00;
0,00;0,00;90,74;0,08;0,00;0,00;
0,00;0,00;95,54;0,08;0,00;0,00;
0,00;0,00;97,95;0,16;0,00;0,00;
0,00;0,00;100,35;0,16;0,00;0,00;
0,00;0,00;102,74;0,08;0,00;0,00;
0,00;0,00;107,54;0,08;0,00;0,00;
0,00;0,00;109,95;0,08;0,00;0,00;
0,00;0,00;112,35;0,16;0,00;0,00;
0,00;0,00;114,74;0,16;0,00;0,00;
0,00;0,00;121,95;0,08;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;126,75;0,08;0,00;0,00;
0,00;0,00;131,54;0,08;0,00;0,00;
0,00;0,00;133,95;0,16;0,00;0,00;
0,00;0,00;136,35;0,16;0,00;0,00;
0,00;0,00;138,74;0,08;0,00;0,00;
0,00;0,00;141,15;0,08;0,00;0,00;
0,00;0,00;145,95;0,08;0,00;0,00;
0,00;0,00;148,35;0,16;0,00;0,00;
0,00;0,00;150,74;0,16;0,00;0,00;
0,00;0,00;155,54;-0,08;0,00;0,00;
0,00;0,00;157,95;0,08;0,00;0,00;
0,00;0,00;162,75;0,16;0,00;0,00;
0,00;0,00;169,95;0,08;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;174,74;0,08;0,00;0,00;
0,00;0,00;179,54;0,08;0,00;0,00;
0,00;0,00;181,95;0,16;0,00;0,00;
0,00;0,00;184,35;0,16;0,00;0,00;
0,00;0,00;186,75;0,16;0,00;0,00;
0,00;0,00;189,15;0,08;0,00;0,00;
0,00;0,00;191,48;0,08;0,00;0,00;
0,00;0,00;193,43;0,08;0,00;0,00;
0,00;0,00;196,36;-0,08;0,00;0,00;
0,00;0,00;197,25;-0,08;0,00;0,00;
0,00;0,00;197,76;-0,08;0,00;0,00;
0,00;0,00;197,91;-0,08;0,00;0,00;
0,00;0,00;198,07;0,14;0,00;0,00;
0,00;0,00;199,32;0,08;0,00;0,00;
0,00;0,00;199,48;0,08;0,00;0,00;
0,00;0,00;199,96;0,08;0,00;0,00;
0,00;0,00;200,28;0,08;0,00;0,00;
0,00;0,00;200,44;0,08;0,00;0,00;
0,00;0,00;200,76;0,08;0,00;0,00;
0,00;0,00;201,24;0,16;0,00;0,00;
0,00;0,00;201,72;0,08;0,00;0,00;
0,00;0,00;202,04;0,16;0,00;0,00;
0,00;0,00;202,20;0,31;0,00;0,00;
0,00;0,00;202,36;0,31;0,00;0,00;
0,00;0,00;202,52;0,31;0,00;0,00;
0,00;0,00;202,68;0,31;0,00;0,00;
0,00;0,00;202,84;0,23;0,00;0,00;
0,00;0,00;203,00;0,23;0,00;0,00;
0,00;0,00;203,16;0,23;0,00;0,00;
0,00;0,00;203,32;0,31;0,00;0,00;
0,00;0,00;203,48;0,31;0,00;0,00;
0,00;0,00;203,64;0,31;0,00;0,00;
0,00;0,00;203,80;0,31;0,00;0,00;
0,00;0,00;203,96;0,31;0,00;0,00;
0,00;0,00;204,12;0,37;0,00;0,00;
0,00;0,00;204,28;0,84;0,00;0,00;
0,00;0,00;204,44;1,53;0,00;0,00;
0,00;0,00;204,60;1,53;0,00;0,00;
0,00;0,00;204,76;1,53;0,00;0,00;
0,00;0,00;204,92;1,53;0,00;0,00;
0,00;0,00;205,08;1,53;0,00;0,00;
0,00;0,00;205,24;1,53;0,00;0,00;
0,00;0,00;205,40;1,53;0,00;0,00;
0,00;0,00;205,56;1,67;0,00;0,00;
0,00;0,00;205,72;1,74;0,00;0,00;
0,00;0,00;205,88;1,82;0,00;0,00;
0,00;0,00;206,04;1,82;0,00;0,00;
0,00;0,00;206,20;1,82;0,00;0,00;
0,00;0,00;206,36;1,98;0,00;0,00;
0,00;0,00;206,52;3,27;0,00;0,00;
0,00;0,00;206,67;8,44;0,00;0,00;
0,00;0,00;206,78;15,06;0,00;0,00;
0,00;0,00;206,78;14,30;0,00;0,00;
0,00;0,00;206,80;16,14;0,00;0,00;
0,00;0,00;206,80;16,14;0,00;0,00;
0,00;0,00;206,80;16,14;0,00;0,00;
0,00;0,00;206,81;16,29;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
0,00;0,00;206,81;16,45;0,00;0,00;
