10816;29.09.20 15:33:46;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200929095820P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,31;0,00;0,00;
0,00;0,00;0,60;0,29;0,00;0,00;
0,00;0,00;1,63;0,27;0,00;0,00;
0,00;0,00;3,16;0,27;0,00;0,00;
0,00;0,00;5,21;0,27;0,00;0,00;
0,00;0,00;7,77;0,29;0,00;0,00;
0,00;0,00;10,83;0,20;0,00;0,00;
0,00;0,00;13,94;0,24;0,00;0,00;
0,00;0,00;17,13;0,27;0,00;0,00;
0,00;0,00;20,34;0,20;0,00;0,00;
0,00;0,00;23,53;0,22;0,00;0,00;
0,00;0,00;26,74;0,22;0,00;0,00;
0,00;0,00;29,94;0,20;0,00;0,00;
0,00;0,00;33,14;0,22;0,00;0,00;
0,00;0,00;36,33;0,22;0,00;0,00;
0,00;0,00;39,53;0,22;0,00;0,00;
0,00;0,00;42,74;0,22;0,00;0,00;
0,00;0,00;45,94;0,20;0,00;0,00;
0,00;0,00;49,14;0,24;0,00;0,00;
0,00;0,00;52,34;0,20;0,00;0,00;
0,00;0,00;55,54;0,22;0,00;0,00;
0,00;0,00;58,73;0,24;0,00;0,00;
0,00;0,00;61,94;0,18;0,00;0,00;
0,00;0,00;65,14;0,24;0,00;0,00;
0,00;0,00;68,34;0,20;0,00;0,00;
0,00;0,00;71,54;0,22;0,00;0,00;
0,00;0,00;74,74;0,20;0,00;0,00;
0,00;0,00;77,94;0,18;0,00;0,00;
0,00;0,00;81,14;0,20;0,00;0,00;
0,00;0,00;84,34;0,22;0,00;0,00;
0,00;0,00;87,54;0,20;0,00;0,00;
0,00;0,00;90,74;0,22;0,00;0,00;
0,00;0,00;93,94;0,20;0,00;0,00;
0,00;0,00;97,14;0,22;0,00;0,00;
0,00;0,00;100,34;0,18;0,00;0,00;
0,00;0,00;103,54;0,20;0,00;0,00;
0,00;0,00;106,74;0,22;0,00;0,00;
0,00;0,00;109,94;0,22;0,00;0,00;
0,00;0,00;113,14;0,20;0,00;0,00;
0,00;0,00;116,34;0,24;0,00;0,00;
0,00;0,00;119,54;0,22;0,00;0,00;
0,00;0,00;122,74;0,22;0,00;0,00;
0,00;0,00;125,94;0,22;0,00;0,00;
0,00;0,00;129,14;0,22;0,00;0,00;
0,00;0,00;132,34;0,20;0,00;0,00;
0,00;0,00;135,54;0,22;0,00;0,00;
0,00;0,00;138,74;0,20;0,00;0,00;
0,00;0,00;141,94;0,18;0,00;0,00;
0,00;0,00;145,14;0,24;0,00;0,00;
0,00;0,00;148,34;0,22;0,00;0,00;
0,00;0,00;151,54;0,18;0,00;0,00;
0,00;0,00;154,74;0,22;0,00;0,00;
0,00;0,00;157,94;0,20;0,00;0,00;
0,00;0,00;161,02;0,09;0,00;0,00;
0,00;0,00;163,59;0,16;0,00;0,00;
0,00;0,00;165,71;0,16;0,00;0,00;
0,00;0,00;167,33;0,16;0,00;0,00;
0,00;0,00;168,43;0,11;0,00;0,00;
0,00;0,00;169,02;0,09;0,00;0,00;
0,00;0,00;169,17;0,13;0,00;0,00;
0,00;0,00;169,21;0,11;0,00;0,00;
0,00;0,00;169,27;0,18;0,00;0,00;
0,00;0,00;169,41;0,16;0,00;0,00;
0,00;0,00;169,57;0,18;0,00;0,00;
0,00;0,00;169,73;0,16;0,00;0,00;
0,00;0,00;169,89;0,16;0,00;0,00;
0,00;0,00;170,05;0,18;0,00;0,00;
0,00;0,00;170,21;0,13;0,00;0,00;
0,00;0,00;170,37;0,16;0,00;0,00;
0,00;0,00;170,53;0,13;0,00;0,00;
0,00;0,00;170,69;0,16;0,00;0,00;
0,00;0,00;170,85;0,16;0,00;0,00;
0,00;0,00;171,01;0,18;0,00;0,00;
0,00;0,00;171,17;0,18;0,00;0,00;
0,00;0,00;171,33;0,16;0,00;0,00;
0,00;0,00;171,49;0,18;0,00;0,00;
0,00;0,00;171,65;0,16;0,00;0,00;
0,00;0,00;171,81;0,18;0,00;0,00;
0,00;0,00;171,97;0,18;0,00;0,00;
0,00;0,00;172,13;0,36;0,00;0,00;
0,00;0,00;172,29;0,34;0,00;0,00;
0,00;0,00;172,45;1,28;0,00;0,00;
0,00;0,00;172,60;1,90;0,00;0,00;
0,00;0,00;172,76;2,30;0,00;0,00;
0,00;0,00;172,91;2,73;0,00;0,00;
0,00;0,00;173,08;3,12;0,00;0,00;
0,00;0,00;173,24;3,57;0,00;0,00;
0,00;0,00;173,39;4,07;0,00;0,00;
0,00;0,00;173,55;4,56;0,00;0,00;
0,00;0,00;173,69;4,90;0,00;0,00;
0,00;0,00;173,69;4,88;0,00;0,00;
0,00;0,00;173,69;4,81;0,00;0,00;
0,00;0,00;173,44;0,59;0,00;0,00;
0,00;0,00;172,69;-0,23;0,00;0,00;
0,00;0,00;172,03;0,04;0,00;0,00;
0,00;0,00;171,83;0,13;0,00;0,00;
0,00;0,00;171,74;0,13;0,00;0,00;
0,00;0,00;171,71;0,13;0,00;0,00;
0,00;0,00;171,71;0,04;0,00;0,00;
0,00;0,00;171,71;0,04;0,00;0,00;
0,00;0,00;171,71;0,06;0,00;0,00;
0,00;0,00;171,71;0,09;0,00;0,00;
0,00;0,00;171,76;0,15;0,00;0,00;
0,00;0,00;171,88;0,16;0,00;0,00;
0,00;0,00;172,05;0,16;0,00;0,00;
0,00;0,00;172,22;0,16;0,00;0,00;
0,00;0,00;172,38;0,16;0,00;0,00;
0,00;0,00;172,54;0,16;0,00;0,00;
0,00;0,00;172,71;0,18;0,00;0,00;
0,00;0,00;172,87;0,18;0,00;0,00;
0,00;0,00;173,03;0,16;0,00;0,00;
0,00;0,00;173,19;0,22;0,00;0,00;
0,00;0,00;173,35;0,36;0,00;0,00;
0,00;0,00;173,51;0,78;0,00;0,00;
0,00;0,00;173,65;3,50;0,00;0,00;
0,00;0,00;173,79;4,27;0,00;0,00;
0,00;0,00;173,96;4,59;0,00;0,00;
0,00;0,00;174,12;5,02;0,00;0,00;
0,00;0,00;174,29;5,38;0,00;0,00;
0,00;0,00;174,45;5,70;0,00;0,00;
0,00;0,00;174,61;6,06;0,00;0,00;
0,00;0,00;174,77;6,40;0,00;0,00;
0,00;0,00;174,93;6,69;0,00;0,00;
0,00;0,00;175,10;6,96;0,00;0,00;
0,00;0,00;175,26;7,30;0,00;0,00;
0,00;0,00;175,42;7,66;0,00;0,00;
0,00;0,00;175,58;7,98;0,00;0,00;
0,00;0,00;175,74;8,32;0,00;0,00;
0,00;0,00;175,90;8,59;0,00;0,00;
0,00;0,00;176,06;8,90;0,00;0,00;
0,00;0,00;176,22;9,11;0,00;0,00;
0,00;0,00;176,38;9,40;0,00;0,00;
0,00;0,00;176,54;9,54;0,00;0,00;
0,00;0,00;176,70;9,74;0,00;0,00;
0,00;0,00;176,86;10,02;0,00;0,00;
0,00;0,00;177,02;10,28;0,00;0,00;
0,00;0,00;177,18;10,53;0,00;0,00;
0,00;0,00;177,34;10,58;0,00;0,00;
0,00;0,00;177,50;10,71;0,00;0,00;
0,00;0,00;177,66;10,99;0,00;0,00;
0,00;0,00;177,82;11,12;0,00;0,00;
0,00;0,00;177,98;11,28;0,00;0,00;
0,00;0,00;178,14;11,59;0,00;0,00;
0,00;0,00;178,30;11,76;0,00;0,00;
0,00;0,00;178,46;11,66;0,00;0,00;
0,00;0,00;178,63;11,66;0,00;0,00;
0,00;0,00;178,79;11,64;0,00;0,00;
0,00;0,00;178,95;11,46;0,00;0,00;
0,00;0,00;179,11;11,17;0,00;0,00;
0,00;0,00;179,28;11,21;0,00;0,00;
0,00;0,00;179,34;12,68;0,00;0,00;
0,00;0,00;179,35;12,66;0,00;0,00;
0,00;0,00;179,34;12,39;0,00;0,00;
0,00;0,00;178,98;2,12;0,00;0,00;
0,00;0,00;178,15;-0,07;0,00;0,00;
0,00;0,00;176,72;-0,03;0,00;0,00;
0,00;0,00;174,77;-0,05;0,00;0,00;
0,00;0,00;172,33;-0,00;0,00;0,00;
0,00;0,00;169,38;-0,07;0,00;0,00;
0,00;0,00;166,21;0,04;0,00;0,00;
