14187;16.03.21 12:43:43;21;Avvicinamento Pressata Finale;Alcun errore (0);20210316100645A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;64,02;-0,04;0,00;0,00;
0,00;0,00;71,72;0,09;0,00;0,00;
0,00;0,00;86,12;-0,04;0,00;0,00;
0,00;0,00;90,92;-0,04;0,00;0,00;
0,00;0,00;95,72;-0,04;0,00;0,00;
0,00;0,00;100,52;-0,04;0,00;0,00;
0,00;0,00;114,92;-0,04;0,00;0,00;
0,00;0,00;119,72;-0,04;0,00;0,00;
0,00;0,00;124,52;-0,04;0,00;0,00;
0,00;0,00;129,32;-0,04;0,00;0,00;
0,00;0,00;134,12;-0,09;0,00;0,00;
0,00;0,00;138,92;0,04;0,00;0,00;
0,00;0,00;148,52;-0,04;0,00;0,00;
0,00;0,00;162,92;-0,04;0,00;0,00;
0,00;0,00;167,72;-0,04;0,00;0,00;
0,00;0,00;177,32;-0,04;0,00;0,00;
0,00;0,00;196,52;-0,04;0,00;0,00;
0,00;0,00;210,92;-0,04;0,00;0,00;
0,00;0,00;215,72;-0,04;0,00;0,00;
0,00;0,00;230,12;-0,04;0,00;0,00;
0,00;0,00;253,94;-0,04;0,00;0,00;
0,00;0,00;257,83;-0,04;0,00;0,00;
0,00;0,00;258,62;0,09;0,00;0,00;
0,00;0,00;258,95;0,04;0,00;0,00;
0,00;0,00;259,26;0,04;0,00;0,00;
0,00;0,00;259,58;0,04;0,00;0,00;
0,00;0,00;259,90;0,04;0,00;0,00;
0,00;0,00;260,06;0,04;0,00;0,00;
0,00;0,00;260,38;0,04;0,00;0,00;
0,00;0,00;260,70;0,04;0,00;0,00;
0,00;0,00;260,86;0,04;0,00;0,00;
0,00;0,00;261,34;0,04;0,00;0,00;
0,00;0,00;261,51;0,09;0,00;0,00;
0,00;0,00;261,66;0,09;0,00;0,00;
0,00;0,00;261,98;0,04;0,00;0,00;
0,00;0,00;262,62;0,04;0,00;0,00;
0,00;0,00;263,11;0,04;0,00;0,00;
0,00;0,00;263,74;0,04;0,00;0,00;
0,00;0,00;263,90;0,04;0,00;0,00;
0,00;0,00;264,22;0,04;0,00;0,00;
0,00;0,00;264,86;0,04;0,00;0,00;
