3107;05.02.20 14:30:08;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200203163705;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,66;0,18;0,00;0,00;
0,00;0,00;60,44;0,16;0,00;0,00;
0,00;0,00;61,71;0,16;0,00;0,00;
0,00;0,00;63,50;0,16;0,00;0,00;
0,00;0,00;65,81;0,18;0,00;0,00;
0,00;0,00;68,61;0,16;0,00;0,00;
0,00;0,00;71,77;0,06;0,00;0,00;
0,00;0,00;74,89;0,13;0,00;0,00;
0,00;0,00;78,13;0,25;0,00;0,00;
0,00;0,00;81,37;0,04;0,00;0,00;
0,00;0,00;84,45;0,11;0,00;0,00;
0,00;0,00;87,65;0,20;0,00;0,00;
0,00;0,00;91,00;0,05;0,00;0,00;
0,00;0,00;94,09;0,16;0,00;0,00;
0,00;0,00;97,30;0,11;0,00;0,00;
0,00;0,00;100,52;0,11;0,00;0,00;
0,00;0,00;103,71;0,18;0,00;0,00;
0,00;0,00;106,94;0,09;0,00;0,00;
0,00;0,00;110,12;0,11;0,00;0,00;
0,00;0,00;113,33;0,06;0,00;0,00;
0,00;0,00;116,53;0,09;0,00;0,00;
0,00;0,00;119,73;0,11;0,00;0,00;
0,00;0,00;122,93;0,07;0,00;0,00;
0,00;0,00;126,13;0,11;0,00;0,00;
0,00;0,00;129,33;0,13;0,00;0,00;
0,00;0,00;132,53;0,09;0,00;0,00;
0,00;0,00;135,73;0,13;0,00;0,00;
0,00;0,00;138,93;0,09;0,00;0,00;
0,00;0,00;142,13;0,13;0,00;0,00;
0,00;0,00;145,33;0,09;0,00;0,00;
0,00;0,00;148,53;0,06;0,00;0,00;
0,00;0,00;151,73;0,18;0,00;0,00;
0,00;0,00;154,93;0,09;0,00;0,00;
0,00;0,00;158,13;0,11;0,00;0,00;
0,00;0,00;163,80;0,02;0,00;0,00;
0,00;0,00;167,63;0,02;0,00;0,00;
0,00;0,00;168,79;-0,02;0,00;0,00;
0,00;0,00;169,46;-0,05;0,00;0,00;
0,00;0,00;169,67;-0,02;0,00;0,00;
0,00;0,00;169,73;-0,02;0,00;0,00;
0,00;0,00;169,82;0,02;0,00;0,00;
0,00;0,00;169,95;0,05;0,00;0,00;
0,00;0,00;171,07;0,02;0,00;0,00;
0,00;0,00;171,87;0,02;0,00;0,00;
0,00;0,00;172,03;0,02;0,00;0,00;
0,00;0,00;172,19;0,07;0,00;0,00;
0,00;0,00;172,35;0,18;0,00;0,00;
0,00;0,00;172,51;0,18;0,00;0,00;
0,00;0,00;172,67;0,30;0,00;0,00;
0,00;0,00;172,83;0,56;0,00;0,00;
0,00;0,00;172,99;0,86;0,00;0,00;
0,00;0,00;173,14;1,04;0,00;0,00;
0,00;0,00;173,31;1,15;0,00;0,00;
0,00;0,00;173,47;1,27;0,00;0,00;
0,00;0,00;173,63;1,31;0,00;0,00;
0,00;0,00;173,79;1,40;0,00;0,00;
0,00;0,00;173,95;1,47;0,00;0,00;
0,00;0,00;174,11;1,54;0,00;0,00;
0,00;0,00;174,27;1,65;0,00;0,00;
0,00;0,00;174,43;1,72;0,00;0,00;
0,00;0,00;174,59;1,86;0,00;0,00;
0,00;0,00;174,75;1,94;0,00;0,00;
0,00;0,00;174,91;2,04;0,00;0,00;
0,00;0,00;175,07;2,10;0,00;0,00;
0,00;0,00;175,23;2,17;0,00;0,00;
0,00;0,00;175,39;2,28;0,00;0,00;
0,00;0,00;175,55;2,35;0,00;0,00;
0,00;0,00;175,71;2,44;0,00;0,00;
0,00;0,00;175,87;2,56;0,00;0,00;
0,00;0,00;176,03;2,63;0,00;0,00;
0,00;0,00;176,19;2,71;0,00;0,00;
0,00;0,00;176,35;2,81;0,00;0,00;
0,00;0,00;176,51;2,89;0,00;0,00;
0,00;0,00;176,67;3,01;0,00;0,00;
0,00;0,00;176,83;3,08;0,00;0,00;
0,00;0,00;176,99;3,17;0,00;0,00;
0,00;0,00;177,15;3,26;0,00;0,00;
0,00;0,00;177,31;3,35;0,00;0,00;
0,00;0,00;177,47;3,44;0,00;0,00;
0,00;0,00;177,63;3,48;0,00;0,00;
0,00;0,00;177,79;3,57;0,00;0,00;
0,00;0,00;177,95;3,64;0,00;0,00;
0,00;0,00;178,11;3,73;0,00;0,00;
0,00;0,00;178,27;3,80;0,00;0,00;
0,00;0,00;178,43;3,89;0,00;0,00;
0,00;0,00;178,59;3,96;0,00;0,00;
0,00;0,00;178,75;4,05;0,00;0,00;
0,00;0,00;178,91;4,14;0,00;0,00;
0,00;0,00;179,06;4,75;0,00;0,00;
0,00;0,00;179,22;5,76;0,00;0,00;
0,00;0,00;179,32;6,80;0,00;0,00;
0,00;0,00;179,34;7,08;0,00;0,00;
0,00;0,00;179,34;7,21;0,00;0,00;
0,00;0,00;179,34;7,19;0,00;0,00;
0,00;0,00;179,34;7,21;0,00;0,00;
0,00;0,00;179,11;0,99;0,00;0,00;
0,00;0,00;178,38;-0,18;0,00;0,00;
0,00;0,00;177,10;-0,25;0,00;0,00;
0,00;0,00;175,29;-0,18;0,00;0,00;
0,00;0,00;172,98;-0,16;0,00;0,00;
0,00;0,00;170,17;-0,16;0,00;0,00;
0,00;0,00;167,02;-0,16;0,00;0,00;
0,00;0,00;163,87;-0,20;0,00;0,00;
0,00;0,00;160,62;-0,13;0,00;0,00;
0,00;0,00;157,44;-0,18;0,00;0,00;
0,00;0,00;154,21;-0,16;0,00;0,00;
0,00;0,00;151,03;-0,18;0,00;0,00;
0,00;0,00;147,82;-0,14;0,00;0,00;
0,00;0,00;144,62;-0,16;0,00;0,00;
0,00;0,00;141,42;-0,16;0,00;0,00;
0,00;0,00;138,22;-0,16;0,00;0,00;
0,00;0,00;135,02;-0,13;0,00;0,00;
0,00;0,00;131,82;-0,18;0,00;0,00;
0,00;0,00;128,62;-0,13;0,00;0,00;
0,00;0,00;125,42;-0,13;0,00;0,00;
0,00;0,00;122,22;-0,13;0,00;0,00;
0,00;0,00;119,01;-0,13;0,00;0,00;
0,00;0,00;115,82;-0,18;0,00;0,00;
0,00;0,00;112,62;-0,13;0,00;0,00;
0,00;0,00;109,42;-0,16;0,00;0,00;
0,00;0,00;106,21;-0,16;0,00;0,00;
0,00;0,00;103,02;-0,14;0,00;0,00;
0,00;0,00;99,81;-0,16;0,00;0,00;
0,00;0,00;96,62;-0,11;0,00;0,00;
0,00;0,00;93,41;-0,16;0,00;0,00;
0,00;0,00;90,21;-0,16;0,00;0,00;
0,00;0,00;87,01;-0,13;0,00;0,00;
0,00;0,00;83,81;-0,16;0,00;0,00;
0,00;0,00;80,62;-0,13;0,00;0,00;
0,00;0,00;77,41;-0,16;0,00;0,00;
0,00;0,00;74,21;-0,13;0,00;0,00;
0,00;0,00;71,01;-0,13;0,00;0,00;
0,00;0,00;67,93;-0,02;0,00;0,00;
0,00;0,00;65,34;-0,09;0,00;0,00;
0,00;0,00;63,17;-0,07;0,00;0,00;
0,00;0,00;61,50;-0,05;0,00;0,00;
0,00;0,00;60,33;-0,05;0,00;0,00;
