3082;05.02.20 10:11:45;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200203163705;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,40;0,02;0,00;0,00;
0,00;0,00;59,66;0,25;0,00;0,00;
0,00;0,00;60,44;0,20;0,00;0,00;
0,00;0,00;61,71;0,20;0,00;0,00;
0,00;0,00;63,50;0,23;0,00;0,00;
0,00;0,00;65,81;0,25;0,00;0,00;
0,00;0,00;68,62;0,20;0,00;0,00;
0,00;0,00;71,78;0,12;0,00;0,00;
0,00;0,00;74,90;0,18;0,00;0,00;
0,00;0,00;78,15;0,27;0,00;0,00;
0,00;0,00;81,35;0,13;0,00;0,00;
0,00;0,00;84,49;0,18;0,00;0,00;
0,00;0,00;87,78;0,07;0,00;0,00;
0,00;0,00;90,90;0,18;0,00;0,00;
0,00;0,00;94,15;0,18;0,00;0,00;
0,00;0,00;97,33;0,20;0,00;0,00;
0,00;0,00;100,54;0,14;0,00;0,00;
0,00;0,00;103,73;0,20;0,00;0,00;
0,00;0,00;106,94;0,14;0,00;0,00;
0,00;0,00;110,14;0,16;0,00;0,00;
0,00;0,00;113,34;0,16;0,00;0,00;
0,00;0,00;116,54;0,14;0,00;0,00;
0,00;0,00;119,74;0,18;0,00;0,00;
0,00;0,00;122,94;0,14;0,00;0,00;
0,00;0,00;126,14;0,16;0,00;0,00;
0,00;0,00;129,34;0,14;0,00;0,00;
0,00;0,00;132,54;0,12;0,00;0,00;
0,00;0,00;135,74;0,18;0,00;0,00;
0,00;0,00;138,94;0,14;0,00;0,00;
0,00;0,00;142,14;0,18;0,00;0,00;
0,00;0,00;145,34;0,13;0,00;0,00;
0,00;0,00;148,54;0,16;0,00;0,00;
0,00;0,00;151,74;0,18;0,00;0,00;
0,00;0,00;154,94;0,14;0,00;0,00;
0,00;0,00;158,14;0,16;0,00;0,00;
0,00;0,00;161,23;0,02;0,00;0,00;
0,00;0,00;163,81;0,09;0,00;0,00;
0,00;0,00;165,97;0,07;0,00;0,00;
0,00;0,00;167,63;0,07;0,00;0,00;
0,00;0,00;168,80;0,05;0,00;0,00;
0,00;0,00;169,67;0,02;0,00;0,00;
0,00;0,00;169,82;0,05;0,00;0,00;
0,00;0,00;169,95;0,09;0,00;0,00;
