10785;04.02.21 12:21:18;21;Avvicinamento Pressata Finale;force > max. force (8);20210204105034A0211;
0,00;0,00;283,34;3,31;0,00;0,00;
0,00;0,00;283,66;3,31;0,00;0,00;
0,00;0,00;283,98;3,49;0,00;0,00;
0,00;0,00;284,30;3,66;0,00;0,00;
0,00;0,00;284,62;3,66;0,00;0,00;
0,00;0,00;284,94;3,79;0,00;0,00;
0,00;0,00;285,26;3,79;0,00;0,00;
0,00;0,00;285,58;3,87;0,00;0,00;
0,00;0,00;285,90;3,96;0,00;0,00;
0,00;0,00;286,22;3,96;0,00;0,00;
0,00;0,00;286,54;4,00;0,00;0,00;
0,00;0,00;286,86;3,96;0,00;0,00;
0,00;0,00;287,18;4,09;0,00;0,00;
0,00;0,00;287,50;4,14;0,00;0,00;
0,00;0,00;287,82;4,26;0,00;0,00;
0,00;0,00;288,14;4,22;0,00;0,00;
0,00;0,00;288,46;4,44;0,00;0,00;
0,00;0,00;288,78;4,39;0,00;0,00;
0,00;0,00;289,10;4,35;0,00;0,00;
0,00;0,00;289,42;4,48;0,00;0,00;
0,00;0,00;289,74;4,52;0,00;0,00;
0,00;0,00;290,06;4,53;0,00;0,00;
0,00;0,00;290,38;4,65;0,00;0,00;
0,00;0,00;290,70;4,65;0,00;0,00;
0,00;0,00;291,02;4,56;0,00;0,00;
0,00;0,00;291,34;4,79;0,00;0,00;
0,00;0,00;291,66;4,65;0,00;0,00;
0,00;0,00;291,98;4,79;0,00;0,00;
0,00;0,00;292,30;4,83;0,00;0,00;
0,00;0,00;292,62;4,96;0,00;0,00;
0,00;0,00;292,94;4,87;0,00;0,00;
0,00;0,00;293,26;4,92;0,00;0,00;
0,00;0,00;293,58;5,01;0,00;0,00;
0,00;0,00;293,90;4,92;0,00;0,00;
0,00;0,00;294,22;5,04;0,00;0,00;
0,00;0,00;294,54;5,22;0,00;0,00;
0,00;0,00;294,86;5,31;0,00;0,00;
0,00;0,00;295,18;5,39;0,00;0,00;
0,00;0,00;295,50;5,43;0,00;0,00;
0,00;0,00;295,82;5,52;0,00;0,00;
0,00;0,00;296,14;5,66;0,00;0,00;
0,00;0,00;296,46;5,78;0,00;0,00;
0,00;0,00;296,78;5,66;0,00;0,00;
0,00;0,00;297,10;5,91;0,00;0,00;
0,00;0,00;297,42;6,00;0,00;0,00;
0,00;0,00;297,74;6,00;0,00;0,00;
0,00;0,00;298,06;6,08;0,00;0,00;
0,00;0,00;298,38;6,17;0,00;0,00;
0,00;0,00;298,70;6,08;0,00;0,00;
0,00;0,00;299,02;6,26;0,00;0,00;
0,00;0,00;299,34;6,40;0,00;0,00;
0,00;0,00;299,66;6,40;0,00;0,00;
0,00;0,00;299,98;6,48;0,00;0,00;
0,00;0,00;300,30;6,53;0,00;0,00;
0,00;0,00;300,62;6,48;0,00;0,00;
0,00;0,00;300,94;6,62;0,00;0,00;
0,00;0,00;301,26;6,65;0,00;0,00;
0,00;0,00;301,58;6,62;0,00;0,00;
0,00;0,00;301,90;6,74;0,00;0,00;
0,00;0,00;302,22;6,83;0,00;0,00;
0,00;0,00;302,54;6,83;0,00;0,00;
0,00;0,00;302,86;6,79;0,00;0,00;
0,00;0,00;303,18;6,91;0,00;0,00;
0,00;0,00;303,50;6,96;0,00;0,00;
0,00;0,00;303,82;7,09;0,00;0,00;
0,00;0,00;304,14;7,09;0,00;0,00;
0,00;0,00;304,46;7,18;0,00;0,00;
0,00;0,00;304,77;7,39;0,00;0,00;
0,00;0,00;305,10;7,57;0,00;0,00;
0,00;0,00;305,42;7,78;0,00;0,00;
0,00;0,00;305,74;8,05;0,00;0,00;
0,00;0,00;306,05;8,18;0,00;0,00;
0,00;0,00;306,38;8,31;0,00;0,00;
0,00;0,00;306,70;8,48;0,00;0,00;
0,00;0,00;307,02;9,21;0,00;0,00;
0,00;0,00;307,27;23,87;0,00;0,00;
0,00;0,00;307,51;40,92;0,00;0,00;
0,00;0,00;307,54;42,80;0,00;0,00;
0,00;0,00;307,57;44,10;0,00;0,00;
0,00;0,00;307,60;46,36;0,00;0,00;
0,00;0,00;307,60;46,63;0,00;0,00;
0,00;0,00;307,60;46,79;0,00;0,00;
0,00;0,00;307,61;46,93;0,00;0,00;
0,00;0,00;307,61;46,97;0,00;0,00;
0,00;0,00;307,61;47,15;0,00;0,00;
0,00;0,00;307,62;47,27;0,00;0,00;
