3380;31.08.20 09:54:05;21;Avvicinamento Pressata Finale;Alcun errore (0);20200828160340A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;38,40;-0,09;0,00;0,00;
0,00;0,00;38,70;-0,04;0,00;0,00;
0,00;0,00;39,52;0,04;0,00;0,00;
0,00;0,00;40,80;0,04;0,00;0,00;
0,00;0,00;42,60;-0,05;0,00;0,00;
0,00;0,00;44,90;-0,01;0,00;0,00;
0,00;0,00;47,22;-0,01;0,00;0,00;
0,00;0,00;49,62;0,04;0,00;0,00;
0,00;0,00;52,03;-0,04;0,00;0,00;
0,00;0,00;54,42;-0,01;0,00;0,00;
0,00;0,00;59,22;-0,04;0,00;0,00;
0,00;0,00;64,02;-0,04;0,00;0,00;
0,00;0,00;66,42;-0,04;0,00;0,00;
0,00;0,00;68,82;-0,05;0,00;0,00;
0,00;0,00;71,22;-0,04;0,00;0,00;
0,00;0,00;73,62;-0,04;0,00;0,00;
0,00;0,00;76,02;-0,04;0,00;0,00;
0,00;0,00;78,42;-0,04;0,00;0,00;
0,00;0,00;80,82;-0,01;0,00;0,00;
0,00;0,00;88,02;-0,09;0,00;0,00;
0,00;0,00;90,42;-0,04;0,00;0,00;
0,00;0,00;95,22;-0,04;0,00;0,00;
0,00;0,00;97,62;-0,04;0,00;0,00;
0,00;0,00;100,02;-0,09;0,00;0,00;
0,00;0,00;102,42;-0,04;0,00;0,00;
0,00;0,00;104,82;-0,04;0,00;0,00;
0,00;0,00;107,22;-0,04;0,00;0,00;
0,00;0,00;109,62;-0,01;0,00;0,00;
0,00;0,00;112,02;-0,09;0,00;0,00;
0,00;0,00;114,42;-0,04;0,00;0,00;
0,00;0,00;119,22;-0,09;0,00;0,00;
0,00;0,00;121,62;-0,04;0,00;0,00;
0,00;0,00;126,42;-0,04;0,00;0,00;
0,00;0,00;128,82;-0,09;0,00;0,00;
0,00;0,00;131,22;-0,04;0,00;0,00;
0,00;0,00;133,62;-0,04;0,00;0,00;
0,00;0,00;138,42;-0,09;0,00;0,00;
0,00;0,00;140,82;-0,04;0,00;0,00;
0,00;0,00;143,22;-0,04;0,00;0,00;
0,00;0,00;148,02;-0,05;0,00;0,00;
0,00;0,00;150,42;-0,04;0,00;0,00;
0,00;0,00;152,82;-0,01;0,00;0,00;
0,00;0,00;155,22;-0,04;0,00;0,00;
0,00;0,00;157,62;-0,04;0,00;0,00;
0,00;0,00;160,02;-0,04;0,00;0,00;
0,00;0,00;164,82;-0,04;0,00;0,00;
0,00;0,00;167,22;-0,05;0,00;0,00;
0,00;0,00;169,62;-0,09;0,00;0,00;
0,00;0,00;172,02;-0,04;0,00;0,00;
0,00;0,00;174,42;-0,04;0,00;0,00;
0,00;0,00;176,82;-0,04;0,00;0,00;
0,00;0,00;179,22;-0,04;0,00;0,00;
0,00;0,00;181,62;-0,04;0,00;0,00;
0,00;0,00;184,02;0,04;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;188,82;-0,09;0,00;0,00;
0,00;0,00;191,22;-0,04;0,00;0,00;
0,00;0,00;193,62;-0,05;0,00;0,00;
0,00;0,00;196,02;-0,04;0,00;0,00;
0,00;0,00;198,42;-0,09;0,00;0,00;
0,00;0,00;200,82;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;208,02;-0,09;0,00;0,00;
0,00;0,00;210,42;-0,04;0,00;0,00;
0,00;0,00;212,82;-0,09;0,00;0,00;
0,00;0,00;215,22;-0,01;0,00;0,00;
0,00;0,00;217,62;-0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;222,42;0,04;0,00;0,00;
0,00;0,00;224,82;-0,04;0,00;0,00;
0,00;0,00;227,22;-0,05;0,00;0,00;
0,00;0,00;229,44;-0,18;0,00;0,00;
0,00;0,00;231,13;-0,18;0,00;0,00;
0,00;0,00;232,38;-0,09;0,00;0,00;
0,00;0,00;233,12;-0,04;0,00;0,00;
0,00;0,00;233,34;-0,04;0,00;0,00;
0,00;0,00;239,00;0,04;0,00;0,00;
0,00;0,00;239,32;0,04;0,00;0,00;
0,00;0,00;241,56;0,04;0,00;0,00;
0,00;0,00;243,16;0,04;0,00;0,00;
0,00;0,00;245,40;0,04;0,00;0,00;
0,00;0,00;245,56;0,04;0,00;0,00;
0,00;0,00;248,12;0,04;0,00;0,00;
0,00;0,00;249,24;0,04;0,00;0,00;
0,00;0,00;250,36;0,04;0,00;0,00;
0,00;0,00;250,84;0,04;0,00;0,00;
0,00;0,00;252,12;0,04;0,00;0,00;
0,00;0,00;253,40;0,38;0,00;0,00;
0,00;0,00;253,56;0,86;0,00;0,00;
0,00;0,00;253,71;3,12;0,00;0,00;
0,00;0,00;253,86;4,35;0,00;0,00;
0,00;0,00;254,02;3,82;0,00;0,00;
0,00;0,00;254,19;5,00;0,00;0,00;
0,00;0,00;254,35;4,08;0,00;0,00;
0,00;0,00;254,52;3,78;0,00;0,00;
0,00;0,00;254,68;3,74;0,00;0,00;
0,00;0,00;254,84;3,78;0,00;0,00;
0,00;0,00;255,00;3,90;0,00;0,00;
0,00;0,00;255,16;3,82;0,00;0,00;
0,00;0,00;255,32;3,78;0,00;0,00;
0,00;0,00;255,48;3,86;0,00;0,00;
0,00;0,00;255,64;4,04;0,00;0,00;
0,00;0,00;255,80;3,99;0,00;0,00;
0,00;0,00;255,96;4,04;0,00;0,00;
0,00;0,00;256,12;4,08;0,00;0,00;
0,00;0,00;256,28;4,22;0,00;0,00;
0,00;0,00;256,44;4,34;0,00;0,00;
0,00;0,00;256,60;4,47;0,00;0,00;
0,00;0,00;256,76;4,47;0,00;0,00;
0,00;0,00;256,92;4,43;0,00;0,00;
0,00;0,00;257,08;4,69;0,00;0,00;
0,00;0,00;257,24;4,73;0,00;0,00;
0,00;0,00;257,40;4,69;0,00;0,00;
0,00;0,00;257,56;4,65;0,00;0,00;
0,00;0,00;257,72;4,78;0,00;0,00;
0,00;0,00;257,88;4,91;0,00;0,00;
0,00;0,00;258,04;5,00;0,00;0,00;
0,00;0,00;258,20;5,04;0,00;0,00;
0,00;0,00;258,36;5,04;0,00;0,00;
0,00;0,00;258,52;5,08;0,00;0,00;
0,00;0,00;258,68;5,21;0,00;0,00;
0,00;0,00;258,84;5,26;0,00;0,00;
0,00;0,00;259,00;5,17;0,00;0,00;
0,00;0,00;259,16;5,38;0,00;0,00;
0,00;0,00;259,32;5,60;0,00;0,00;
0,00;0,00;259,48;5,65;0,00;0,00;
0,00;0,00;259,64;5,56;0,00;0,00;
0,00;0,00;259,80;5,69;0,00;0,00;
0,00;0,00;259,96;5,91;0,00;0,00;
0,00;0,00;260,12;5,91;0,00;0,00;
0,00;0,00;260,28;5,87;0,00;0,00;
0,00;0,00;260,44;5,99;0,00;0,00;
0,00;0,00;260,60;6,08;0,00;0,00;
0,00;0,00;260,76;6,13;0,00;0,00;
0,00;0,00;260,92;6,13;0,00;0,00;
0,00;0,00;261,08;6,17;0,00;0,00;
0,00;0,00;261,23;6,39;0,00;0,00;
0,00;0,00;261,39;6,61;0,00;0,00;
0,00;0,00;261,56;6,48;0,00;0,00;
0,00;0,00;261,72;6,56;0,00;0,00;
0,00;0,00;261,88;6,69;0,00;0,00;
0,00;0,00;262,04;6,69;0,00;0,00;
0,00;0,00;262,20;6,51;0,00;0,00;
0,00;0,00;262,36;6,69;0,00;0,00;
0,00;0,00;262,52;6,91;0,00;0,00;
0,00;0,00;262,68;6,99;0,00;0,00;
0,00;0,00;262,84;6,95;0,00;0,00;
0,00;0,00;263,00;6,91;0,00;0,00;
0,00;0,00;263,16;6,99;0,00;0,00;
0,00;0,00;263,32;7,21;0,00;0,00;
0,00;0,00;263,48;7,21;0,00;0,00;
0,00;0,00;263,64;7,08;0,00;0,00;
0,00;0,00;263,80;7,08;0,00;0,00;
0,00;0,00;263,96;7,47;0,00;0,00;
0,00;0,00;264,12;7,65;0,00;0,00;
0,00;0,00;264,28;7,43;0,00;0,00;
0,00;0,00;264,44;7,34;0,00;0,00;
0,00;0,00;264,60;7,56;0,00;0,00;
0,00;0,00;264,76;7,86;0,00;0,00;
0,00;0,00;264,92;7,73;0,00;0,00;
0,00;0,00;265,08;7,52;0,00;0,00;
0,00;0,00;265,24;7,65;0,00;0,00;
0,00;0,00;265,40;8,04;0,00;0,00;
0,00;0,00;265,56;8,13;0,00;0,00;
0,00;0,00;265,72;7,78;0,00;0,00;
0,00;0,00;265,88;7,83;0,00;0,00;
0,00;0,00;266,04;8,09;0,00;0,00;
0,00;0,00;266,20;8,34;0,00;0,00;
0,00;0,00;266,36;8,04;0,00;0,00;
0,00;0,00;266,52;7,82;0,00;0,00;
0,00;0,00;266,68;8,08;0,00;0,00;
0,00;0,00;266,84;8,25;0,00;0,00;
0,00;0,00;267,00;8,00;0,00;0,00;
0,00;0,00;267,16;7,91;0,00;0,00;
0,00;0,00;267,32;8,04;0,00;0,00;
0,00;0,00;267,48;8,21;0,00;0,00;
0,00;0,00;267,64;8,09;0,00;0,00;
0,00;0,00;267,80;8,09;0,00;0,00;
0,00;0,00;267,95;8,25;0,00;0,00;
0,00;0,00;268,12;8,21;0,00;0,00;
0,00;0,00;268,28;8,21;0,00;0,00;
0,00;0,00;268,44;8,21;0,00;0,00;
0,00;0,00;268,60;8,43;0,00;0,00;
0,00;0,00;268,76;8,39;0,00;0,00;
0,00;0,00;268,92;8,21;0,00;0,00;
0,00;0,00;269,08;8,25;0,00;0,00;
0,00;0,00;269,24;8,51;0,00;0,00;
0,00;0,00;269,40;8,60;0,00;0,00;
0,00;0,00;269,55;8,43;0,00;0,00;
0,00;0,00;269,71;8,25;0,00;0,00;
0,00;0,00;269,88;8,60;0,00;0,00;
0,00;0,00;270,04;8,87;0,00;0,00;
0,00;0,00;270,20;8,78;0,00;0,00;
0,00;0,00;270,36;8,65;0,00;0,00;
0,00;0,00;270,52;8,82;0,00;0,00;
0,00;0,00;270,68;9,21;0,00;0,00;
0,00;0,00;270,84;9,30;0,00;0,00;
0,00;0,00;270,99;9,17;0,00;0,00;
0,00;0,00;271,15;9,38;0,00;0,00;
0,00;0,00;271,31;9,73;0,00;0,00;
0,00;0,00;271,47;10,13;0,00;0,00;
0,00;0,00;271,64;10,09;0,00;0,00;
0,00;0,00;271,80;9,91;0,00;0,00;
0,00;0,00;271,96;9,91;0,00;0,00;
0,00;0,00;272,12;10,39;0,00;0,00;
0,00;0,00;272,28;10,65;0,00;0,00;
0,00;0,00;272,44;10,34;0,00;0,00;
0,00;0,00;272,60;10,30;0,00;0,00;
0,00;0,00;272,76;10,60;0,00;0,00;
0,00;0,00;272,91;11,08;0,00;0,00;
0,00;0,00;273,07;10,95;0,00;0,00;
0,00;0,00;273,23;10,74;0,00;0,00;
0,00;0,00;273,40;10,82;0,00;0,00;
0,00;0,00;273,56;11,30;0,00;0,00;
0,00;0,00;273,72;11,34;0,00;0,00;
0,00;0,00;273,88;11,13;0,00;0,00;
0,00;0,00;274,04;10,99;0,00;0,00;
0,00;0,00;274,20;11,34;0,00;0,00;
0,00;0,00;274,36;11,61;0,00;0,00;
0,00;0,00;274,51;11,35;0,00;0,00;
0,00;0,00;274,67;11,17;0,00;0,00;
0,00;0,00;274,83;11,26;0,00;0,00;
0,00;0,00;275,00;11,74;0,00;0,00;
0,00;0,00;275,16;11,56;0,00;0,00;
0,00;0,00;275,32;11,56;0,00;0,00;
0,00;0,00;275,48;11,52;0,00;0,00;
0,00;0,00;275,64;12,03;0,00;0,00;
0,00;0,00;275,80;12,35;0,00;0,00;
0,00;0,00;275,96;11,95;0,00;0,00;
0,00;0,00;276,12;11,73;0,00;0,00;
0,00;0,00;276,28;11,87;0,00;0,00;
0,00;0,00;276,44;12,35;0,00;0,00;
0,00;0,00;276,60;12,13;0,00;0,00;
0,00;0,00;276,76;11,82;0,00;0,00;
0,00;0,00;276,92;11,73;0,00;0,00;
0,00;0,00;277,08;12,39;0,00;0,00;
0,00;0,00;277,24;12,74;0,00;0,00;
0,00;0,00;277,40;12,17;0,00;0,00;
0,00;0,00;277,56;12,00;0,00;0,00;
0,00;0,00;277,72;12,35;0,00;0,00;
0,00;0,00;277,88;12,86;0,00;0,00;
0,00;0,00;278,04;12,69;0,00;0,00;
0,00;0,00;278,19;12,35;0,00;0,00;
0,00;0,00;278,36;12,26;0,00;0,00;
0,00;0,00;278,52;12,95;0,00;0,00;
0,00;0,00;278,68;13,34;0,00;0,00;
0,00;0,00;278,84;12,86;0,00;0,00;
0,00;0,00;279,00;12,60;0,00;0,00;
0,00;0,00;279,16;12,83;0,00;0,00;
0,00;0,00;279,32;13,43;0,00;0,00;
0,00;0,00;279,48;13,13;0,00;0,00;
0,00;0,00;279,64;12,74;0,00;0,00;
0,00;0,00;279,80;12,51;0,00;0,00;
0,00;0,00;279,96;13,17;0,00;0,00;
0,00;0,00;280,12;13,39;0,00;0,00;
0,00;0,00;280,28;12,96;0,00;0,00;
0,00;0,00;280,44;12,83;0,00;0,00;
0,00;0,00;280,60;13,13;0,00;0,00;
0,00;0,00;280,76;13,61;0,00;0,00;
0,00;0,00;280,92;13,39;0,00;0,00;
0,00;0,00;281,08;12,99;0,00;0,00;
0,00;0,00;281,24;13,04;0,00;0,00;
0,00;0,00;281,40;13,69;0,00;0,00;
0,00;0,00;281,56;13,78;0,00;0,00;
0,00;0,00;281,72;13,39;0,00;0,00;
0,00;0,00;281,88;13,17;0,00;0,00;
0,00;0,00;282,04;13,69;0,00;0,00;
0,00;0,00;282,20;14,12;0,00;0,00;
0,00;0,00;282,36;13,73;0,00;0,00;
0,00;0,00;282,51;18,70;0,00;0,00;
0,00;0,00;282,62;25,39;0,00;0,00;
0,00;0,00;282,67;29,26;0,00;0,00;
0,00;0,00;282,68;29,57;0,00;0,00;
0,00;0,00;282,69;29,91;0,00;0,00;
0,00;0,00;282,71;30,57;0,00;0,00;
0,00;0,00;282,71;30,96;0,00;0,00;
0,00;0,00;282,72;31,31;0,00;0,00;
0,00;0,00;282,72;31,57;0,00;0,00;
0,00;0,00;282,72;31,74;0,00;0,00;
0,00;0,00;282,73;31,83;0,00;0,00;
0,00;0,00;282,73;31,87;0,00;0,00;
0,00;0,00;282,73;32,00;0,00;0,00;
0,00;0,00;282,73;32,00;0,00;0,00;
0,00;0,00;282,73;32,14;0,00;0,00;
0,00;0,00;282,53;22,61;0,00;0,00;
0,00;0,00;281,82;0,04;0,00;0,00;
0,00;0,00;280,48;-0,13;0,00;0,00;
0,00;0,00;278,61;-0,09;0,00;0,00;
0,00;0,00;276,29;-0,13;0,00;0,00;
0,00;0,00;273,95;-0,18;0,00;0,00;
0,00;0,00;271,55;-0,13;0,00;0,00;
0,00;0,00;269,13;-0,13;0,00;0,00;
0,00;0,00;266,72;-0,13;0,00;0,00;
0,00;0,00;264,32;-0,18;0,00;0,00;
0,00;0,00;261,92;-0,09;0,00;0,00;
0,00;0,00;259,52;-0,13;0,00;0,00;
0,00;0,00;257,12;-0,13;0,00;0,00;
0,00;0,00;254,72;-0,09;0,00;0,00;
0,00;0,00;252,32;-0,13;0,00;0,00;
0,00;0,00;249,92;-0,09;0,00;0,00;
0,00;0,00;247,52;-0,09;0,00;0,00;
0,00;0,00;245,12;-0,09;0,00;0,00;
0,00;0,00;242,72;-0,09;0,00;0,00;
0,00;0,00;240,32;-0,09;0,00;0,00;
0,00;0,00;237,92;-0,09;0,00;0,00;
0,00;0,00;235,52;-0,09;0,00;0,00;
0,00;0,00;233,12;-0,05;0,00;0,00;
0,00;0,00;230,72;-0,09;0,00;0,00;
0,00;0,00;228,32;-0,09;0,00;0,00;
0,00;0,00;225,92;-0,09;0,00;0,00;
0,00;0,00;223,52;-0,13;0,00;0,00;
0,00;0,00;221,12;-0,09;0,00;0,00;
0,00;0,00;218,72;-0,09;0,00;0,00;
0,00;0,00;216,32;-0,05;0,00;0,00;
0,00;0,00;213,92;-0,04;0,00;0,00;
0,00;0,00;211,52;-0,04;0,00;0,00;
0,00;0,00;209,12;-0,09;0,00;0,00;
0,00;0,00;206,72;-0,09;0,00;0,00;
0,00;0,00;204,32;-0,09;0,00;0,00;
0,00;0,00;201,92;-0,04;0,00;0,00;
0,00;0,00;199,52;-0,09;0,00;0,00;
0,00;0,00;197,12;-0,13;0,00;0,00;
0,00;0,00;194,72;-0,09;0,00;0,00;
0,00;0,00;192,32;-0,09;0,00;0,00;
