1410;13.02.20 12:12:07;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200213105049;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;0,18;0,00;0,00;
0,00;0,00;40,94;0,11;0,00;0,00;
0,00;0,00;42,21;0,02;0,00;0,00;
0,00;0,00;44,00;0,09;0,00;0,00;
0,00;0,00;46,30;0,23;0,00;0,00;
0,00;0,00;49,11;0,16;0,00;0,00;
0,00;0,00;52,27;0,02;0,00;0,00;
0,00;0,00;55,40;0,07;0,00;0,00;
0,00;0,00;58,65;0,20;0,00;0,00;
0,00;0,00;61,85;0,09;0,00;0,00;
0,00;0,00;65,03;0,18;0,00;0,00;
0,00;0,00;68,25;0,09;0,00;0,00;
0,00;0,00;71,44;0,09;0,00;0,00;
0,00;0,00;74,65;0,14;0,00;0,00;
0,00;0,00;77,85;0,05;0,00;0,00;
0,00;0,00;81,05;0,11;0,00;0,00;
0,00;0,00;84,25;0,09;0,00;0,00;
0,00;0,00;87,45;0,09;0,00;0,00;
0,00;0,00;90,65;0,11;0,00;0,00;
0,00;0,00;93,85;0,02;0,00;0,00;
0,00;0,00;97,05;0,16;0,00;0,00;
0,00;0,00;100,25;0,11;0,00;0,00;
0,00;0,00;103,45;0,07;0,00;0,00;
0,00;0,00;106,65;0,11;0,00;0,00;
0,00;0,00;109,85;0,05;0,00;0,00;
0,00;0,00;113,05;0,13;0,00;0,00;
0,00;0,00;116,25;0,11;0,00;0,00;
0,00;0,00;119,45;0,07;0,00;0,00;
0,00;0,00;122,65;0,13;0,00;0,00;
0,00;0,00;125,85;0,05;0,00;0,00;
0,00;0,00;129,05;0,13;0,00;0,00;
0,00;0,00;132,25;0,09;0,00;0,00;
0,00;0,00;135,45;0,07;0,00;0,00;
0,00;0,00;138,65;0,09;0,00;0,00;
0,00;0,00;141,85;0,05;0,00;0,00;
0,00;0,00;145,05;0,18;0,00;0,00;
0,00;0,00;148,25;0,09;0,00;0,00;
0,00;0,00;151,45;0,07;0,00;0,00;
0,00;0,00;154,53;-0,09;0,00;0,00;
0,00;0,00;157,11;0,05;0,00;0,00;
0,00;0,00;159,26;0,02;0,00;0,00;
0,00;0,00;160,90;-0,05;0,00;0,00;
0,00;0,00;162,04;-0,07;0,00;0,00;
0,00;0,00;162,68;-0,09;0,00;0,00;
0,00;0,00;162,86;-0,02;0,00;0,00;
0,00;0,00;162,93;-0,02;0,00;0,00;
0,00;0,00;163,15;0,07;0,00;0,00;
0,00;0,00;163,31;0,02;0,00;0,00;
0,00;0,00;163,95;0,02;0,00;0,00;
0,00;0,00;164,11;0,02;0,00;0,00;
0,00;0,00;164,27;0,14;0,00;0,00;
0,00;0,00;164,43;0,18;0,00;0,00;
0,00;0,00;164,59;0,18;0,00;0,00;
0,00;0,00;164,75;0,36;0,00;0,00;
0,00;0,00;164,91;0,47;0,00;0,00;
0,00;0,00;165,07;0,70;0,00;0,00;
0,00;0,00;165,23;0,86;0,00;0,00;
0,00;0,00;165,39;0,99;0,00;0,00;
0,00;0,00;165,55;1,09;0,00;0,00;
0,00;0,00;165,71;1,26;0,00;0,00;
0,00;0,00;165,87;1,36;0,00;0,00;
0,00;0,00;166,03;1,47;0,00;0,00;
0,00;0,00;166,19;1,60;0,00;0,00;
0,00;0,00;166,35;1,72;0,00;0,00;
0,00;0,00;166,51;1,83;0,00;0,00;
0,00;0,00;166,67;1,99;0,00;0,00;
0,00;0,00;166,83;2,10;0,00;0,00;
0,00;0,00;166,99;2,21;0,00;0,00;
0,00;0,00;167,15;2,35;0,00;0,00;
0,00;0,00;167,24;2,12;0,00;0,00;
0,00;0,00;167,26;2,26;0,00;0,00;
0,00;0,00;167,26;2,06;0,00;0,00;
0,00;0,00;167,00;0,16;0,00;0,00;
0,00;0,00;166,23;-0,20;0,00;0,00;
0,00;0,00;164,96;-0,29;0,00;0,00;
0,00;0,00;163,16;-0,20;0,00;0,00;
0,00;0,00;160,86;-0,09;0,00;0,00;
0,00;0,00;158,05;-0,23;0,00;0,00;
0,00;0,00;154,90;-0,25;0,00;0,00;
0,00;0,00;151,76;-0,25;0,00;0,00;
0,00;0,00;148,50;-0,11;0,00;0,00;
0,00;0,00;145,32;-0,16;0,00;0,00;
0,00;0,00;142,11;-0,09;0,00;0,00;
0,00;0,00;138,91;-0,16;0,00;0,00;
0,00;0,00;135,71;-0,20;0,00;0,00;
0,00;0,00;132,51;-0,09;0,00;0,00;
0,00;0,00;129,30;-0,20;0,00;0,00;
0,00;0,00;126,10;-0,13;0,00;0,00;
0,00;0,00;122,91;-0,16;0,00;0,00;
0,00;0,00;119,71;-0,23;0,00;0,00;
0,00;0,00;116,50;-0,11;0,00;0,00;
0,00;0,00;113,30;-0,18;0,00;0,00;
0,00;0,00;110,11;-0,14;0,00;0,00;
0,00;0,00;106,90;-0,18;0,00;0,00;
0,00;0,00;103,70;-0,23;0,00;0,00;
0,00;0,00;100,50;-0,07;0,00;0,00;
0,00;0,00;97,30;-0,20;0,00;0,00;
0,00;0,00;94,10;-0,14;0,00;0,00;
0,00;0,00;90,91;-0,18;0,00;0,00;
