3413;15.01.20 14:09:34;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200115140509;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,06;0,14;0,00;0,00;
0,00;0,00;74,51;0,22;0,00;0,00;
0,00;0,00;75,28;0,22;0,00;0,00;
0,00;0,00;76,43;0,30;0,00;0,00;
0,00;0,00;77,97;0,37;0,00;0,00;
0,00;0,00;79,90;0,37;0,00;0,00;
0,00;0,00;82,20;0,22;0,00;0,00;
0,00;0,00;84,53;0,30;0,00;0,00;
0,00;0,00;86,93;0,22;0,00;0,00;
0,00;0,00;89,34;0,22;0,00;0,00;
0,00;0,00;91,74;0,22;0,00;0,00;
0,00;0,00;94,15;0,14;0,00;0,00;
0,00;0,00;96,54;0,22;0,00;0,00;
0,00;0,00;98,95;0,30;0,00;0,00;
0,00;0,00;101,35;0,22;0,00;0,00;
0,00;0,00;103,74;0,22;0,00;0,00;
0,00;0,00;106,15;0,22;0,00;0,00;
0,00;0,00;108,55;0,22;0,00;0,00;
0,00;0,00;110,95;0,22;0,00;0,00;
0,00;0,00;113,35;0,30;0,00;0,00;
0,00;0,00;115,74;0,22;0,00;0,00;
0,00;0,00;118,15;0,22;0,00;0,00;
0,00;0,00;120,55;0,22;0,00;0,00;
0,00;0,00;122,95;0,14;0,00;0,00;
0,00;0,00;125,35;0,22;0,00;0,00;
0,00;0,00;127,75;0,22;0,00;0,00;
0,00;0,00;130,15;0,22;0,00;0,00;
0,00;0,00;132,54;0,14;0,00;0,00;
0,00;0,00;134,95;0,22;0,00;0,00;
0,00;0,00;137,35;0,14;0,00;0,00;
0,00;0,00;139,75;0,22;0,00;0,00;
0,00;0,00;142,15;0,22;0,00;0,00;
0,00;0,00;144,55;0,14;0,00;0,00;
0,00;0,00;146,95;0,30;0,00;0,00;
0,00;0,00;149,35;0,30;0,00;0,00;
0,00;0,00;151,74;0,14;0,00;0,00;
0,00;0,00;154,15;0,14;0,00;0,00;
0,00;0,00;156,54;0,22;0,00;0,00;
0,00;0,00;158,95;0,06;0,00;0,00;
0,00;0,00;161,35;0,14;0,00;0,00;
0,00;0,00;163,75;0,22;0,00;0,00;
0,00;0,00;166,15;0,14;0,00;0,00;
0,00;0,00;168,54;0,14;0,00;0,00;
0,00;0,00;172,76;0,14;0,00;0,00;
0,00;0,00;174,38;0,06;0,00;0,00;
0,00;0,00;177,12;0,06;0,00;0,00;
0,00;0,00;177,17;0,06;0,00;0,00;
0,00;0,00;177,17;0,14;0,00;0,00;
0,00;0,00;177,34;-0,02;0,00;0,00;
0,00;0,00;177,47;0,06;0,00;0,00;
0,00;0,00;177,64;0,30;0,00;0,00;
0,00;0,00;177,80;0,06;0,00;0,00;
0,00;0,00;177,96;0,22;0,00;0,00;
0,00;0,00;178,12;0,06;0,00;0,00;
0,00;0,00;178,28;0,14;0,00;0,00;
0,00;0,00;178,44;0,30;0,00;0,00;
0,00;0,00;178,60;0,14;0,00;0,00;
0,00;0,00;178,76;0,30;0,00;0,00;
0,00;0,00;178,92;0,22;0,00;0,00;
0,00;0,00;179,08;0,14;0,00;0,00;
0,00;0,00;179,24;0,14;0,00;0,00;
0,00;0,00;179,40;0,14;0,00;0,00;
0,00;0,00;179,56;0,06;0,00;0,00;
0,00;0,00;179,72;0,14;0,00;0,00;
0,00;0,00;179,88;0,22;0,00;0,00;
0,00;0,00;180,04;0,22;0,00;0,00;
0,00;0,00;180,20;0,30;0,00;0,00;
0,00;0,00;180,36;0,14;0,00;0,00;
0,00;0,00;180,52;0,30;0,00;0,00;
0,00;0,00;180,68;0,22;0,00;0,00;
0,00;0,00;180,84;0,22;0,00;0,00;
0,00;0,00;181,00;0,22;0,00;0,00;
0,00;0,00;181,15;0,14;0,00;0,00;
0,00;0,00;181,15;0,14;0,00;0,00;
0,00;0,00;181,14;0,14;0,00;0,00;
0,00;0,00;180,78;-0,31;0,00;0,00;
0,00;0,00;180,10;-0,31;0,00;0,00;
0,00;0,00;179,54;-0,23;0,00;0,00;
0,00;0,00;179,27;-0,23;0,00;0,00;
0,00;0,00;179,17;-0,23;0,00;0,00;
0,00;0,00;179,13;-0,16;0,00;0,00;
0,00;0,00;179,14;-0,08;0,00;0,00;
0,00;0,00;179,30;0,22;0,00;0,00;
0,00;0,00;179,43;0,30;0,00;0,00;
0,00;0,00;179,59;0,22;0,00;0,00;
0,00;0,00;179,76;0,14;0,00;0,00;
0,00;0,00;179,92;0,30;0,00;0,00;
0,00;0,00;180,08;0,30;0,00;0,00;
0,00;0,00;180,24;0,30;0,00;0,00;
0,00;0,00;180,40;0,14;0,00;0,00;
0,00;0,00;180,56;0,22;0,00;0,00;
0,00;0,00;180,72;0,30;0,00;0,00;
0,00;0,00;180,88;0,22;0,00;0,00;
0,00;0,00;181,04;0,14;0,00;0,00;
0,00;0,00;181,20;0,14;0,00;0,00;
0,00;0,00;181,36;0,22;0,00;0,00;
0,00;0,00;181,52;0,30;0,00;0,00;
0,00;0,00;181,68;0,30;0,00;0,00;
0,00;0,00;181,84;0,30;0,00;0,00;
0,00;0,00;182,00;0,30;0,00;0,00;
0,00;0,00;182,16;0,30;0,00;0,00;
0,00;0,00;182,32;0,22;0,00;0,00;
0,00;0,00;182,48;0,30;0,00;0,00;
0,00;0,00;182,64;0,22;0,00;0,00;
0,00;0,00;182,80;0,30;0,00;0,00;
0,00;0,00;182,96;0,22;0,00;0,00;
0,00;0,00;183,12;0,22;0,00;0,00;
0,00;0,00;183,28;0,14;0,00;0,00;
0,00;0,00;183,44;0,30;0,00;0,00;
0,00;0,00;183,60;0,30;0,00;0,00;
0,00;0,00;183,76;0,30;0,00;0,00;
0,00;0,00;183,92;0,30;0,00;0,00;
0,00;0,00;184,08;0,14;0,00;0,00;
0,00;0,00;184,24;0,30;0,00;0,00;
0,00;0,00;184,40;0,22;0,00;0,00;
0,00;0,00;184,56;0,14;0,00;0,00;
0,00;0,00;184,72;0,30;0,00;0,00;
0,00;0,00;184,88;0,30;0,00;0,00;
0,00;0,00;185,04;0,30;0,00;0,00;
0,00;0,00;185,20;0,22;0,00;0,00;
0,00;0,00;185,36;0,30;0,00;0,00;
0,00;0,00;185,52;0,30;0,00;0,00;
0,00;0,00;185,68;0,22;0,00;0,00;
0,00;0,00;185,84;1,06;0,00;0,00;
0,00;0,00;186,00;1,28;0,00;0,00;
0,00;0,00;186,16;1,51;0,00;0,00;
0,00;0,00;186,32;1,51;0,00;0,00;
0,00;0,00;186,48;1,51;0,00;0,00;
0,00;0,00;186,64;1,51;0,00;0,00;
0,00;0,00;186,80;1,51;0,00;0,00;
0,00;0,00;186,96;1,51;0,00;0,00;
0,00;0,00;187,12;1,59;0,00;0,00;
0,00;0,00;187,28;1,59;0,00;0,00;
0,00;0,00;187,44;1,51;0,00;0,00;
0,00;0,00;187,60;1,59;0,00;0,00;
0,00;0,00;187,76;1,74;0,00;0,00;
0,00;0,00;187,92;1,82;0,00;0,00;
0,00;0,00;188,08;1,82;0,00;0,00;
0,00;0,00;188,24;1,74;0,00;0,00;
0,00;0,00;188,40;1,82;0,00;0,00;
0,00;0,00;188,56;1,82;0,00;0,00;
0,00;0,00;188,72;1,90;0,00;0,00;
0,00;0,00;188,88;1,82;0,00;0,00;
0,00;0,00;189,04;1,82;0,00;0,00;
0,00;0,00;189,20;1,90;0,00;0,00;
0,00;0,00;189,36;2,43;0,00;0,00;
0,00;0,00;189,52;2,43;0,00;0,00;
0,00;0,00;189,68;2,51;0,00;0,00;
0,00;0,00;189,84;2,43;0,00;0,00;
0,00;0,00;190,00;2,43;0,00;0,00;
0,00;0,00;190,16;2,43;0,00;0,00;
0,00;0,00;190,32;2,74;0,00;0,00;
0,00;0,00;190,48;2,74;0,00;0,00;
0,00;0,00;190,64;2,59;0,00;0,00;
0,00;0,00;190,80;2,51;0,00;0,00;
0,00;0,00;190,96;2,66;0,00;0,00;
0,00;0,00;191,12;2,74;0,00;0,00;
0,00;0,00;191,28;2,74;0,00;0,00;
0,00;0,00;191,44;2,74;0,00;0,00;
0,00;0,00;191,60;2,74;0,00;0,00;
0,00;0,00;191,76;2,74;0,00;0,00;
0,00;0,00;191,92;2,74;0,00;0,00;
0,00;0,00;192,08;2,74;0,00;0,00;
0,00;0,00;192,24;2,74;0,00;0,00;
0,00;0,00;192,40;2,88;0,00;0,00;
0,00;0,00;192,56;2,80;0,00;0,00;
0,00;0,00;192,72;2,80;0,00;0,00;
0,00;0,00;192,88;2,88;0,00;0,00;
0,00;0,00;193,04;2,80;0,00;0,00;
0,00;0,00;193,20;2,80;0,00;0,00;
0,00;0,00;193,36;2,88;0,00;0,00;
0,00;0,00;193,52;2,74;0,00;0,00;
0,00;0,00;193,68;2,88;0,00;0,00;
0,00;0,00;193,84;2,80;0,00;0,00;
0,00;0,00;194,00;2,88;0,00;0,00;
0,00;0,00;194,16;2,88;0,00;0,00;
0,00;0,00;194,32;2,80;0,00;0,00;
0,00;0,00;194,48;2,80;0,00;0,00;
0,00;0,00;194,64;2,88;0,00;0,00;
0,00;0,00;194,80;2,96;0,00;0,00;
0,00;0,00;194,96;3,04;0,00;0,00;
0,00;0,00;195,12;2,96;0,00;0,00;
0,00;0,00;195,28;2,96;0,00;0,00;
0,00;0,00;195,44;2,88;0,00;0,00;
0,00;0,00;195,60;3,04;0,00;0,00;
0,00;0,00;195,76;2,88;0,00;0,00;
0,00;0,00;195,92;2,74;0,00;0,00;
0,00;0,00;196,08;2,80;0,00;0,00;
0,00;0,00;196,24;2,80;0,00;0,00;
0,00;0,00;196,40;2,74;0,00;0,00;
0,00;0,00;196,56;2,74;0,00;0,00;
0,00;0,00;196,72;2,74;0,00;0,00;
0,00;0,00;196,88;2,74;0,00;0,00;
0,00;0,00;197,04;2,74;0,00;0,00;
0,00;0,00;197,20;2,80;0,00;0,00;
0,00;0,00;197,36;2,74;0,00;0,00;
0,00;0,00;197,52;2,74;0,00;0,00;
0,00;0,00;197,68;2,96;0,00;0,00;
0,00;0,00;197,84;3,04;0,00;0,00;
0,00;0,00;198,00;3,04;0,00;0,00;
0,00;0,00;198,16;3,04;0,00;0,00;
0,00;0,00;198,32;3,04;0,00;0,00;
0,00;0,00;198,48;3,04;0,00;0,00;
0,00;0,00;198,64;3,04;0,00;0,00;
0,00;0,00;198,80;3,04;0,00;0,00;
0,00;0,00;198,96;3,04;0,00;0,00;
0,00;0,00;199,12;3,04;0,00;0,00;
0,00;0,00;199,28;3,04;0,00;0,00;
0,00;0,00;199,44;3,04;0,00;0,00;
0,00;0,00;199,60;3,04;0,00;0,00;
0,00;0,00;199,76;2,96;0,00;0,00;
0,00;0,00;199,92;6,00;0,00;0,00;
0,00;0,00;200,03;14,38;0,00;0,00;
0,00;0,00;200,02;14,06;0,00;0,00;
0,00;0,00;200,03;14,61;0,00;0,00;
0,00;0,00;200,04;14,92;0,00;0,00;
0,00;0,00;200,04;15,22;0,00;0,00;
0,00;0,00;200,04;15,53;0,00;0,00;
0,00;0,00;200,05;15,53;0,00;0,00;
0,00;0,00;199,92;8,13;0,00;0,00;
0,00;0,00;199,42;-0,23;0,00;0,00;
0,00;0,00;198,55;-0,16;0,00;0,00;
0,00;0,00;197,29;-0,31;0,00;0,00;
0,00;0,00;195,64;-0,31;0,00;0,00;
0,00;0,00;193,62;-0,31;0,00;0,00;
0,00;0,00;191,27;-0,31;0,00;0,00;
0,00;0,00;188,93;-0,31;0,00;0,00;
0,00;0,00;186,52;-0,31;0,00;0,00;
0,00;0,00;184,11;-0,31;0,00;0,00;
0,00;0,00;181,71;-0,31;0,00;0,00;
0,00;0,00;179,31;-0,16;0,00;0,00;
0,00;0,00;176,91;-0,23;0,00;0,00;
0,00;0,00;174,50;-0,23;0,00;0,00;
0,00;0,00;172,10;-0,23;0,00;0,00;
0,00;0,00;169,70;-0,16;0,00;0,00;
0,00;0,00;167,30;-0,08;0,00;0,00;
0,00;0,00;164,90;-0,08;0,00;0,00;
0,00;0,00;162,50;-0,16;0,00;0,00;
0,00;0,00;160,11;-0,16;0,00;0,00;
0,00;0,00;157,70;-0,23;0,00;0,00;
0,00;0,00;155,30;-0,08;0,00;0,00;
0,00;0,00;152,90;-0,16;0,00;0,00;
0,00;0,00;150,50;-0,23;0,00;0,00;
0,00;0,00;148,11;-0,16;0,00;0,00;
0,00;0,00;145,70;-0,23;0,00;0,00;
0,00;0,00;143,30;-0,16;0,00;0,00;
0,00;0,00;140,91;-0,08;0,00;0,00;
0,00;0,00;136,11;-0,16;0,00;0,00;
0,00;0,00;133,70;-0,16;0,00;0,00;
0,00;0,00;131,30;-0,23;0,00;0,00;
0,00;0,00;128,90;-0,16;0,00;0,00;
0,00;0,00;126,50;-0,16;0,00;0,00;
0,00;0,00;124,11;-0,08;0,00;0,00;
0,00;0,00;121,70;-0,23;0,00;0,00;
0,00;0,00;116,90;-0,08;0,00;0,00;
0,00;0,00;114,50;-0,16;0,00;0,00;
0,00;0,00;112,10;-0,08;0,00;0,00;
0,00;0,00;109,70;-0,31;0,00;0,00;
0,00;0,00;107,30;-0,08;0,00;0,00;
0,00;0,00;104,90;-0,23;0,00;0,00;
0,00;0,00;102,50;-0,23;0,00;0,00;
0,00;0,00;100,11;-0,16;0,00;0,00;
0,00;0,00;97,70;-0,16;0,00;0,00;
0,00;0,00;95,30;-0,08;0,00;0,00;
0,00;0,00;92,90;-0,23;0,00;0,00;
0,00;0,00;90,50;-0,23;0,00;0,00;
0,00;0,00;88,11;-0,16;0,00;0,00;
0,00;0,00;85,70;-0,16;0,00;0,00;
0,00;0,00;83,30;-0,16;0,00;0,00;
0,00;0,00;80,94;-0,16;0,00;0,00;
0,00;0,00;78,94;-0,08;0,00;0,00;
0,00;0,00;77,24;-0,16;0,00;0,00;
0,00;0,00;74,95;-0,08;0,00;0,00;
