8986;01.09.20 09:30:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20200831135444P0003;
0,00;0,00;94,56;0,02;0,00;0,00;
0,00;0,00;94,71;0,02;0,00;0,00;
0,00;0,00;94,85;0,02;0,00;0,00;
0,00;0,00;94,99;0,02;0,00;0,00;
0,00;0,00;95,14;0,02;0,00;0,00;
0,00;0,00;95,28;0,02;0,00;0,00;
0,00;0,00;95,43;0,02;0,00;0,00;
0,00;0,00;95,57;0,02;0,00;0,00;
0,00;0,00;95,71;0,02;0,00;0,00;
0,00;0,00;95,86;0,02;0,00;0,00;
0,00;0,00;96,00;0,02;0,00;0,00;
0,00;0,00;96,15;0,10;0,00;0,00;
0,00;0,00;96,28;0,56;0,00;0,00;
0,00;0,00;96,43;0,58;0,00;0,00;
0,00;0,00;96,57;0,65;0,00;0,00;
0,00;0,00;96,72;0,71;0,00;0,00;
0,00;0,00;96,86;0,81;0,00;0,00;
0,00;0,00;97,01;0,78;0,00;0,00;
0,00;0,00;97,15;0,80;0,00;0,00;
0,00;0,00;97,30;0,85;0,00;0,00;
0,00;0,00;97,44;0,91;0,00;0,00;
0,00;0,00;97,59;0,93;0,00;0,00;
0,00;0,00;97,73;0,97;0,00;0,00;
0,00;0,00;97,80;1,01;0,00;0,00;
0,00;0,00;97,80;1,06;0,00;0,00;
0,00;0,00;97,75;0,60;0,00;0,00;
0,00;0,00;97,23;-0,02;0,00;0,00;
0,00;0,00;96,18;-0,02;0,00;0,00;
0,00;0,00;94,96;0,01;0,00;0,00;
0,00;0,00;94,15;0,01;0,00;0,00;
0,00;0,00;93,82;0,02;0,00;0,00;
0,00;0,00;93,91;0,03;0,00;0,00;
0,00;0,00;94,06;0,02;0,00;0,00;
0,00;0,00;94,21;0,02;0,00;0,00;
0,00;0,00;94,35;0,02;0,00;0,00;
0,00;0,00;94,50;0,02;0,00;0,00;
0,00;0,00;94,64;0,02;0,00;0,00;
0,00;0,00;94,79;0,02;0,00;0,00;
0,00;0,00;94,93;0,02;0,00;0,00;
0,00;0,00;95,08;0,02;0,00;0,00;
0,00;0,00;95,22;0,02;0,00;0,00;
0,00;0,00;95,36;0,02;0,00;0,00;
0,00;0,00;95,51;0,02;0,00;0,00;
0,00;0,00;95,65;0,02;0,00;0,00;
0,00;0,00;95,80;0,02;0,00;0,00;
0,00;0,00;95,94;0,02;0,00;0,00;
0,00;0,00;96,09;0,02;0,00;0,00;
0,00;0,00;96,23;0,02;0,00;0,00;
0,00;0,00;96,37;0,02;0,00;0,00;
0,00;0,00;96,52;0,02;0,00;0,00;
0,00;0,00;96,66;0,02;0,00;0,00;
0,00;0,00;96,81;0,02;0,00;0,00;
0,00;0,00;96,95;0,02;0,00;0,00;
0,00;0,00;97,09;0,02;0,00;0,00;
0,00;0,00;97,24;0,02;0,00;0,00;
0,00;0,00;97,38;0,02;0,00;0,00;
0,00;0,00;97,53;0,02;0,00;0,00;
0,00;0,00;97,67;0,05;0,00;0,00;
0,00;0,00;97,80;1,06;0,00;0,00;
0,00;0,00;97,95;1,07;0,00;0,00;
0,00;0,00;98,10;1,06;0,00;0,00;
0,00;0,00;98,24;1,11;0,00;0,00;
0,00;0,00;98,39;1,13;0,00;0,00;
0,00;0,00;98,53;1,16;0,00;0,00;
0,00;0,00;98,68;1,18;0,00;0,00;
0,00;0,00;98,82;1,22;0,00;0,00;
0,00;0,00;98,96;1,24;0,00;0,00;
0,00;0,00;99,11;1,28;0,00;0,00;
0,00;0,00;99,25;1,28;0,00;0,00;
0,00;0,00;99,40;1,26;0,00;0,00;
0,00;0,00;99,54;1,20;0,00;0,00;
0,00;0,00;99,69;1,20;0,00;0,00;
0,00;0,00;99,83;1,17;0,00;0,00;
0,00;0,00;99,97;1,23;0,00;0,00;
0,00;0,00;100,12;1,26;0,00;0,00;
0,00;0,00;100,26;1,34;0,00;0,00;
0,00;0,00;100,40;1,36;0,00;0,00;
0,00;0,00;100,55;1,37;0,00;0,00;
0,00;0,00;100,69;1,34;0,00;0,00;
0,00;0,00;100,84;1,35;0,00;0,00;
0,00;0,00;100,98;1,41;0,00;0,00;
0,00;0,00;101,13;1,47;0,00;0,00;
0,00;0,00;101,27;1,58;0,00;0,00;
0,00;0,00;101,41;1,61;0,00;0,00;
0,00;0,00;101,56;1,61;0,00;0,00;
0,00;0,00;101,70;1,66;0,00;0,00;
0,00;0,00;101,85;1,68;0,00;0,00;
0,00;0,00;101,99;1,72;0,00;0,00;
0,00;0,00;102,13;1,76;0,00;0,00;
0,00;0,00;102,28;1,75;0,00;0,00;
0,00;0,00;102,42;1,75;0,00;0,00;
0,00;0,00;102,57;1,77;0,00;0,00;
0,00;0,00;102,71;1,77;0,00;0,00;
0,00;0,00;102,85;1,81;0,00;0,00;
0,00;0,00;103,00;1,82;0,00;0,00;
0,00;0,00;103,14;1,82;0,00;0,00;
0,00;0,00;103,28;1,86;0,00;0,00;
0,00;0,00;103,43;1,80;0,00;0,00;
0,00;0,00;103,58;1,74;0,00;0,00;
0,00;0,00;103,72;1,70;0,00;0,00;
0,00;0,00;103,86;1,68;0,00;0,00;
0,00;0,00;104,01;1,65;0,00;0,00;
0,00;0,00;104,15;1,61;0,00;0,00;
0,00;0,00;104,29;1,61;0,00;0,00;
0,00;0,00;104,44;1,58;0,00;0,00;
0,00;0,00;104,58;1,58;0,00;0,00;
0,00;0,00;104,73;1,56;0,00;0,00;
0,00;0,00;104,87;1,55;0,00;0,00;
0,00;0,00;105,01;1,53;0,00;0,00;
0,00;0,00;105,16;1,47;0,00;0,00;
0,00;0,00;105,30;1,50;0,00;0,00;
0,00;0,00;105,45;1,50;0,00;0,00;
0,00;0,00;105,59;1,50;0,00;0,00;
0,00;0,00;105,73;1,48;0,00;0,00;
0,00;0,00;105,88;1,48;0,00;0,00;
0,00;0,00;106,02;1,47;0,00;0,00;
0,00;0,00;106,17;1,47;0,00;0,00;
0,00;0,00;106,31;1,44;0,00;0,00;
0,00;0,00;106,45;1,45;0,00;0,00;
0,00;0,00;106,60;1,47;0,00;0,00;
0,00;0,00;106,74;1,47;0,00;0,00;
0,00;0,00;106,89;1,45;0,00;0,00;
0,00;0,00;107,03;1,45;0,00;0,00;
0,00;0,00;107,17;1,46;0,00;0,00;
0,00;0,00;107,32;1,46;0,00;0,00;
0,00;0,00;107,46;1,46;0,00;0,00;
0,00;0,00;107,61;1,45;0,00;0,00;
0,00;0,00;107,75;1,45;0,00;0,00;
0,00;0,00;107,89;1,43;0,00;0,00;
0,00;0,00;108,04;1,45;0,00;0,00;
0,00;0,00;108,18;1,45;0,00;0,00;
0,00;0,00;108,33;1,43;0,00;0,00;
0,00;0,00;108,47;1,42;0,00;0,00;
0,00;0,00;108,61;1,42;0,00;0,00;
0,00;0,00;108,76;1,38;0,00;0,00;
0,00;0,00;108,90;1,37;0,00;0,00;
0,00;0,00;109,04;1,37;0,00;0,00;
0,00;0,00;109,19;1,36;0,00;0,00;
0,00;0,00;109,33;1,34;0,00;0,00;
0,00;0,00;109,48;1,33;0,00;0,00;
0,00;0,00;109,62;1,31;0,00;0,00;
0,00;0,00;109,77;1,31;0,00;0,00;
0,00;0,00;109,91;1,29;0,00;0,00;
0,00;0,00;110,06;1,31;0,00;0,00;
0,00;0,00;110,20;1,27;0,00;0,00;
0,00;0,00;110,34;1,27;0,00;0,00;
0,00;0,00;110,49;1,26;0,00;0,00;
0,00;0,00;110,63;1,23;0,00;0,00;
0,00;0,00;110,77;1,24;0,00;0,00;
0,00;0,00;110,92;1,25;0,00;0,00;
0,00;0,00;111,06;1,26;0,00;0,00;
0,00;0,00;111,21;1,27;0,00;0,00;
0,00;0,00;111,35;1,28;0,00;0,00;
0,00;0,00;111,49;1,25;0,00;0,00;
0,00;0,00;111,64;1,26;0,00;0,00;
0,00;0,00;111,78;1,28;0,00;0,00;
0,00;0,00;111,93;1,28;0,00;0,00;
0,00;0,00;112,07;1,30;0,00;0,00;
0,00;0,00;112,21;1,32;0,00;0,00;
0,00;0,00;112,36;1,31;0,00;0,00;
0,00;0,00;112,50;1,33;0,00;0,00;
0,00;0,00;112,65;1,34;0,00;0,00;
0,00;0,00;112,79;1,34;0,00;0,00;
0,00;0,00;112,93;1,35;0,00;0,00;
0,00;0,00;113,08;1,39;0,00;0,00;
0,00;0,00;113,22;1,45;0,00;0,00;
0,00;0,00;113,37;1,45;0,00;0,00;
0,00;0,00;113,51;1,36;0,00;0,00;
0,00;0,00;113,65;1,30;0,00;0,00;
0,00;0,00;113,80;1,29;0,00;0,00;
0,00;0,00;113,94;1,28;0,00;0,00;
0,00;0,00;114,09;1,26;0,00;0,00;
0,00;0,00;114,23;1,25;0,00;0,00;
0,00;0,00;114,37;1,26;0,00;0,00;
0,00;0,00;114,52;1,27;0,00;0,00;
0,00;0,00;114,66;1,25;0,00;0,00;
0,00;0,00;114,81;1,26;0,00;0,00;
0,00;0,00;114,95;1,23;0,00;0,00;
0,00;0,00;115,09;1,20;0,00;0,00;
0,00;0,00;115,24;1,19;0,00;0,00;
0,00;0,00;115,38;1,20;0,00;0,00;
0,00;0,00;115,53;1,20;0,00;0,00;
0,00;0,00;115,67;1,19;0,00;0,00;
0,00;0,00;115,81;1,17;0,00;0,00;
0,00;0,00;115,96;1,17;0,00;0,00;
0,00;0,00;116,10;1,18;0,00;0,00;
0,00;0,00;116,24;1,20;0,00;0,00;
0,00;0,00;116,39;1,23;0,00;0,00;
0,00;0,00;116,53;1,20;0,00;0,00;
0,00;0,00;116,68;1,23;0,00;0,00;
0,00;0,00;116,82;1,22;0,00;0,00;
0,00;0,00;116,97;1,21;0,00;0,00;
0,00;0,00;117,11;1,23;0,00;0,00;
0,00;0,00;117,25;1,27;0,00;0,00;
0,00;0,00;117,40;1,28;0,00;0,00;
0,00;0,00;117,54;1,28;0,00;0,00;
0,00;0,00;117,69;1,30;0,00;0,00;
0,00;0,00;117,83;1,28;0,00;0,00;
0,00;0,00;117,97;1,28;0,00;0,00;
0,00;0,00;118,12;1,28;0,00;0,00;
0,00;0,00;118,26;1,29;0,00;0,00;
0,00;0,00;118,41;1,29;0,00;0,00;
0,00;0,00;118,55;1,29;0,00;0,00;
0,00;0,00;118,69;1,28;0,00;0,00;
0,00;0,00;118,84;1,28;0,00;0,00;
0,00;0,00;118,98;1,28;0,00;0,00;
0,00;0,00;119,13;1,26;0,00;0,00;
0,00;0,00;119,27;1,26;0,00;0,00;
0,00;0,00;119,41;1,25;0,00;0,00;
0,00;0,00;119,56;1,22;0,00;0,00;
0,00;0,00;119,70;1,23;0,00;0,00;
0,00;0,00;119,85;1,20;0,00;0,00;
0,00;0,00;119,99;1,19;0,00;0,00;
0,00;0,00;120,14;1,20;0,00;0,00;
0,00;0,00;120,28;1,18;0,00;0,00;
0,00;0,00;120,42;1,17;0,00;0,00;
0,00;0,00;120,57;1,17;0,00;0,00;
0,00;0,00;120,71;1,16;0,00;0,00;
0,00;0,00;120,85;1,17;0,00;0,00;
0,00;0,00;121,00;1,17;0,00;0,00;
0,00;0,00;121,14;1,19;0,00;0,00;
0,00;0,00;121,29;1,20;0,00;0,00;
0,00;0,00;121,43;1,17;0,00;0,00;
0,00;0,00;121,57;1,18;0,00;0,00;
0,00;0,00;121,72;1,19;0,00;0,00;
0,00;0,00;121,86;1,23;0,00;0,00;
0,00;0,00;122,01;1,23;0,00;0,00;
0,00;0,00;122,15;1,25;0,00;0,00;
0,00;0,00;122,29;1,26;0,00;0,00;
0,00;0,00;122,44;1,28;0,00;0,00;
0,00;0,00;122,58;1,29;0,00;0,00;
0,00;0,00;122,72;1,28;0,00;0,00;
0,00;0,00;122,87;1,28;0,00;0,00;
0,00;0,00;123,01;1,28;0,00;0,00;
0,00;0,00;123,16;1,30;0,00;0,00;
0,00;0,00;123,30;1,34;0,00;0,00;
0,00;0,00;123,44;1,34;0,00;0,00;
0,00;0,00;123,59;1,31;0,00;0,00;
0,00;0,00;123,73;1,29;0,00;0,00;
0,00;0,00;123,88;1,30;0,00;0,00;
0,00;0,00;124,02;1,34;0,00;0,00;
0,00;0,00;124,17;1,34;0,00;0,00;
0,00;0,00;124,31;1,34;0,00;0,00;
0,00;0,00;124,45;1,31;0,00;0,00;
0,00;0,00;124,60;1,31;0,00;0,00;
0,00;0,00;124,74;1,33;0,00;0,00;
0,00;0,00;124,89;1,34;0,00;0,00;
0,00;0,00;125,03;1,34;0,00;0,00;
0,00;0,00;125,17;1,34;0,00;0,00;
0,00;0,00;125,32;1,34;0,00;0,00;
0,00;0,00;125,46;1,34;0,00;0,00;
0,00;0,00;125,61;1,33;0,00;0,00;
0,00;0,00;125,75;1,34;0,00;0,00;
0,00;0,00;125,89;1,36;0,00;0,00;
0,00;0,00;126,04;1,36;0,00;0,00;
0,00;0,00;126,18;1,38;0,00;0,00;
0,00;0,00;126,33;1,39;0,00;0,00;
0,00;0,00;126,47;1,39;0,00;0,00;
0,00;0,00;126,61;1,41;0,00;0,00;
0,00;0,00;126,76;1,43;0,00;0,00;
0,00;0,00;126,90;1,50;0,00;0,00;
0,00;0,00;127,04;1,53;0,00;0,00;
0,00;0,00;127,19;1,55;0,00;0,00;
0,00;0,00;127,33;1,55;0,00;0,00;
0,00;0,00;127,48;1,57;0,00;0,00;
0,00;0,00;127,62;1,58;0,00;0,00;
0,00;0,00;127,76;1,61;0,00;0,00;
0,00;0,00;127,91;1,63;0,00;0,00;
0,00;0,00;128,05;1,63;0,00;0,00;
0,00;0,00;128,20;1,63;0,00;0,00;
0,00;0,00;128,34;1,65;0,00;0,00;
0,00;0,00;128,49;1,64;0,00;0,00;
0,00;0,00;128,63;1,66;0,00;0,00;
0,00;0,00;128,77;1,66;0,00;0,00;
0,00;0,00;128,92;1,69;0,00;0,00;
0,00;0,00;129,06;1,69;0,00;0,00;
0,00;0,00;129,21;1,69;0,00;0,00;
0,00;0,00;129,35;1,68;0,00;0,00;
0,00;0,00;129,49;1,69;0,00;0,00;
0,00;0,00;129,64;1,70;0,00;0,00;
0,00;0,00;129,78;1,69;0,00;0,00;
0,00;0,00;129,93;1,70;0,00;0,00;
0,00;0,00;130,07;1,66;0,00;0,00;
0,00;0,00;130,21;1,69;0,00;0,00;
0,00;0,00;130,36;1,69;0,00;0,00;
0,00;0,00;130,50;1,63;0,00;0,00;
0,00;0,00;130,65;1,66;0,00;0,00;
0,00;0,00;130,79;1,64;0,00;0,00;
0,00;0,00;130,93;1,68;0,00;0,00;
0,00;0,00;131,08;1,69;0,00;0,00;
0,00;0,00;131,22;1,69;0,00;0,00;
0,00;0,00;131,37;1,71;0,00;0,00;
0,00;0,00;131,51;1,69;0,00;0,00;
0,00;0,00;131,65;1,72;0,00;0,00;
0,00;0,00;131,80;1,72;0,00;0,00;
0,00;0,00;131,94;1,70;0,00;0,00;
0,00;0,00;132,09;1,75;0,00;0,00;
0,00;0,00;132,23;1,71;0,00;0,00;
0,00;0,00;132,37;1,77;0,00;0,00;
0,00;0,00;132,52;1,78;0,00;0,00;
0,00;0,00;132,66;1,74;0,00;0,00;
0,00;0,00;132,80;1,79;0,00;0,00;
0,00;0,00;132,95;1,82;0,00;0,00;
0,00;0,00;133,09;1,77;0,00;0,00;
0,00;0,00;133,24;1,80;0,00;0,00;
0,00;0,00;133,38;1,80;0,00;0,00;
0,00;0,00;133,53;1,75;0,00;0,00;
0,00;0,00;133,67;1,82;0,00;0,00;
0,00;0,00;133,81;1,81;0,00;0,00;
0,00;0,00;133,96;1,79;0,00;0,00;
0,00;0,00;134,10;1,77;0,00;0,00;
0,00;0,00;134,25;1,79;0,00;0,00;
0,00;0,00;134,39;1,80;0,00;0,00;
0,00;0,00;134,53;1,76;0,00;0,00;
0,00;0,00;134,68;1,78;0,00;0,00;
0,00;0,00;134,82;1,81;0,00;0,00;
0,00;0,00;134,97;1,78;0,00;0,00;
0,00;0,00;135,11;1,74;0,00;0,00;
0,00;0,00;135,21;1,73;0,00;0,00;
0,00;0,00;135,21;1,75;0,00;0,00;
