18891;21.01.21 09:41:50;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210121092250P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,22;0,00;0,00;
0,00;0,00;171,71;0,22;0,00;0,00;
0,00;0,00;172,11;0,06;0,00;0,00;
0,00;0,00;172,31;0,06;0,00;0,00;
0,00;0,00;172,60;0,06;0,00;0,00;
0,00;0,00;172,77;0,06;0,00;0,00;
0,00;0,00;173,09;0,14;0,00;0,00;
0,00;0,00;173,89;0,06;0,00;0,00;
0,00;0,00;174,05;0,14;0,00;0,00;
0,00;0,00;174,21;0,06;0,00;0,00;
0,00;0,00;174,37;0,06;0,00;0,00;
0,00;0,00;174,53;0,14;0,00;0,00;
0,00;0,00;174,85;0,06;0,00;0,00;
0,00;0,00;175,01;0,06;0,00;0,00;
0,00;0,00;175,17;0,06;0,00;0,00;
0,00;0,00;175,65;0,06;0,00;0,00;
0,00;0,00;175,97;0,14;0,00;0,00;
0,00;0,00;176,13;0,06;0,00;0,00;
0,00;0,00;176,29;0,06;0,00;0,00;
0,00;0,00;176,61;3,57;0,00;0,00;
0,00;0,00;176,75;9,73;0,00;0,00;
0,00;0,00;176,77;9,81;0,00;0,00;
0,00;0,00;176,81;11,63;0,00;0,00;
0,00;0,00;176,81;11,57;0,00;0,00;
0,00;0,00;176,81;11,57;0,00;0,00;
0,00;0,00;176,82;11,63;0,00;0,00;
0,00;0,00;176,82;11,71;0,00;0,00;
0,00;0,00;176,82;11,79;0,00;0,00;
0,00;0,00;176,82;11,87;0,00;0,00;
0,00;0,00;176,82;11,87;0,00;0,00;
0,00;0,00;176,82;11,87;0,00;0,00;
0,00;0,00;176,82;11,79;0,00;0,00;
0,00;0,00;176,82;11,63;0,00;0,00;
0,00;0,00;176,82;11,71;0,00;0,00;
0,00;0,00;176,82;11,63;0,00;0,00;
