3942;17.02.20 16:45:11;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);
0,00;0,00;116,45;0,16;0,00;0,00;
0,00;0,00;118,85;0,16;0,00;0,00;
0,00;0,00;121,25;0,22;0,00;0,00;
0,00;0,00;126,05;0,08;0,00;0,00;
0,00;0,00;128,45;0,16;0,00;0,00;
0,00;0,00;130,85;0,16;0,00;0,00;
0,00;0,00;133,25;0,16;0,00;0,00;
0,00;0,00;135,64;0,16;0,00;0,00;
0,00;0,00;138,05;0,16;0,00;0,00;
0,00;0,00;140,45;0,16;0,00;0,00;
0,00;0,00;142,85;0,23;0,00;0,00;
0,00;0,00;145,25;0,08;0,00;0,00;
0,00;0,00;147,54;0,08;0,00;0,00;
0,00;0,00;152,24;0,08;0,00;0,00;
0,00;0,00;153,05;-0,08;0,00;0,00;
0,00;0,00;153,59;0,08;0,00;0,00;
0,00;0,00;153,76;-0,08;0,00;0,00;
0,00;0,00;154,04;-0,08;0,00;0,00;
0,00;0,00;154,21;0,16;0,00;0,00;
0,00;0,00;154,37;0,08;0,00;0,00;
0,00;0,00;154,53;0,16;0,00;0,00;
0,00;0,00;154,69;0,08;0,00;0,00;
0,00;0,00;154,85;0,08;0,00;0,00;
0,00;0,00;155,17;0,08;0,00;0,00;
0,00;0,00;155,33;0,08;0,00;0,00;
0,00;0,00;155,49;0,08;0,00;0,00;
0,00;0,00;155,65;0,08;0,00;0,00;
0,00;0,00;155,81;0,16;0,00;0,00;
0,00;0,00;155,97;0,16;0,00;0,00;
0,00;0,00;156,13;0,16;0,00;0,00;
0,00;0,00;156,29;0,23;0,00;0,00;
0,00;0,00;156,45;0,16;0,00;0,00;
0,00;0,00;156,61;0,16;0,00;0,00;
0,00;0,00;156,77;0,23;0,00;0,00;
0,00;0,00;156,93;0,08;0,00;0,00;
0,00;0,00;157,09;0,16;0,00;0,00;
0,00;0,00;157,25;0,16;0,00;0,00;
0,00;0,00;157,41;0,23;0,00;0,00;
0,00;0,00;157,57;0,23;0,00;0,00;
0,00;0,00;157,73;0,16;0,00;0,00;
0,00;0,00;157,89;0,23;0,00;0,00;
0,00;0,00;158,05;0,23;0,00;0,00;
0,00;0,00;158,21;0,16;0,00;0,00;
0,00;0,00;158,37;0,16;0,00;0,00;
0,00;0,00;158,53;0,08;0,00;0,00;
0,00;0,00;158,69;0,16;0,00;0,00;
0,00;0,00;158,85;0,08;0,00;0,00;
0,00;0,00;159,01;0,23;0,00;0,00;
0,00;0,00;159,17;0,16;0,00;0,00;
0,00;0,00;159,33;0,23;0,00;0,00;
0,00;0,00;159,49;0,16;0,00;0,00;
0,00;0,00;159,65;0,23;0,00;0,00;
0,00;0,00;159,81;0,23;0,00;0,00;
0,00;0,00;159,97;0,16;0,00;0,00;
0,00;0,00;160,13;0,23;0,00;0,00;
0,00;0,00;160,29;0,16;0,00;0,00;
0,00;0,00;160,45;0,16;0,00;0,00;
0,00;0,00;160,61;0,23;0,00;0,00;
0,00;0,00;160,77;0,16;0,00;0,00;
0,00;0,00;160,93;0,23;0,00;0,00;
0,00;0,00;161,09;0,23;0,00;0,00;
0,00;0,00;161,25;0,23;0,00;0,00;
0,00;0,00;161,41;0,23;0,00;0,00;
0,00;0,00;161,57;0,23;0,00;0,00;
0,00;0,00;161,73;0,23;0,00;0,00;
0,00;0,00;161,89;0,23;0,00;0,00;
0,00;0,00;162,05;0,23;0,00;0,00;
0,00;0,00;162,21;0,23;0,00;0,00;
0,00;0,00;162,37;0,16;0,00;0,00;
0,00;0,00;162,53;0,23;0,00;0,00;
0,00;0,00;162,69;0,23;0,00;0,00;
0,00;0,00;162,85;0,23;0,00;0,00;
0,00;0,00;163,01;0,23;0,00;0,00;
0,00;0,00;163,17;0,08;0,00;0,00;
0,00;0,00;163,33;0,23;0,00;0,00;
0,00;0,00;163,49;0,23;0,00;0,00;
0,00;0,00;163,65;0,23;0,00;0,00;
0,00;0,00;163,81;0,23;0,00;0,00;
0,00;0,00;163,97;0,23;0,00;0,00;
0,00;0,00;164,13;0,23;0,00;0,00;
0,00;0,00;164,29;0,23;0,00;0,00;
0,00;0,00;164,45;0,23;0,00;0,00;
0,00;0,00;164,61;0,23;0,00;0,00;
0,00;0,00;164,77;0,23;0,00;0,00;
0,00;0,00;164,93;0,23;0,00;0,00;
0,00;0,00;165,09;0,23;0,00;0,00;
0,00;0,00;165,25;0,23;0,00;0,00;
0,00;0,00;165,41;0,23;0,00;0,00;
0,00;0,00;165,57;0,23;0,00;0,00;
0,00;0,00;165,73;0,23;0,00;0,00;
0,00;0,00;165,89;0,16;0,00;0,00;
0,00;0,00;166,05;0,16;0,00;0,00;
0,00;0,00;166,21;0,23;0,00;0,00;
0,00;0,00;166,37;0,16;0,00;0,00;
0,00;0,00;166,53;0,23;0,00;0,00;
0,00;0,00;166,69;0,23;0,00;0,00;
0,00;0,00;166,85;0,23;0,00;0,00;
0,00;0,00;167,01;0,16;0,00;0,00;
0,00;0,00;167,17;0,23;0,00;0,00;
0,00;0,00;167,33;0,23;0,00;0,00;
0,00;0,00;167,49;0,23;0,00;0,00;
0,00;0,00;167,65;0,23;0,00;0,00;
0,00;0,00;167,81;0,23;0,00;0,00;
0,00;0,00;167,97;0,23;0,00;0,00;
0,00;0,00;168,13;0,23;0,00;0,00;
0,00;0,00;168,29;0,23;0,00;0,00;
0,00;0,00;168,45;0,23;0,00;0,00;
0,00;0,00;168,61;0,16;0,00;0,00;
0,00;0,00;168,77;0,23;0,00;0,00;
0,00;0,00;168,93;0,16;0,00;0,00;
0,00;0,00;169,09;0,23;0,00;0,00;
0,00;0,00;169,25;0,23;0,00;0,00;
0,00;0,00;169,41;0,23;0,00;0,00;
0,00;0,00;169,57;0,23;0,00;0,00;
0,00;0,00;169,73;0,23;0,00;0,00;
0,00;0,00;169,89;0,23;0,00;0,00;
0,00;0,00;170,05;0,16;0,00;0,00;
0,00;0,00;170,21;0,23;0,00;0,00;
0,00;0,00;170,37;0,23;0,00;0,00;
0,00;0,00;170,53;0,23;0,00;0,00;
0,00;0,00;170,69;0,30;0,00;0,00;
0,00;0,00;170,85;0,23;0,00;0,00;
0,00;0,00;171,01;0,23;0,00;0,00;
0,00;0,00;171,17;0,23;0,00;0,00;
0,00;0,00;171,33;0,23;0,00;0,00;
0,00;0,00;171,49;0,23;0,00;0,00;
0,00;0,00;171,65;0,16;0,00;0,00;
0,00;0,00;171,81;0,08;0,00;0,00;
0,00;0,00;171,97;0,23;0,00;0,00;
0,00;0,00;172,13;0,23;0,00;0,00;
0,00;0,00;172,29;0,23;0,00;0,00;
0,00;0,00;172,45;0,23;0,00;0,00;
0,00;0,00;172,61;0,16;0,00;0,00;
0,00;0,00;172,77;0,23;0,00;0,00;
0,00;0,00;172,93;0,23;0,00;0,00;
0,00;0,00;173,09;0,23;0,00;0,00;
0,00;0,00;173,25;0,23;0,00;0,00;
0,00;0,00;173,41;0,16;0,00;0,00;
0,00;0,00;173,57;0,16;0,00;0,00;
0,00;0,00;173,73;0,23;0,00;0,00;
0,00;0,00;173,89;0,23;0,00;0,00;
0,00;0,00;174,05;0,16;0,00;0,00;
0,00;0,00;174,21;0,23;0,00;0,00;
0,00;0,00;174,37;0,23;0,00;0,00;
0,00;0,00;174,53;0,16;0,00;0,00;
0,00;0,00;174,69;0,23;0,00;0,00;
0,00;0,00;174,85;0,23;0,00;0,00;
0,00;0,00;175,01;0,23;0,00;0,00;
0,00;0,00;175,17;0,23;0,00;0,00;
0,00;0,00;175,33;0,23;0,00;0,00;
0,00;0,00;175,49;0,23;0,00;0,00;
0,00;0,00;175,65;0,23;0,00;0,00;
0,00;0,00;175,81;0,23;0,00;0,00;
0,00;0,00;175,97;0,23;0,00;0,00;
0,00;0,00;176,13;0,23;0,00;0,00;
0,00;0,00;176,29;0,16;0,00;0,00;
0,00;0,00;176,45;0,23;0,00;0,00;
0,00;0,00;176,61;0,23;0,00;0,00;
0,00;0,00;176,77;0,16;0,00;0,00;
0,00;0,00;176,93;0,16;0,00;0,00;
0,00;0,00;177,09;0,23;0,00;0,00;
0,00;0,00;177,25;0,23;0,00;0,00;
0,00;0,00;177,41;0,23;0,00;0,00;
0,00;0,00;177,57;0,23;0,00;0,00;
0,00;0,00;177,73;0,23;0,00;0,00;
0,00;0,00;177,89;0,23;0,00;0,00;
0,00;0,00;178,05;0,23;0,00;0,00;
0,00;0,00;178,21;0,23;0,00;0,00;
0,00;0,00;178,37;0,23;0,00;0,00;
0,00;0,00;178,53;0,23;0,00;0,00;
0,00;0,00;178,69;0,23;0,00;0,00;
0,00;0,00;178,85;0,16;0,00;0,00;
0,00;0,00;179,01;0,23;0,00;0,00;
0,00;0,00;179,17;0,23;0,00;0,00;
0,00;0,00;179,33;0,16;0,00;0,00;
0,00;0,00;179,49;0,23;0,00;0,00;
0,00;0,00;179,65;0,23;0,00;0,00;
0,00;0,00;179,81;0,16;0,00;0,00;
0,00;0,00;179,97;0,23;0,00;0,00;
0,00;0,00;180,13;0,23;0,00;0,00;
0,00;0,00;180,29;0,23;0,00;0,00;
0,00;0,00;180,45;0,16;0,00;0,00;
0,00;0,00;180,61;0,23;0,00;0,00;
0,00;0,00;180,77;0,23;0,00;0,00;
0,00;0,00;180,93;0,23;0,00;0,00;
0,00;0,00;181,09;0,23;0,00;0,00;
0,00;0,00;181,25;0,23;0,00;0,00;
0,00;0,00;181,41;0,23;0,00;0,00;
0,00;0,00;181,57;0,23;0,00;0,00;
0,00;0,00;181,73;0,23;0,00;0,00;
0,00;0,00;181,89;0,23;0,00;0,00;
0,00;0,00;182,05;0,23;0,00;0,00;
0,00;0,00;182,21;0,23;0,00;0,00;
0,00;0,00;182,37;0,23;0,00;0,00;
0,00;0,00;182,53;0,23;0,00;0,00;
0,00;0,00;182,69;0,16;0,00;0,00;
0,00;0,00;182,85;0,23;0,00;0,00;
0,00;0,00;183,01;0,23;0,00;0,00;
0,00;0,00;183,17;0,23;0,00;0,00;
0,00;0,00;183,33;0,23;0,00;0,00;
0,00;0,00;183,49;0,23;0,00;0,00;
0,00;0,00;183,65;0,23;0,00;0,00;
0,00;0,00;183,81;0,23;0,00;0,00;
0,00;0,00;183,97;0,23;0,00;0,00;
0,00;0,00;184,13;0,23;0,00;0,00;
0,00;0,00;184,29;0,23;0,00;0,00;
0,00;0,00;184,45;0,23;0,00;0,00;
0,00;0,00;184,61;0,23;0,00;0,00;
0,00;0,00;184,77;0,23;0,00;0,00;
0,00;0,00;184,93;0,16;0,00;0,00;
0,00;0,00;185,09;0,16;0,00;0,00;
0,00;0,00;185,25;0,23;0,00;0,00;
0,00;0,00;185,41;0,23;0,00;0,00;
0,00;0,00;185,57;0,23;0,00;0,00;
0,00;0,00;185,73;0,08;0,00;0,00;
0,00;0,00;185,89;0,23;0,00;0,00;
0,00;0,00;186,05;0,23;0,00;0,00;
0,00;0,00;186,21;0,23;0,00;0,00;
0,00;0,00;186,37;0,23;0,00;0,00;
0,00;0,00;186,53;0,16;0,00;0,00;
0,00;0,00;186,69;0,23;0,00;0,00;
0,00;0,00;186,85;0,23;0,00;0,00;
0,00;0,00;187,01;0,23;0,00;0,00;
0,00;0,00;187,17;0,16;0,00;0,00;
0,00;0,00;187,33;0,23;0,00;0,00;
0,00;0,00;187,49;0,16;0,00;0,00;
0,00;0,00;187,65;0,23;0,00;0,00;
0,00;0,00;187,81;0,23;0,00;0,00;
0,00;0,00;187,97;0,23;0,00;0,00;
0,00;0,00;188,13;0,23;0,00;0,00;
0,00;0,00;188,29;0,23;0,00;0,00;
0,00;0,00;188,45;0,23;0,00;0,00;
0,00;0,00;188,61;0,23;0,00;0,00;
0,00;0,00;188,77;0,23;0,00;0,00;
0,00;0,00;188,93;0,23;0,00;0,00;
0,00;0,00;189,09;0,23;0,00;0,00;
0,00;0,00;189,25;0,23;0,00;0,00;
0,00;0,00;189,41;0,16;0,00;0,00;
0,00;0,00;189,57;0,23;0,00;0,00;
0,00;0,00;189,73;2,82;0,00;0,00;
0,00;0,00;189,88;4,11;0,00;0,00;
0,00;0,00;190,04;4,72;0,00;0,00;
0,00;0,00;190,20;4,80;0,00;0,00;
0,00;0,00;190,37;3,88;0,00;0,00;
0,00;0,00;190,53;3,12;0,00;0,00;
0,00;0,00;190,69;2,74;0,00;0,00;
0,00;0,00;190,85;2,66;0,00;0,00;
0,00;0,00;191,01;2,66;0,00;0,00;
0,00;0,00;191,17;2,74;0,00;0,00;
0,00;0,00;191,33;2,66;0,00;0,00;
0,00;0,00;191,49;2,82;0,00;0,00;
0,00;0,00;191,65;2,97;0,00;0,00;
0,00;0,00;191,81;2,97;0,00;0,00;
0,00;0,00;191,97;3,19;0,00;0,00;
0,00;0,00;192,13;3,27;0,00;0,00;
0,00;0,00;192,29;3,27;0,00;0,00;
0,00;0,00;192,45;3,58;0,00;0,00;
0,00;0,00;192,61;3,58;0,00;0,00;
0,00;0,00;192,77;3,80;0,00;0,00;
0,00;0,00;192,93;3,88;0,00;0,00;
0,00;0,00;193,09;3,96;0,00;0,00;
0,00;0,00;193,25;4,19;0,00;0,00;
0,00;0,00;193,41;4,19;0,00;0,00;
0,00;0,00;193,57;4,33;0,00;0,00;
0,00;0,00;193,73;4,49;0,00;0,00;
0,00;0,00;193,89;4,49;0,00;0,00;
0,00;0,00;194,05;4,80;0,00;0,00;
0,00;0,00;194,21;5,02;0,00;0,00;
0,00;0,00;194,37;5,09;0,00;0,00;
0,00;0,00;194,53;5,33;0,00;0,00;
0,00;0,00;194,69;5,40;0,00;0,00;
0,00;0,00;194,85;5,64;0,00;0,00;
0,00;0,00;195,01;5,86;0,00;0,00;
0,00;0,00;195,17;6,01;0,00;0,00;
0,00;0,00;195,33;6,17;0,00;0,00;
0,00;0,00;195,49;6,32;0,00;0,00;
0,00;0,00;195,65;6,54;0,00;0,00;
0,00;0,00;195,81;6,70;0,00;0,00;
0,00;0,00;195,97;6,78;0,00;0,00;
0,00;0,00;196,13;6,93;0,00;0,00;
0,00;0,00;196,29;7,23;0,00;0,00;
0,00;0,00;196,45;7,30;0,00;0,00;
0,00;0,00;196,61;7,54;0,00;0,00;
0,00;0,00;196,77;7,60;0,00;0,00;
0,00;0,00;196,93;7,83;0,00;0,00;
0,00;0,00;197,09;7,83;0,00;0,00;
0,00;0,00;197,25;8,15;0,00;0,00;
0,00;0,00;197,41;8,46;0,00;0,00;
0,00;0,00;197,57;8,46;0,00;0,00;
0,00;0,00;197,73;8,60;0,00;0,00;
0,00;0,00;197,89;8,75;0,00;0,00;
0,00;0,00;198,05;8,83;0,00;0,00;
0,00;0,00;198,21;9,06;0,00;0,00;
0,00;0,00;198,37;9,06;0,00;0,00;
0,00;0,00;198,53;9,13;0,00;0,00;
0,00;0,00;198,69;9,21;0,00;0,00;
0,00;0,00;198,85;9,36;0,00;0,00;
0,00;0,00;199,01;9,67;0,00;0,00;
0,00;0,00;199,17;9,67;0,00;0,00;
0,00;0,00;199,33;9,81;0,00;0,00;
0,00;0,00;199,49;9,97;0,00;0,00;
0,00;0,00;199,65;10,05;0,00;0,00;
0,00;0,00;199,81;10,28;0,00;0,00;
0,00;0,00;199,94;10,12;0,00;0,00;
0,00;0,00;199,95;9,73;0,00;0,00;
0,00;0,00;199,95;9,89;0,00;0,00;
0,00;0,00;199,82;3,58;0,00;0,00;
0,00;0,00;199,31;-0,39;0,00;0,00;
0,00;0,00;198,44;-0,39;0,00;0,00;
0,00;0,00;197,18;-0,31;0,00;0,00;
0,00;0,00;195,54;-0,39;0,00;0,00;
0,00;0,00;193,52;-0,47;0,00;0,00;
0,00;0,00;191,17;-0,31;0,00;0,00;
0,00;0,00;188,82;-0,31;0,00;0,00;
0,00;0,00;186,42;-0,45;0,00;0,00;
0,00;0,00;184,01;-0,31;0,00;0,00;
0,00;0,00;181,61;-0,37;0,00;0,00;
0,00;0,00;179,21;-0,31;0,00;0,00;
0,00;0,00;176,81;-0,31;0,00;0,00;
0,00;0,00;174,40;-0,31;0,00;0,00;
0,00;0,00;172,01;-0,23;0,00;0,00;
0,00;0,00;169,60;-0,31;0,00;0,00;
0,00;0,00;167,20;-0,37;0,00;0,00;
0,00;0,00;164,80;-0,31;0,00;0,00;
0,00;0,00;162,40;-0,31;0,00;0,00;
0,00;0,00;160,01;-0,23;0,00;0,00;
0,00;0,00;157,60;-0,23;0,00;0,00;
0,00;0,00;155,20;-0,16;0,00;0,00;
0,00;0,00;152,80;-0,16;0,00;0,00;
0,00;0,00;150,40;-0,23;0,00;0,00;
0,00;0,00;148,01;-0,16;0,00;0,00;
0,00;0,00;145,60;-0,16;0,00;0,00;
0,00;0,00;143,20;-0,23;0,00;0,00;
0,00;0,00;140,80;-0,23;0,00;0,00;
0,00;0,00;138,40;-0,16;0,00;0,00;
0,00;0,00;136,01;-0,23;0,00;0,00;
0,00;0,00;133,60;-0,16;0,00;0,00;
0,00;0,00;131,20;-0,23;0,00;0,00;
0,00;0,00;128,80;-0,16;0,00;0,00;
0,00;0,00;126,40;-0,16;0,00;0,00;
0,00;0,00;124,01;-0,23;0,00;0,00;
0,00;0,00;121,60;-0,16;0,00;0,00;
0,00;0,00;119,20;-0,23;0,00;0,00;
0,00;0,00;116,80;-0,16;0,00;0,00;
0,00;0,00;114,40;-0,23;0,00;0,00;
0,00;0,00;112,00;-0,23;0,00;0,00;
0,00;0,00;109,60;-0,23;0,00;0,00;
0,00;0,00;107,20;-0,16;0,00;0,00;
0,00;0,00;104,80;-0,16;0,00;0,00;
0,00;0,00;102,40;-0,16;0,00;0,00;
0,00;0,00;100,01;-0,16;0,00;0,00;
0,00;0,00;97,60;-0,23;0,00;0,00;
0,00;0,00;95,20;-0,23;0,00;0,00;
0,00;0,00;92,80;-0,23;0,00;0,00;
0,00;0,00;90,40;-0,16;0,00;0,00;
0,00;0,00;88,01;-0,08;0,00;0,00;
0,00;0,00;85,60;-0,23;0,00;0,00;
0,00;0,00;83,20;-0,23;0,00;0,00;
0,00;0,00;80,80;-0,16;0,00;0,00;
0,00;0,00;78,40;-0,08;0,00;0,00;
0,00;0,00;76,01;-0,16;0,00;0,00;
0,00;0,00;73,60;-0,31;0,00;0,00;
0,00;0,00;71,20;-0,23;0,00;0,00;
0,00;0,00;68,80;-0,16;0,00;0,00;
0,00;0,00;66,40;-0,16;0,00;0,00;
0,00;0,00;64,01;-0,16;0,00;0,00;
0,00;0,00;61,60;-0,31;0,00;0,00;
0,00;0,00;59,20;-0,23;0,00;0,00;
0,00;0,00;56,80;-0,16;0,00;0,00;
0,00;0,00;54,40;-0,16;0,00;0,00;
0,00;0,00;52,01;-0,16;0,00;0,00;
0,00;0,00;49,60;-0,16;0,00;0,00;
0,00;0,00;47,20;-0,31;0,00;0,00;
0,00;0,00;44,80;-0,16;0,00;0,00;
0,00;0,00;42,40;-0,08;0,00;0,00;
0,00;0,00;40,01;-0,23;0,00;0,00;
0,00;0,00;37,60;-0,16;0,00;0,00;
0,00;0,00;35,20;-0,23;0,00;0,00;
0,00;0,00;32,80;-0,16;0,00;0,00;
0,00;0,00;30,40;-0,08;0,00;0,00;
0,00;0,00;28,01;-0,23;0,00;0,00;
0,00;0,00;25,60;-0,16;0,00;0,00;
0,00;0,00;23,20;-0,31;0,00;0,00;
0,00;0,00;20,80;-0,31;0,00;0,00;
0,00;0,00;18,72;-0,23;0,00;0,00;
0,00;0,00;16,96;-0,16;0,00;0,00;
0,00;0,00;15,55;-0,08;0,00;0,00;
0,00;0,00;14,53;-0,08;0,00;0,00;
0,00;0,00;13,90;-0,08;0,00;0,00;
0,00;0,00;13,65;-0,08;0,00;0,00;
0,00;0,00;13,59;-0,08;0,00;0,00;
