3701;06.02.20 11:00:42;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200206103812;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,10;-0,08;0,00;0,00;
0,00;0,00;74,34;0,06;0,00;0,00;
0,00;0,00;74,95;0,14;0,00;0,00;
0,00;0,00;75,90;0,22;0,00;0,00;
0,00;0,00;77,25;0,14;0,00;0,00;
0,00;0,00;78,99;0,14;0,00;0,00;
0,00;0,00;81,10;0,14;0,00;0,00;
0,00;0,00;83,47;0,14;0,00;0,00;
0,00;0,00;85,82;0,14;0,00;0,00;
0,00;0,00;88,24;0,14;0,00;0,00;
0,00;0,00;90,64;0,06;0,00;0,00;
0,00;0,00;93,05;0,14;0,00;0,00;
0,00;0,00;95,44;0,14;0,00;0,00;
0,00;0,00;97,84;0,14;0,00;0,00;
0,00;0,00;100,25;0,22;0,00;0,00;
0,00;0,00;102,64;0,14;0,00;0,00;
0,00;0,00;105,05;0,06;0,00;0,00;
0,00;0,00;107,45;0,14;0,00;0,00;
0,00;0,00;109,85;0,14;0,00;0,00;
0,00;0,00;112,25;0,06;0,00;0,00;
0,00;0,00;117,05;0,14;0,00;0,00;
0,00;0,00;119,45;0,14;0,00;0,00;
0,00;0,00;121,85;0,06;0,00;0,00;
0,00;0,00;124,25;0,14;0,00;0,00;
0,00;0,00;126,65;0,14;0,00;0,00;
0,00;0,00;129,05;0,06;0,00;0,00;
0,00;0,00;131,45;0,06;0,00;0,00;
0,00;0,00;133,85;0,06;0,00;0,00;
0,00;0,00;136,25;0,06;0,00;0,00;
0,00;0,00;138,64;0,06;0,00;0,00;
0,00;0,00;141,05;0,06;0,00;0,00;
0,00;0,00;143,45;0,06;0,00;0,00;
0,00;0,00;145,85;0,14;0,00;0,00;
0,00;0,00;148,25;0,06;0,00;0,00;
0,00;0,00;150,64;0,06;0,00;0,00;
0,00;0,00;153,05;0,06;0,00;0,00;
0,00;0,00;155,45;0,06;0,00;0,00;
0,00;0,00;157,85;0,06;0,00;0,00;
0,00;0,00;160,25;0,06;0,00;0,00;
0,00;0,00;162,64;0,06;0,00;0,00;
0,00;0,00;167,45;0,06;0,00;0,00;
0,00;0,00;171,29;-0,02;0,00;0,00;
0,00;0,00;172,69;-0,08;0,00;0,00;
0,00;0,00;174,31;0,06;0,00;0,00;
0,00;0,00;174,66;0,22;0,00;0,00;
0,00;0,00;174,96;0,06;0,00;0,00;
0,00;0,00;175,29;0,06;0,00;0,00;
0,00;0,00;175,61;0,06;0,00;0,00;
0,00;0,00;175,93;0,14;0,00;0,00;
0,00;0,00;176,57;0,06;0,00;0,00;
0,00;0,00;176,73;0,14;0,00;0,00;
0,00;0,00;177,05;0,14;0,00;0,00;
0,00;0,00;177,21;0,06;0,00;0,00;
0,00;0,00;177,53;0,06;0,00;0,00;
0,00;0,00;177,69;0,22;0,00;0,00;
0,00;0,00;177,85;0,30;0,00;0,00;
0,00;0,00;178,01;1,06;0,00;0,00;
0,00;0,00;178,17;1,51;0,00;0,00;
0,00;0,00;178,33;2,13;0,00;0,00;
0,00;0,00;178,49;2,59;0,00;0,00;
0,00;0,00;178,65;2,74;0,00;0,00;
0,00;0,00;178,81;3,04;0,00;0,00;
0,00;0,00;178,97;3,04;0,00;0,00;
0,00;0,00;179,13;3,27;0,00;0,00;
0,00;0,00;179,29;3,41;0,00;0,00;
0,00;0,00;179,45;3,49;0,00;0,00;
0,00;0,00;179,61;3,64;0,00;0,00;
0,00;0,00;179,77;3,64;0,00;0,00;
0,00;0,00;179,93;3,64;0,00;0,00;
0,00;0,00;180,09;3,96;0,00;0,00;
0,00;0,00;180,25;4,10;0,00;0,00;
0,00;0,00;180,41;4,25;0,00;0,00;
0,00;0,00;180,57;4,56;0,00;0,00;
0,00;0,00;180,73;4,70;0,00;0,00;
0,00;0,00;180,89;4,86;0,00;0,00;
0,00;0,00;181,05;5,17;0,00;0,00;
0,00;0,00;181,21;5,33;0,00;0,00;
0,00;0,00;181,37;5,48;0,00;0,00;
0,00;0,00;181,53;5,78;0,00;0,00;
0,00;0,00;181,69;5,93;0,00;0,00;
0,00;0,00;181,85;6,15;0,00;0,00;
0,00;0,00;182,01;6,39;0,00;0,00;
0,00;0,00;182,17;6,39;0,00;0,00;
0,00;0,00;182,33;6,54;0,00;0,00;
0,00;0,00;182,49;6,76;0,00;0,00;
0,00;0,00;182,65;6,99;0,00;0,00;
0,00;0,00;182,81;7,15;0,00;0,00;
0,00;0,00;182,97;7,30;0,00;0,00;
0,00;0,00;183,13;7,45;0,00;0,00;
0,00;0,00;183,29;7,60;0,00;0,00;
0,00;0,00;183,45;7,68;0,00;0,00;
0,00;0,00;183,61;7,91;0,00;0,00;
0,00;0,00;183,77;7,99;0,00;0,00;
0,00;0,00;183,93;8,29;0,00;0,00;
0,00;0,00;184,09;8,52;0,00;0,00;
0,00;0,00;184,25;8,68;0,00;0,00;
0,00;0,00;184,41;8,83;0,00;0,00;
0,00;0,00;184,57;8,83;0,00;0,00;
0,00;0,00;184,73;9,13;0,00;0,00;
0,00;0,00;184,89;9,13;0,00;0,00;
0,00;0,00;185,05;9,44;0,00;0,00;
0,00;0,00;185,21;9,44;0,00;0,00;
0,00;0,00;185,37;9,66;0,00;0,00;
0,00;0,00;185,53;9,73;0,00;0,00;
0,00;0,00;185,69;9,73;0,00;0,00;
0,00;0,00;185,85;10,05;0,00;0,00;
0,00;0,00;186,01;10,05;0,00;0,00;
0,00;0,00;186,17;10,34;0,00;0,00;
0,00;0,00;186,33;10,34;0,00;0,00;
0,00;0,00;186,49;10,58;0,00;0,00;
0,00;0,00;186,65;10,65;0,00;0,00;
0,00;0,00;186,81;10,87;0,00;0,00;
0,00;0,00;186,97;10,95;0,00;0,00;
0,00;0,00;187,13;11,18;0,00;0,00;
0,00;0,00;187,29;11,26;0,00;0,00;
0,00;0,00;187,45;11,49;0,00;0,00;
0,00;0,00;187,61;11,63;0,00;0,00;
0,00;0,00;187,77;11,87;0,00;0,00;
0,00;0,00;187,93;12,18;0,00;0,00;
0,00;0,00;188,09;12,48;0,00;0,00;
0,00;0,00;188,25;13,08;0,00;0,00;
0,00;0,00;188,41;13,61;0,00;0,00;
0,00;0,00;188,57;13,85;0,00;0,00;
0,00;0,00;188,73;14,00;0,00;0,00;
0,00;0,00;188,89;14,00;0,00;0,00;
0,00;0,00;189,05;14,06;0,00;0,00;
0,00;0,00;189,21;14,14;0,00;0,00;
0,00;0,00;189,37;14,14;0,00;0,00;
0,00;0,00;189,53;14,06;0,00;0,00;
0,00;0,00;189,68;19,25;0,00;0,00;
0,00;0,00;189,83;23,44;0,00;0,00;
0,00;0,00;189,92;24,66;0,00;0,00;
0,00;0,00;189,93;24,66;0,00;0,00;
0,00;0,00;189,94;24,66;0,00;0,00;
0,00;0,00;189,94;24,66;0,00;0,00;
0,00;0,00;189,95;24,58;0,00;0,00;
0,00;0,00;189,90;21,76;0,00;0,00;
0,00;0,00;189,49;-0,08;0,00;0,00;
0,00;0,00;188,73;-0,55;0,00;0,00;
0,00;0,00;187,55;-0,47;0,00;0,00;
0,00;0,00;186,00;-0,47;0,00;0,00;
0,00;0,00;184,07;-0,47;0,00;0,00;
0,00;0,00;181,76;-0,39;0,00;0,00;
0,00;0,00;179,42;-0,39;0,00;0,00;
0,00;0,00;177,03;-0,39;0,00;0,00;
0,00;0,00;174,61;-0,23;0,00;0,00;
0,00;0,00;172,21;-0,23;0,00;0,00;
0,00;0,00;169,81;-0,23;0,00;0,00;
0,00;0,00;167,40;-0,31;0,00;0,00;
0,00;0,00;165,01;-0,31;0,00;0,00;
0,00;0,00;162,60;-0,23;0,00;0,00;
0,00;0,00;160,21;-0,31;0,00;0,00;
0,00;0,00;157,80;-0,31;0,00;0,00;
0,00;0,00;155,40;-0,23;0,00;0,00;
0,00;0,00;153,00;-0,16;0,00;0,00;
0,00;0,00;150,60;-0,23;0,00;0,00;
0,00;0,00;148,20;-0,23;0,00;0,00;
0,00;0,00;145,80;-0,23;0,00;0,00;
0,00;0,00;143,40;-0,23;0,00;0,00;
0,00;0,00;141,01;-0,23;0,00;0,00;
0,00;0,00;138,60;-0,31;0,00;0,00;
