46728;20.04.21 14:37:07;10;Repair_strategy;force > max. force (8);20210420135746P0004;
0,00;0,00;153,70;-0,04;0,00;0,00;
0,00;0,00;153,76;0,05;0,00;0,00;
0,00;0,00;153,90;0,05;0,00;0,00;
0,00;0,00;154,06;0,02;0,00;0,00;
0,00;0,00;154,22;-0,02;0,00;0,00;
0,00;0,00;154,38;-0,02;0,00;0,00;
0,00;0,00;154,55;0,05;0,00;0,00;
0,00;0,00;154,71;0,07;0,00;0,00;
0,00;0,00;154,87;0,05;0,00;0,00;
0,00;0,00;155,03;0,02;0,00;0,00;
0,00;0,00;155,51;0,05;0,00;0,00;
0,00;0,00;155,67;0,07;0,00;0,00;
0,00;0,00;155,99;0,02;0,00;0,00;
0,00;0,00;156,31;0,18;0,00;0,00;
0,00;0,00;156,47;0,25;0,00;0,00;
0,00;0,00;156,63;0,86;0,00;0,00;
0,00;0,00;156,77;3,12;0,00;0,00;
0,00;0,00;156,92;3,19;0,00;0,00;
0,00;0,00;157,09;3,24;0,00;0,00;
0,00;0,00;157,26;3,35;0,00;0,00;
0,00;0,00;157,42;3,48;0,00;0,00;
0,00;0,00;157,58;3,57;0,00;0,00;
0,00;0,00;157,74;3,66;0,00;0,00;
0,00;0,00;157,90;3,78;0,00;0,00;
0,00;0,00;158,06;3,87;0,00;0,00;
0,00;0,00;158,22;4,05;0,00;0,00;
0,00;0,00;158,39;4,12;0,00;0,00;
0,00;0,00;158,55;4,25;0,00;0,00;
0,00;0,00;158,71;4,37;0,00;0,00;
0,00;0,00;158,86;4,50;0,00;0,00;
0,00;0,00;159,03;4,68;0,00;0,00;
0,00;0,00;159,19;4,80;0,00;0,00;
0,00;0,00;159,35;4,84;0,00;0,00;
0,00;0,00;159,51;5,00;0,00;0,00;
0,00;0,00;159,67;5,14;0,00;0,00;
0,00;0,00;159,82;5,32;0,00;0,00;
0,00;0,00;159,98;5,45;0,00;0,00;
0,00;0,00;160,14;5,52;0,00;0,00;
0,00;0,00;160,30;5,65;0,00;0,00;
0,00;0,00;160,46;5,83;0,00;0,00;
0,00;0,00;160,62;6,04;0,00;0,00;
0,00;0,00;160,78;6,13;0,00;0,00;
0,00;0,00;160,94;6,29;0,00;0,00;
0,00;0,00;161,10;6,47;0,00;0,00;
0,00;0,00;161,26;6,67;0,00;0,00;
0,00;0,00;161,42;6,76;0,00;0,00;
0,00;0,00;161,59;6,99;0,00;0,00;
0,00;0,00;161,74;7,06;0,00;0,00;
0,00;0,00;161,90;7,21;0,00;0,00;
0,00;0,00;162,06;7,37;0,00;0,00;
0,00;0,00;162,22;7,58;0,00;0,00;
0,00;0,00;162,38;7,64;0,00;0,00;
0,00;0,00;162,54;7,74;0,00;0,00;
0,00;0,00;162,71;7,87;0,00;0,00;
0,00;0,00;162,86;8,12;0,00;0,00;
0,00;0,00;163,02;8,30;0,00;0,00;
0,00;0,00;163,18;8,39;0,00;0,00;
0,00;0,00;163,34;8,53;0,00;0,00;
0,00;0,00;163,50;8,75;0,00;0,00;
0,00;0,00;163,66;8,89;0,00;0,00;
0,00;0,00;163,82;9,09;0,00;0,00;
0,00;0,00;163,98;9,27;0,00;0,00;
0,00;0,00;164,14;9,39;0,00;0,00;
0,00;0,00;164,31;9,57;0,00;0,00;
0,00;0,00;164,46;9,68;0,00;0,00;
0,00;0,00;164,62;9,91;0,00;0,00;
0,00;0,00;164,78;10,02;0,00;0,00;
0,00;0,00;164,94;10,27;0,00;0,00;
0,00;0,00;165,10;10,36;0,00;0,00;
0,00;0,00;165,26;10,40;0,00;0,00;
0,00;0,00;165,43;10,56;0,00;0,00;
0,00;0,00;165,59;10,88;0,00;0,00;
0,00;0,00;165,73;14,24;0,00;0,00;
0,00;0,00;165,85;18,77;0,00;0,00;
0,00;0,00;165,94;23,15;0,00;0,00;
0,00;0,00;165,95;23,63;0,00;0,00;
0,00;0,00;165,96;24,26;0,00;0,00;
0,00;0,00;165,98;24,98;0,00;0,00;
0,00;0,00;165,99;25,48;0,00;0,00;
0,00;0,00;165,99;25,84;0,00;0,00;
0,00;0,00;166,00;26,21;0,00;0,00;
0,00;0,00;166,01;26,57;0,00;0,00;
0,00;0,00;166,02;26,86;0,00;0,00;
0,00;0,00;166,02;27,09;0,00;0,00;
0,00;0,00;166,02;27,27;0,00;0,00;
0,00;0,00;166,03;27,47;0,00;0,00;
0,00;0,00;166,03;27,66;0,00;0,00;
0,00;0,00;166,04;27,81;0,00;0,00;
0,00;0,00;166,04;27,90;0,00;0,00;
0,00;0,00;166,04;28,04;0,00;0,00;
