2543;01.09.20 13:37:36;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20200831142100P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,17;0,24;0,00;0,00;
0,00;0,00;40,96;0,15;0,00;0,00;
0,00;0,00;42,23;0,09;0,00;0,00;
0,00;0,00;44,01;0,16;0,00;0,00;
0,00;0,00;46,31;0,29;0,00;0,00;
0,00;0,00;49,14;0,22;0,00;0,00;
0,00;0,00;52,30;0,06;0,00;0,00;
0,00;0,00;55,41;0,06;0,00;0,00;
0,00;0,00;58,64;0,09;0,00;0,00;
0,00;0,00;61,84;0,11;0,00;0,00;
0,00;0,00;65,04;0,13;0,00;0,00;
0,00;0,00;68,25;0,13;0,00;0,00;
0,00;0,00;71,45;0,06;0,00;0,00;
0,00;0,00;74,65;0,13;0,00;0,00;
0,00;0,00;77,85;0,06;0,00;0,00;
0,00;0,00;81,05;0,15;0,00;0,00;
0,00;0,00;84,25;0,09;0,00;0,00;
0,00;0,00;87,45;0,06;0,00;0,00;
0,00;0,00;90,65;0,13;0,00;0,00;
0,00;0,00;93,85;0,09;0,00;0,00;
0,00;0,00;97,05;0,13;0,00;0,00;
0,00;0,00;100,25;0,13;0,00;0,00;
0,00;0,00;103,45;0,06;0,00;0,00;
0,00;0,00;106,65;0,13;0,00;0,00;
0,00;0,00;109,85;0,09;0,00;0,00;
0,00;0,00;113,05;0,17;0,00;0,00;
0,00;0,00;116,25;0,16;0,00;0,00;
0,00;0,00;119,45;0,06;0,00;0,00;
0,00;0,00;122,65;0,11;0,00;0,00;
0,00;0,00;125,85;0,11;0,00;0,00;
0,00;0,00;129,05;0,17;0,00;0,00;
0,00;0,00;132,25;0,13;0,00;0,00;
0,00;0,00;135,45;0,06;0,00;0,00;
0,00;0,00;138,65;0,11;0,00;0,00;
0,00;0,00;141,85;0,09;0,00;0,00;
0,00;0,00;145,05;0,15;0,00;0,00;
0,00;0,00;148,25;0,15;0,00;0,00;
0,00;0,00;151,45;0,06;0,00;0,00;
0,00;0,00;154,53;-0,05;0,00;0,00;
0,00;0,00;157,11;0,09;0,00;0,00;
0,00;0,00;159,26;0,06;0,00;0,00;
0,00;0,00;160,90;0,02;0,00;0,00;
0,00;0,00;162,04;-0,00;0,00;0,00;
0,00;0,00;162,68;0,09;0,00;0,00;
0,00;0,00;162,85;0,24;0,00;0,00;
0,00;0,00;162,91;0,29;0,00;0,00;
0,00;0,00;162,92;0,36;0,00;0,00;
0,00;0,00;162,97;1,10;0,00;0,00;
0,00;0,00;163,09;5,10;0,00;0,00;
0,00;0,00;163,20;9,55;0,00;0,00;
0,00;0,00;163,27;13,08;0,00;0,00;
0,00;0,00;163,29;13,48;0,00;0,00;
0,00;0,00;163,30;14,05;0,00;0,00;
0,00;0,00;163,32;14,57;0,00;0,00;
0,00;0,00;163,33;14,98;0,00;0,00;
0,00;0,00;163,34;15,20;0,00;0,00;
0,00;0,00;163,34;15,36;0,00;0,00;
0,00;0,00;163,35;15,54;0,00;0,00;
0,00;0,00;163,35;15,63;0,00;0,00;
0,00;0,00;163,36;15,72;0,00;0,00;
0,00;0,00;163,36;15,81;0,00;0,00;
0,00;0,00;163,37;15,88;0,00;0,00;
0,00;0,00;163,37;15,90;0,00;0,00;
0,00;0,00;163,37;15,90;0,00;0,00;
