43140;03.06.21 12:32:28;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210603082913P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,06;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;76,01;0,14;0,00;0,00;
0,00;0,00;77,35;0,06;0,00;0,00;
0,00;0,00;79,09;0,22;0,00;0,00;
0,00;0,00;81,21;0,22;0,00;0,00;
0,00;0,00;85,93;0,14;0,00;0,00;
0,00;0,00;88,34;0,06;0,00;0,00;
0,00;0,00;90,74;0,06;0,00;0,00;
0,00;0,00;93,15;0,06;0,00;0,00;
0,00;0,00;97,95;0,14;0,00;0,00;
0,00;0,00;100,35;0,14;0,00;0,00;
0,00;0,00;102,74;0,06;0,00;0,00;
0,00;0,00;105,15;0,06;0,00;0,00;
0,00;0,00;107,54;0,06;0,00;0,00;
0,00;0,00;109,95;0,06;0,00;0,00;
0,00;0,00;114,75;0,06;0,00;0,00;
0,00;0,00;119,54;0,06;0,00;0,00;
0,00;0,00;121,95;0,06;0,00;0,00;
0,00;0,00;124,35;0,14;0,00;0,00;
0,00;0,00;126,75;0,06;0,00;0,00;
0,00;0,00;133,95;0,06;0,00;0,00;
0,00;0,00;136,35;0,06;0,00;0,00;
0,00;0,00;138,74;0,06;0,00;0,00;
0,00;0,00;148,35;0,06;0,00;0,00;
0,00;0,00;150,74;0,06;0,00;0,00;
0,00;0,00;153,15;0,06;0,00;0,00;
0,00;0,00;157,95;0,14;0,00;0,00;
0,00;0,00;160,35;0,22;0,00;0,00;
0,00;0,00;162,75;0,06;0,00;0,00;
0,00;0,00;165,15;0,22;0,00;0,00;
0,00;0,00;167,54;0,14;0,00;0,00;
0,00;0,00;169,95;0,14;0,00;0,00;
0,00;0,00;172,35;0,14;0,00;0,00;
0,00;0,00;174,74;0,14;0,00;0,00;
0,00;0,00;177,15;0,06;0,00;0,00;
0,00;0,00;179,54;0,22;0,00;0,00;
0,00;0,00;181,95;0,22;0,00;0,00;
0,00;0,00;184,35;0,14;0,00;0,00;
0,00;0,00;186,43;0,14;0,00;0,00;
0,00;0,00;188,19;-0,02;0,00;0,00;
0,00;0,00;189,59;0,06;0,00;0,00;
0,00;0,00;190,59;-0,02;0,00;0,00;
0,00;0,00;191,21;-0,16;0,00;0,00;
0,00;0,00;191,56;0,14;0,00;0,00;
0,00;0,00;191,86;0,06;0,00;0,00;
0,00;0,00;192,35;0,06;0,00;0,00;
0,00;0,00;192,51;0,06;0,00;0,00;
0,00;0,00;192,83;0,14;0,00;0,00;
0,00;0,00;193,15;0,14;0,00;0,00;
0,00;0,00;193,31;0,06;0,00;0,00;
0,00;0,00;193,47;0,22;0,00;0,00;
0,00;0,00;193,63;0,14;0,00;0,00;
0,00;0,00;193,79;0,06;0,00;0,00;
0,00;0,00;193,95;0,06;0,00;0,00;
0,00;0,00;194,27;0,06;0,00;0,00;
0,00;0,00;195,07;0,06;0,00;0,00;
0,00;0,00;195,39;0,06;0,00;0,00;
0,00;0,00;197,31;0,06;0,00;0,00;
0,00;0,00;197,63;0,22;0,00;0,00;
0,00;0,00;197,79;0,14;0,00;0,00;
0,00;0,00;197,95;0,14;0,00;0,00;
0,00;0,00;198,11;0,30;0,00;0,00;
0,00;0,00;198,27;0,30;0,00;0,00;
0,00;0,00;198,43;0,30;0,00;0,00;
0,00;0,00;198,59;0,30;0,00;0,00;
0,00;0,00;198,75;0,30;0,00;0,00;
0,00;0,00;198,91;0,30;0,00;0,00;
0,00;0,00;199,07;0,30;0,00;0,00;
0,00;0,00;199,23;0,30;0,00;0,00;
0,00;0,00;199,39;0,30;0,00;0,00;
0,00;0,00;199,55;1,20;0,00;0,00;
0,00;0,00;199,71;1,51;0,00;0,00;
0,00;0,00;199,87;1,51;0,00;0,00;
0,00;0,00;200,03;1,43;0,00;0,00;
0,00;0,00;200,19;1,28;0,00;0,00;
0,00;0,00;200,35;1,36;0,00;0,00;
0,00;0,00;200,51;1,28;0,00;0,00;
0,00;0,00;200,67;1,43;0,00;0,00;
0,00;0,00;200,83;0,75;0,00;0,00;
0,00;0,00;200,99;0,22;0,00;0,00;
0,00;0,00;201,15;0,45;0,00;0,00;
0,00;0,00;201,31;1,20;0,00;0,00;
0,00;0,00;201,46;5,84;0,00;0,00;
0,00;0,00;201,58;14,06;0,00;0,00;
0,00;0,00;201,57;13,61;0,00;0,00;
0,00;0,00;201,58;14,45;0,00;0,00;
0,00;0,00;201,59;14,91;0,00;0,00;
0,00;0,00;201,59;15,22;0,00;0,00;
0,00;0,00;201,59;15,51;0,00;0,00;
0,00;0,00;201,59;15,75;0,00;0,00;
0,00;0,00;201,60;15,82;0,00;0,00;
0,00;0,00;201,60;15,82;0,00;0,00;
0,00;0,00;201,60;15,90;0,00;0,00;
0,00;0,00;201,60;15,98;0,00;0,00;
0,00;0,00;201,60;16,06;0,00;0,00;
0,00;0,00;201,60;16,14;0,00;0,00;
0,00;0,00;201,60;16,06;0,00;0,00;
0,00;0,00;201,60;16,06;0,00;0,00;
