9989;28.01.21 10:28:17;21;Avvicinamento Pressata Finale;position > max position (10);20210127133111A0211;
0,00;0,00;224,80;0,04;0,00;0,00;
0,00;0,00;225,00;0,04;0,00;0,00;
0,00;0,00;225,19;0,04;0,00;0,00;
0,00;0,00;225,28;0,04;0,00;0,00;
0,00;0,00;225,38;0,13;0,00;0,00;
0,00;0,00;225,48;0,04;0,00;0,00;
0,00;0,00;225,76;0,09;0,00;0,00;
0,00;0,00;225,86;0,04;0,00;0,00;
0,00;0,00;225,96;0,09;0,00;0,00;
0,00;0,00;226,15;0,04;0,00;0,00;
0,00;0,00;226,34;0,04;0,00;0,00;
0,00;0,00;226,63;0,09;0,00;0,00;
0,00;0,00;227,11;0,04;0,00;0,00;
0,00;0,00;227,20;0,09;0,00;0,00;
0,00;0,00;227,30;0,04;0,00;0,00;
0,00;0,00;227,78;0,04;0,00;0,00;
0,00;0,00;227,88;0,04;0,00;0,00;
0,00;0,00;227,97;0,04;0,00;0,00;
0,00;0,00;228,16;0,04;0,00;0,00;
0,00;0,00;228,26;0,09;0,00;0,00;
0,00;0,00;228,45;0,04;0,00;0,00;
0,00;0,00;228,55;0,04;0,00;0,00;
0,00;0,00;228,93;0,04;0,00;0,00;
0,00;0,00;229,12;0,04;0,00;0,00;
0,00;0,00;229,22;0,04;0,00;0,00;
0,00;0,00;229,51;0,04;0,00;0,00;
0,00;0,00;229,60;0,09;0,00;0,00;
0,00;0,00;229,80;0,04;0,00;0,00;
0,00;0,00;229,99;0,04;0,00;0,00;
0,00;0,00;230,28;0,04;0,00;0,00;
0,00;0,00;230,37;0,04;0,00;0,00;
0,00;0,00;230,47;0,04;0,00;0,00;
0,00;0,00;230,56;0,04;0,00;0,00;
0,00;0,00;230,76;0,09;0,00;0,00;
0,00;0,00;230,95;0,04;0,00;0,00;
0,00;0,00;231,04;0,09;0,00;0,00;
0,00;0,00;231,33;0,04;0,00;0,00;
0,00;0,00;231,62;0,09;0,00;0,00;
0,00;0,00;231,81;0,04;0,00;0,00;
0,00;0,00;231,91;0,04;0,00;0,00;
0,00;0,00;232,00;0,04;0,00;0,00;
0,00;0,00;232,20;0,04;0,00;0,00;
0,00;0,00;232,29;0,04;0,00;0,00;
0,00;0,00;232,39;0,04;0,00;0,00;
0,00;0,00;232,48;0,13;0,00;0,00;
0,00;0,00;232,58;0,04;0,00;0,00;
0,00;0,00;232,68;0,04;0,00;0,00;
0,00;0,00;232,77;0,04;0,00;0,00;
0,00;0,00;232,96;0,04;0,00;0,00;
0,00;0,00;233,06;0,04;0,00;0,00;
0,00;0,00;233,16;0,09;0,00;0,00;
0,00;0,00;233,44;0,04;0,00;0,00;
0,00;0,00;233,54;0,09;0,00;0,00;
0,00;0,00;233,73;0,04;0,00;0,00;
0,00;0,00;233,83;0,04;0,00;0,00;
0,00;0,00;234,21;0,04;0,00;0,00;
0,00;0,00;234,31;0,04;0,00;0,00;
0,00;0,00;234,69;0,04;0,00;0,00;
0,00;0,00;234,88;0,04;0,00;0,00;
0,00;0,00;235,08;0,04;0,00;0,00;
0,00;0,00;235,17;0,04;0,00;0,00;
0,00;0,00;235,36;0,04;0,00;0,00;
0,00;0,00;235,84;0,09;0,00;0,00;
0,00;0,00;236,52;0,04;0,00;0,00;
0,00;0,00;236,61;0,04;0,00;0,00;
0,00;0,00;236,71;0,13;0,00;0,00;
0,00;0,00;236,80;0,18;0,00;0,00;
0,00;0,00;236,90;0,18;0,00;0,00;
0,00;0,00;237,00;0,18;0,00;0,00;
0,00;0,00;237,09;0,18;0,00;0,00;
0,00;0,00;237,19;0,30;0,00;0,00;
0,00;0,00;237,28;0,35;0,00;0,00;
0,00;0,00;237,38;0,35;0,00;0,00;
0,00;0,00;237,48;0,35;0,00;0,00;
0,00;0,00;237,57;0,35;0,00;0,00;
0,00;0,00;237,67;0,35;0,00;0,00;
0,00;0,00;237,76;0,35;0,00;0,00;
0,00;0,00;237,86;0,35;0,00;0,00;
0,00;0,00;237,96;0,35;0,00;0,00;
0,00;0,00;238,05;0,18;0,00;0,00;
0,00;0,00;238,15;0,18;0,00;0,00;
0,00;0,00;238,24;0,18;0,00;0,00;
0,00;0,00;238,34;0,18;0,00;0,00;
0,00;0,00;238,44;0,18;0,00;0,00;
0,00;0,00;238,53;0,18;0,00;0,00;
0,00;0,00;238,63;0,18;0,00;0,00;
0,00;0,00;238,72;0,18;0,00;0,00;
0,00;0,00;238,82;0,18;0,00;0,00;
0,00;0,00;238,92;0,18;0,00;0,00;
0,00;0,00;239,01;0,35;0,00;0,00;
0,00;0,00;239,10;1,82;0,00;0,00;
0,00;0,00;239,19;4,04;0,00;0,00;
0,00;0,00;239,28;5,74;0,00;0,00;
0,00;0,00;239,37;7,91;0,00;0,00;
0,00;0,00;239,47;9,00;0,00;0,00;
0,00;0,00;239,57;8,70;0,00;0,00;
0,00;0,00;239,68;6,65;0,00;0,00;
0,00;0,00;239,79;6,17;0,00;0,00;
0,00;0,00;239,88;5,95;0,00;0,00;
0,00;0,00;239,97;6,44;0,00;0,00;
0,00;0,00;240,07;6,34;0,00;0,00;
0,00;0,00;240,16;6,04;0,00;0,00;
0,00;0,00;240,26;6,04;0,00;0,00;
0,00;0,00;240,36;6,48;0,00;0,00;
0,00;0,00;240,45;6,65;0,00;0,00;
0,00;0,00;240,55;6,34;0,00;0,00;
0,00;0,00;240,64;6,26;0,00;0,00;
0,00;0,00;240,74;6,22;0,00;0,00;
0,00;0,00;240,83;6,52;0,00;0,00;
0,00;0,00;240,93;6,87;0,00;0,00;
0,00;0,00;241,03;6,52;0,00;0,00;
0,00;0,00;241,12;6,04;0,00;0,00;
0,00;0,00;241,22;6,56;0,00;0,00;
0,00;0,00;241,31;7,21;0,00;0,00;
0,00;0,00;241,41;6,96;0,00;0,00;
0,00;0,00;241,51;6,70;0,00;0,00;
0,00;0,00;241,60;6,52;0,00;0,00;
0,00;0,00;241,70;6,87;0,00;0,00;
0,00;0,00;241,79;7,43;0,00;0,00;
0,00;0,00;241,89;7,26;0,00;0,00;
0,00;0,00;241,99;6,74;0,00;0,00;
0,00;0,00;242,08;6,69;0,00;0,00;
0,00;0,00;242,18;7,78;0,00;0,00;
0,00;0,00;242,28;7,69;0,00;0,00;
0,00;0,00;242,37;7,30;0,00;0,00;
0,00;0,00;242,47;6,73;0,00;0,00;
0,00;0,00;242,56;7,04;0,00;0,00;
0,00;0,00;242,66;7,65;0,00;0,00;
0,00;0,00;242,76;7,83;0,00;0,00;
0,00;0,00;242,85;7,30;0,00;0,00;
0,00;0,00;242,95;6,73;0,00;0,00;
0,00;0,00;243,04;7,30;0,00;0,00;
0,00;0,00;243,14;8,17;0,00;0,00;
0,00;0,00;243,24;7,91;0,00;0,00;
0,00;0,00;243,33;7,65;0,00;0,00;
0,00;0,00;243,43;8,57;0,00;0,00;
0,00;0,00;243,53;8,00;0,00;0,00;
0,00;0,00;243,62;7,35;0,00;0,00;
0,00;0,00;243,71;7,04;0,00;0,00;
0,00;0,00;243,81;8,34;0,00;0,00;
0,00;0,00;243,91;8,69;0,00;0,00;
0,00;0,00;244,01;7,91;0,00;0,00;
0,00;0,00;244,10;6,61;0,00;0,00;
0,00;0,00;244,19;8,13;0,00;0,00;
0,00;0,00;244,29;9,44;0,00;0,00;
0,00;0,00;244,39;8,82;0,00;0,00;
0,00;0,00;244,48;7,52;0,00;0,00;
0,00;0,00;244,58;7,04;0,00;0,00;
0,00;0,00;244,67;8,31;0,00;0,00;
0,00;0,00;244,77;9,74;0,00;0,00;
0,00;0,00;244,87;8,91;0,00;0,00;
0,00;0,00;244,96;7,78;0,00;0,00;
0,00;0,00;245,06;7,78;0,00;0,00;
0,00;0,00;245,16;8,70;0,00;0,00;
0,00;0,00;245,25;7,35;0,00;0,00;
0,00;0,00;245,34;9,26;0,00;0,00;
0,00;0,00;245,44;10,91;0,00;0,00;
0,00;0,00;245,54;9,48;0,00;0,00;
0,00;0,00;245,64;8,13;0,00;0,00;
0,00;0,00;245,73;7,09;0,00;0,00;
0,00;0,00;245,82;10,04;0,00;0,00;
0,00;0,00;245,92;11,00;0,00;0,00;
0,00;0,00;246,02;9,35;0,00;0,00;
0,00;0,00;246,12;7,69;0,00;0,00;
0,00;0,00;246,21;8,34;0,00;0,00;
0,00;0,00;246,31;11,43;0,00;0,00;
0,00;0,00;246,41;10,78;0,00;0,00;
0,00;0,00;246,50;9,44;0,00;0,00;
0,00;0,00;246,60;7,65;0,00;0,00;
0,00;0,00;246,69;8,00;0,00;0,00;
0,00;0,00;246,79;10,69;0,00;0,00;
0,00;0,00;246,89;10,91;0,00;0,00;
0,00;0,00;246,98;9,30;0,00;0,00;
0,00;0,00;247,07;7,56;0,00;0,00;
0,00;0,00;247,17;9,44;0,00;0,00;
0,00;0,00;247,27;11,87;0,00;0,00;
0,00;0,00;247,37;10,74;0,00;0,00;
0,00;0,00;247,46;9,13;0,00;0,00;
0,00;0,00;247,55;7,39;0,00;0,00;
0,00;0,00;247,65;9,65;0,00;0,00;
0,00;0,00;247,75;11,95;0,00;0,00;
0,00;0,00;247,85;10,82;0,00;0,00;
0,00;0,00;247,94;8,82;0,00;0,00;
0,00;0,00;248,03;8,82;0,00;0,00;
0,00;0,00;248,13;11,04;0,00;0,00;
0,00;0,00;248,23;12,13;0,00;0,00;
0,00;0,00;248,33;10,69;0,00;0,00;
0,00;0,00;248,42;8,87;0,00;0,00;
0,00;0,00;248,51;8,48;0,00;0,00;
0,00;0,00;248,61;10,69;0,00;0,00;
0,00;0,00;248,71;12,09;0,00;0,00;
0,00;0,00;248,81;10,66;0,00;0,00;
0,00;0,00;248,90;8,87;0,00;0,00;
0,00;0,00;248,99;9,05;0,00;0,00;
0,00;0,00;249,09;11,35;0,00;0,00;
0,00;0,00;249,19;12,04;0,00;0,00;
0,00;0,00;249,29;10,52;0,00;0,00;
0,00;0,00;249,38;8,91;0,00;0,00;
0,00;0,00;249,47;9,00;0,00;0,00;
0,00;0,00;249,57;11,26;0,00;0,00;
0,00;0,00;249,67;11,95;0,00;0,00;
0,00;0,00;249,77;10,34;0,00;0,00;
0,00;0,00;249,86;8,65;0,00;0,00;
0,00;0,00;249,95;9,13;0,00;0,00;
0,00;0,00;250,05;11,95;0,00;0,00;
0,00;0,00;250,15;12,00;0,00;0,00;
0,00;0,00;250,25;10,43;0,00;0,00;
0,00;0,00;250,34;8,57;0,00;0,00;
0,00;0,00;250,43;10,61;0,00;0,00;
0,00;0,00;250,53;13,04;0,00;0,00;
0,00;0,00;250,63;11,82;0,00;0,00;
0,00;0,00;250,73;10,09;0,00;0,00;
0,00;0,00;250,82;8,48;0,00;0,00;
0,00;0,00;250,91;10,74;0,00;0,00;
0,00;0,00;251,01;13,22;0,00;0,00;
0,00;0,00;251,11;11,65;0,00;0,00;
0,00;0,00;251,20;9,78;0,00;0,00;
0,00;0,00;251,29;10,04;0,00;0,00;
0,00;0,00;251,39;12,48;0,00;0,00;
0,00;0,00;251,49;13,26;0,00;0,00;
0,00;0,00;251,59;11,87;0,00;0,00;
0,00;0,00;251,69;9,95;0,00;0,00;
0,00;0,00;251,78;10,00;0,00;0,00;
0,00;0,00;251,87;12,69;0,00;0,00;
0,00;0,00;251,97;13,31;0,00;0,00;
0,00;0,00;252,07;11,65;0,00;0,00;
0,00;0,00;252,16;9,52;0,00;0,00;
0,00;0,00;252,25;10,48;0,00;0,00;
0,00;0,00;252,36;12,56;0,00;0,00;
0,00;0,00;252,45;13,35;0,00;0,00;
0,00;0,00;252,55;11,61;0,00;0,00;
0,00;0,00;252,64;9,53;0,00;0,00;
0,00;0,00;252,73;11,17;0,00;0,00;
0,00;0,00;252,84;14,30;0,00;0,00;
0,00;0,00;252,93;13,08;0,00;0,00;
0,00;0,00;253,03;11,30;0,00;0,00;
0,00;0,00;253,12;9,56;0,00;0,00;
0,00;0,00;253,22;11,87;0,00;0,00;
0,00;0,00;253,32;14,57;0,00;0,00;
0,00;0,00;253,41;13,35;0,00;0,00;
0,00;0,00;253,51;11,56;0,00;0,00;
0,00;0,00;253,60;9,95;0,00;0,00;
0,00;0,00;253,70;12,26;0,00;0,00;
0,00;0,00;253,80;14,48;0,00;0,00;
0,00;0,00;253,89;12,91;0,00;0,00;
0,00;0,00;253,99;11,04;0,00;0,00;
0,00;0,00;254,08;10,30;0,00;0,00;
0,00;0,00;254,18;13,22;0,00;0,00;
0,00;0,00;254,28;14,56;0,00;0,00;
0,00;0,00;254,37;12,91;0,00;0,00;
0,00;0,00;254,47;11,26;0,00;0,00;
0,00;0,00;254,56;11,39;0,00;0,00;
0,00;0,00;254,66;13,79;0,00;0,00;
0,00;0,00;254,76;14,44;0,00;0,00;
0,00;0,00;254,85;12,83;0,00;0,00;
0,00;0,00;254,95;11,35;0,00;0,00;
0,00;0,00;255,04;11,91;0,00;0,00;
0,00;0,00;255,14;14,83;0,00;0,00;
0,00;0,00;255,24;14,48;0,00;0,00;
0,00;0,00;255,34;12,87;0,00;0,00;
0,00;0,00;255,43;10,82;0,00;0,00;
0,00;0,00;255,52;13,17;0,00;0,00;
0,00;0,00;255,62;15,65;0,00;0,00;
0,00;0,00;255,72;14,57;0,00;0,00;
0,00;0,00;255,81;12,69;0,00;0,00;
0,00;0,00;255,90;11,17;0,00;0,00;
0,00;0,00;256,00;13,31;0,00;0,00;
0,00;0,00;256,10;15,91;0,00;0,00;
