24155;09.07.21 08:24:40;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210708164144P0037;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;17,76;0,04;0,00;0,00;
0,00;0,00;18,55;0,03;0,00;0,00;
0,00;0,00;19,84;0,04;0,00;0,00;
0,00;0,00;21,65;0,04;0,00;0,00;
0,00;0,00;23,97;0,04;0,00;0,00;
0,00;0,00;26,80;0,04;0,00;0,00;
0,00;0,00;30,14;0,04;0,00;0,00;
0,00;0,00;33,62;0,03;0,00;0,00;
0,00;0,00;37,15;0,02;0,00;0,00;
0,00;0,00;40,67;0,03;0,00;0,00;
0,00;0,00;44,19;0,04;0,00;0,00;
0,00;0,00;47,71;0,02;0,00;0,00;
0,00;0,00;51,23;0,02;0,00;0,00;
0,00;0,00;54,75;0,01;0,00;0,00;
0,00;0,00;58,27;0,03;0,00;0,00;
0,00;0,00;61,79;0,02;0,00;0,00;
0,00;0,00;65,31;0,01;0,00;0,00;
0,00;0,00;68,83;0,01;0,00;0,00;
0,00;0,00;72,35;0,01;0,00;0,00;
0,00;0,00;75,87;0,03;0,00;0,00;
0,00;0,00;79,39;0,02;0,00;0,00;
0,00;0,00;82,91;0,01;0,00;0,00;
0,00;0,00;86,43;0,01;0,00;0,00;
0,00;0,00;93,47;0,03;0,00;0,00;
0,00;0,00;96,99;0,04;0,00;0,00;
0,00;0,00;100,51;0,03;0,00;0,00;
0,00;0,00;104,03;0,01;0,00;0,00;
0,00;0,00;107,43;-0,01;0,00;0,00;
0,00;0,00;112,80;-0,01;0,00;0,00;
0,00;0,00;114,72;-0,01;0,00;0,00;
0,00;0,00;116,14;0,01;0,00;0,00;
0,00;0,00;117,05;-0,01;0,00;0,00;
0,00;0,00;117,46;-0,01;0,00;0,00;
0,00;0,00;117,51;0,01;0,00;0,00;
0,00;0,00;117,51;0,01;0,00;0,00;
0,00;0,00;117,55;0,01;0,00;0,00;
0,00;0,00;117,63;0,01;0,00;0,00;
0,00;0,00;117,79;0,01;0,00;0,00;
0,00;0,00;118,27;0,01;0,00;0,00;
0,00;0,00;118,35;0,01;0,00;0,00;
0,00;0,00;118,43;0,01;0,00;0,00;
0,00;0,00;118,60;0,01;0,00;0,00;
0,00;0,00;118,99;0,01;0,00;0,00;
0,00;0,00;119,16;0,01;0,00;0,00;
0,00;0,00;119,63;0,01;0,00;0,00;
0,00;0,00;119,71;0,01;0,00;0,00;
0,00;0,00;120,03;0,01;0,00;0,00;
0,00;0,00;120,27;0,01;0,00;0,00;
0,00;0,00;120,51;0,01;0,00;0,00;
0,00;0,00;120,59;0,01;0,00;0,00;
0,00;0,00;120,75;0,01;0,00;0,00;
0,00;0,00;121,00;0,01;0,00;0,00;
0,00;0,00;121,23;0,01;0,00;0,00;
0,00;0,00;121,32;0,01;0,00;0,00;
0,00;0,00;121,72;0,01;0,00;0,00;
0,00;0,00;121,79;0,01;0,00;0,00;
0,00;0,00;121,87;0,01;0,00;0,00;
0,00;0,00;122,03;0,01;0,00;0,00;
0,00;0,00;122,43;0,01;0,00;0,00;
0,00;0,00;122,59;0,01;0,00;0,00;
0,00;0,00;123,47;0,01;0,00;0,00;
0,00;0,00;123,87;0,01;0,00;0,00;
0,00;0,00;124,27;0,01;0,00;0,00;
0,00;0,00;124,76;0,01;0,00;0,00;
0,00;0,00;124,99;0,01;0,00;0,00;
0,00;0,00;125,07;0,01;0,00;0,00;
0,00;0,00;125,23;0,01;0,00;0,00;
0,00;0,00;125,39;0,01;0,00;0,00;
0,00;0,00;125,55;0,01;0,00;0,00;
0,00;0,00;125,79;0,01;0,00;0,00;
0,00;0,00;125,96;0,01;0,00;0,00;
0,00;0,00;126,27;0,01;0,00;0,00;
0,00;0,00;126,36;0,01;0,00;0,00;
0,00;0,00;126,67;0,01;0,00;0,00;
0,00;0,00;127,47;0,01;0,00;0,00;
0,00;0,00;127,63;0,01;0,00;0,00;
0,00;0,00;128,60;0,01;0,00;0,00;
0,00;0,00;128,91;0,01;0,00;0,00;
0,00;0,00;129,15;0,01;0,00;0,00;
0,00;0,00;129,31;0,01;0,00;0,00;
0,00;0,00;129,47;0,01;0,00;0,00;
0,00;0,00;129,87;0,01;0,00;0,00;
0,00;0,00;130,19;0,02;0,00;0,00;
0,00;0,00;130,27;0,01;0,00;0,00;
0,00;0,00;130,44;0,01;0,00;0,00;
0,00;0,00;130,59;0,01;0,00;0,00;
0,00;0,00;131,00;0,01;0,00;0,00;
0,00;0,00;131,23;0,01;0,00;0,00;
0,00;0,00;131,72;0,01;0,00;0,00;
0,00;0,00;131,79;0,01;0,00;0,00;
0,00;0,00;132,51;0,01;0,00;0,00;
0,00;0,00;132,59;0,01;0,00;0,00;
0,00;0,00;133,15;0,01;0,00;0,00;
0,00;0,00;133,55;0,01;0,00;0,00;
0,00;0,00;133,63;0,01;0,00;0,00;
0,00;0,00;134,35;0,01;0,00;0,00;
0,00;0,00;134,43;0,01;0,00;0,00;
0,00;0,00;134,51;0,07;0,00;0,00;
0,00;0,00;134,59;0,12;0,00;0,00;
0,00;0,00;134,67;0,12;0,00;0,00;
0,00;0,00;134,75;0,15;0,00;0,00;
0,00;0,00;134,83;0,17;0,00;0,00;
0,00;0,00;134,91;0,20;0,00;0,00;
0,00;0,00;134,99;0,23;0,00;0,00;
0,00;0,00;135,07;0,23;0,00;0,00;
0,00;0,00;135,15;0,24;0,00;0,00;
0,00;0,00;135,23;0,26;0,00;0,00;
0,00;0,00;135,31;0,26;0,00;0,00;
0,00;0,00;135,39;0,28;0,00;0,00;
0,00;0,00;135,47;0,29;0,00;0,00;
0,00;0,00;135,55;0,29;0,00;0,00;
0,00;0,00;135,63;0,31;0,00;0,00;
0,00;0,00;135,71;0,31;0,00;0,00;
0,00;0,00;135,79;0,31;0,00;0,00;
0,00;0,00;135,87;0,32;0,00;0,00;
0,00;0,00;135,95;0,34;0,00;0,00;
0,00;0,00;136,03;0,34;0,00;0,00;
0,00;0,00;136,11;0,34;0,00;0,00;
0,00;0,00;136,19;0,35;0,00;0,00;
0,00;0,00;136,27;0,35;0,00;0,00;
0,00;0,00;136,35;0,34;0,00;0,00;
0,00;0,00;136,43;0,32;0,00;0,00;
0,00;0,00;136,51;0,33;0,00;0,00;
0,00;0,00;136,59;0,34;0,00;0,00;
0,00;0,00;136,67;0,35;0,00;0,00;
0,00;0,00;136,76;0,35;0,00;0,00;
0,00;0,00;136,83;0,38;0,00;0,00;
0,00;0,00;136,91;0,44;0,00;0,00;
0,00;0,00;136,99;0,61;0,00;0,00;
0,00;0,00;137,07;0,64;0,00;0,00;
0,00;0,00;137,15;0,63;0,00;0,00;
0,00;0,00;137,24;0,59;0,00;0,00;
0,00;0,00;137,31;0,59;0,00;0,00;
0,00;0,00;137,39;0,60;0,00;0,00;
0,00;0,00;137,47;0,61;0,00;0,00;
0,00;0,00;137,56;0,59;0,00;0,00;
0,00;0,00;137,63;0,59;0,00;0,00;
0,00;0,00;137,71;0,59;0,00;0,00;
0,00;0,00;137,79;0,59;0,00;0,00;
0,00;0,00;137,87;0,59;0,00;0,00;
0,00;0,00;137,96;0,61;0,00;0,00;
0,00;0,00;138,03;0,64;0,00;0,00;
0,00;0,00;138,11;0,64;0,00;0,00;
0,00;0,00;138,19;0,64;0,00;0,00;
0,00;0,00;138,27;0,61;0,00;0,00;
0,00;0,00;138,35;0,61;0,00;0,00;
0,00;0,00;138,43;0,61;0,00;0,00;
0,00;0,00;138,52;0,63;0,00;0,00;
0,00;0,00;138,60;0,61;0,00;0,00;
0,00;0,00;138,67;0,60;0,00;0,00;
0,00;0,00;138,75;0,59;0,00;0,00;
0,00;0,00;138,83;0,61;0,00;0,00;
0,00;0,00;138,92;0,59;0,00;0,00;
0,00;0,00;138,99;0,53;0,00;0,00;
0,00;0,00;139,08;0,39;0,00;0,00;
0,00;0,00;139,16;0,03;0,00;0,00;
0,00;0,00;139,24;0,01;0,00;0,00;
0,00;0,00;139,32;0,01;0,00;0,00;
0,00;0,00;139,39;0,12;0,00;0,00;
0,00;0,00;139,47;0,37;0,00;0,00;
0,00;0,00;139,54;1,13;0,00;0,00;
0,00;0,00;139,61;2,33;0,00;0,00;
0,00;0,00;139,63;2,83;0,00;0,00;
0,00;0,00;139,64;2,83;0,00;0,00;
0,00;0,00;139,64;2,93;0,00;0,00;
0,00;0,00;139,64;3,03;0,00;0,00;
0,00;0,00;139,64;3,10;0,00;0,00;
0,00;0,00;139,43;0,18;0,00;0,00;
0,00;0,00;138,63;-0,03;0,00;0,00;
0,00;0,00;137,33;-0,03;0,00;0,00;
0,00;0,00;135,51;-0,03;0,00;0,00;
0,00;0,00;133,19;-0,03;0,00;0,00;
0,00;0,00;130,36;-0,05;0,00;0,00;
0,00;0,00;127,01;-0,03;0,00;0,00;
0,00;0,00;123,53;-0,05;0,00;0,00;
0,00;0,00;120,00;-0,02;0,00;0,00;
0,00;0,00;116,48;-0,02;0,00;0,00;
0,00;0,00;112,96;-0,01;0,00;0,00;
0,00;0,00;109,44;-0,03;0,00;0,00;
0,00;0,00;105,92;-0,05;0,00;0,00;
0,00;0,00;102,41;-0,04;0,00;0,00;
0,00;0,00;98,88;-0,03;0,00;0,00;
0,00;0,00;95,36;-0,01;0,00;0,00;
0,00;0,00;91,84;-0,02;0,00;0,00;
0,00;0,00;88,32;-0,02;0,00;0,00;
0,00;0,00;84,80;-0,04;0,00;0,00;
0,00;0,00;81,29;-0,01;0,00;0,00;
0,00;0,00;77,76;-0,01;0,00;0,00;
0,00;0,00;70,72;-0,01;0,00;0,00;
0,00;0,00;67,20;-0,01;0,00;0,00;
0,00;0,00;63,68;-0,02;0,00;0,00;
0,00;0,00;60,16;-0,02;0,00;0,00;
0,00;0,00;56,64;-0,01;0,00;0,00;
0,00;0,00;53,12;-0,01;0,00;0,00;
0,00;0,00;49,60;-0,01;0,00;0,00;
0,00;0,00;46,08;-0,01;0,00;0,00;
0,00;0,00;42,56;-0,01;0,00;0,00;
