71079;20.08.21 08:32:53;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210819143933P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,18;0,00;0,00;
0,00;0,00;42,52;0,09;0,00;0,00;
0,00;0,00;43,54;0,13;0,00;0,00;
0,00;0,00;45,07;0,16;0,00;0,00;
0,00;0,00;47,11;0,16;0,00;0,00;
0,00;0,00;49,67;0,16;0,00;0,00;
0,00;0,00;52,74;0,11;0,00;0,00;
0,00;0,00;55,85;0,16;0,00;0,00;
0,00;0,00;59,03;0,09;0,00;0,00;
0,00;0,00;62,25;0,07;0,00;0,00;
0,00;0,00;65,45;0,05;0,00;0,00;
0,00;0,00;68,65;0,07;0,00;0,00;
0,00;0,00;71,85;0,11;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;78,25;0,07;0,00;0,00;
0,00;0,00;81,45;0,07;0,00;0,00;
0,00;0,00;84,65;0,13;0,00;0,00;
0,00;0,00;87,85;0,09;0,00;0,00;
0,00;0,00;91,05;0,07;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,09;0,00;0,00;
0,00;0,00;100,65;0,11;0,00;0,00;
0,00;0,00;103,85;0,11;0,00;0,00;
0,00;0,00;107,05;0,11;0,00;0,00;
0,00;0,00;110,25;0,09;0,00;0,00;
0,00;0,00;113,45;0,09;0,00;0,00;
0,00;0,00;116,65;0,09;0,00;0,00;
0,00;0,00;119,85;0,06;0,00;0,00;
0,00;0,00;123,05;0,09;0,00;0,00;
0,00;0,00;126,25;0,09;0,00;0,00;
0,00;0,00;129,45;0,07;0,00;0,00;
0,00;0,00;132,65;0,11;0,00;0,00;
0,00;0,00;135,85;0,05;0,00;0,00;
0,00;0,00;139,05;0,09;0,00;0,00;
0,00;0,00;142,18;-0,05;0,00;0,00;
0,00;0,00;144,80;0,02;0,00;0,00;
0,00;0,00;148,66;-0,02;0,00;0,00;
0,00;0,00;149,82;-0,02;0,00;0,00;
0,00;0,00;150,47;-0,05;0,00;0,00;
0,00;0,00;150,71;0,07;0,00;0,00;
0,00;0,00;151,35;0,02;0,00;0,00;
0,00;0,00;151,83;0,02;0,00;0,00;
0,00;0,00;152,47;0,02;0,00;0,00;
0,00;0,00;154,23;0,23;0,00;0,00;
0,00;0,00;154,39;0,18;0,00;0,00;
0,00;0,00;154,55;0,90;0,00;0,00;
0,00;0,00;154,70;1,47;0,00;0,00;
0,00;0,00;154,86;1,69;0,00;0,00;
0,00;0,00;155,02;1,81;0,00;0,00;
0,00;0,00;155,18;1,94;0,00;0,00;
0,00;0,00;155,34;2,08;0,00;0,00;
0,00;0,00;155,51;2,17;0,00;0,00;
0,00;0,00;155,67;2,26;0,00;0,00;
0,00;0,00;155,83;2,37;0,00;0,00;
0,00;0,00;155,99;2,44;0,00;0,00;
0,00;0,00;156,15;2,53;0,00;0,00;
0,00;0,00;156,31;2,62;0,00;0,00;
0,00;0,00;156,47;2,67;0,00;0,00;
0,00;0,00;156,63;2,76;0,00;0,00;
0,00;0,00;156,71;2,62;0,00;0,00;
0,00;0,00;156,71;2,51;0,00;0,00;
0,00;0,00;156,55;0,43;0,00;0,00;
0,00;0,00;155,90;-0,23;0,00;0,00;
0,00;0,00;154,81;-0,02;0,00;0,00;
0,00;0,00;154,14;-0,07;0,00;0,00;
0,00;0,00;153,79;0,05;0,00;0,00;
0,00;0,00;153,93;0,02;0,00;0,00;
0,00;0,00;154,10;0,05;0,00;0,00;
0,00;0,00;154,59;0,02;0,00;0,00;
0,00;0,00;154,91;0,02;0,00;0,00;
0,00;0,00;155,71;0,02;0,00;0,00;
0,00;0,00;155,87;0,02;0,00;0,00;
0,00;0,00;156,03;0,05;0,00;0,00;
0,00;0,00;156,19;0,02;0,00;0,00;
0,00;0,00;156,35;0,16;0,00;0,00;
0,00;0,00;156,51;0,23;0,00;0,00;
0,00;0,00;156,67;1,26;0,00;0,00;
0,00;0,00;156,81;2,99;0,00;0,00;
0,00;0,00;156,96;3,05;0,00;0,00;
0,00;0,00;157,13;3,12;0,00;0,00;
0,00;0,00;157,30;3,19;0,00;0,00;
0,00;0,00;157,46;3,35;0,00;0,00;
0,00;0,00;157,62;3,44;0,00;0,00;
0,00;0,00;157,78;3,62;0,00;0,00;
0,00;0,00;157,94;3,66;0,00;0,00;
0,00;0,00;158,10;3,80;0,00;0,00;
0,00;0,00;158,27;3,96;0,00;0,00;
0,00;0,00;158,42;4,07;0,00;0,00;
0,00;0,00;158,59;4,16;0,00;0,00;
0,00;0,00;158,75;4,32;0,00;0,00;
0,00;0,00;158,91;4,43;0,00;0,00;
0,00;0,00;159,07;4,52;0,00;0,00;
0,00;0,00;159,23;4,68;0,00;0,00;
0,00;0,00;159,39;4,80;0,00;0,00;
0,00;0,00;159,55;4,93;0,00;0,00;
0,00;0,00;159,71;5,06;0,00;0,00;
0,00;0,00;159,87;5,16;0,00;0,00;
0,00;0,00;160,03;5,31;0,00;0,00;
0,00;0,00;160,19;5,43;0,00;0,00;
0,00;0,00;160,34;5,56;0,00;0,00;
0,00;0,00;160,51;5,70;0,00;0,00;
0,00;0,00;160,67;5,79;0,00;0,00;
0,00;0,00;160,82;5,88;0,00;0,00;
0,00;0,00;160,98;6,06;0,00;0,00;
0,00;0,00;161,14;6,13;0,00;0,00;
0,00;0,00;161,31;6,19;0,00;0,00;
0,00;0,00;161,47;6,35;0,00;0,00;
0,00;0,00;161,63;6,49;0,00;0,00;
0,00;0,00;161,79;6,56;0,00;0,00;
0,00;0,00;161,95;6,69;0,00;0,00;
0,00;0,00;162,11;6,85;0,00;0,00;
0,00;0,00;162,27;6,98;0,00;0,00;
0,00;0,00;162,43;7,08;0,00;0,00;
0,00;0,00;162,59;7,24;0,00;0,00;
0,00;0,00;162,74;7,42;0,00;0,00;
0,00;0,00;162,90;7,53;0,00;0,00;
0,00;0,00;163,07;7,60;0,00;0,00;
0,00;0,00;163,23;7,73;0,00;0,00;
0,00;0,00;163,39;7,80;0,00;0,00;
0,00;0,00;163,55;7,96;0,00;0,00;
0,00;0,00;163,71;8,10;0,00;0,00;
0,00;0,00;163,86;8,23;0,00;0,00;
