10720;03.02.21 15:30:55;21;Avvicinamento Pressata Finale;position > max position (10);20210203114457A0211;
0,00;0,00;265,42;0,04;0,00;0,00;
0,00;0,00;265,74;0,04;0,00;0,00;
0,00;0,00;266,06;0,04;0,00;0,00;
0,00;0,00;266,38;0,04;0,00;0,00;
0,00;0,00;266,70;0,04;0,00;0,00;
0,00;0,00;267,02;0,04;0,00;0,00;
0,00;0,00;267,34;0,04;0,00;0,00;
0,00;0,00;267,66;0,09;0,00;0,00;
0,00;0,00;268,30;0,04;0,00;0,00;
0,00;0,00;268,62;0,09;0,00;0,00;
0,00;0,00;269,26;0,04;0,00;0,00;
0,00;0,00;269,58;0,04;0,00;0,00;
0,00;0,00;270,22;0,04;0,00;0,00;
0,00;0,00;270,54;0,04;0,00;0,00;
0,00;0,00;270,86;0,04;0,00;0,00;
0,00;0,00;271,18;0,04;0,00;0,00;
0,00;0,00;271,50;0,09;0,00;0,00;
0,00;0,00;271,82;0,09;0,00;0,00;
0,00;0,00;272,14;0,13;0,00;0,00;
0,00;0,00;272,78;0,04;0,00;0,00;
0,00;0,00;273,10;0,04;0,00;0,00;
0,00;0,00;273,42;0,04;0,00;0,00;
0,00;0,00;273,74;0,09;0,00;0,00;
0,00;0,00;274,06;0,04;0,00;0,00;
0,00;0,00;274,38;0,04;0,00;0,00;
0,00;0,00;274,70;0,09;0,00;0,00;
0,00;0,00;275,34;0,04;0,00;0,00;
0,00;0,00;275,66;0,04;0,00;0,00;
0,00;0,00;275,98;0,04;0,00;0,00;
0,00;0,00;276,30;0,13;0,00;0,00;
0,00;0,00;276,62;0,04;0,00;0,00;
0,00;0,00;277,26;0,04;0,00;0,00;
0,00;0,00;277,58;0,04;0,00;0,00;
0,00;0,00;277,90;0,04;0,00;0,00;
0,00;0,00;278,22;0,04;0,00;0,00;
0,00;0,00;278,54;0,09;0,00;0,00;
0,00;0,00;278,85;1,82;0,00;0,00;
0,00;0,00;279,16;3,66;0,00;0,00;
0,00;0,00;279,49;3,48;0,00;0,00;
0,00;0,00;279,81;3,66;0,00;0,00;
0,00;0,00;280,14;3,70;0,00;0,00;
0,00;0,00;280,46;3,82;0,00;0,00;
0,00;0,00;280,78;3,78;0,00;0,00;
0,00;0,00;281,10;4,14;0,00;0,00;
0,00;0,00;281,41;4,22;0,00;0,00;
0,00;0,00;281,74;4,56;0,00;0,00;
0,00;0,00;282,06;4,22;0,00;0,00;
0,00;0,00;282,38;4,48;0,00;0,00;
0,00;0,00;282,70;4,74;0,00;0,00;
0,00;0,00;283,02;4,70;0,00;0,00;
0,00;0,00;283,34;4,95;0,00;0,00;
0,00;0,00;283,66;5,09;0,00;0,00;
0,00;0,00;283,98;4,95;0,00;0,00;
0,00;0,00;284,30;5,27;0,00;0,00;
0,00;0,00;284,62;5,35;0,00;0,00;
0,00;0,00;284,94;5,35;0,00;0,00;
0,00;0,00;285,26;5,57;0,00;0,00;
0,00;0,00;285,58;5,69;0,00;0,00;
0,00;0,00;285,90;5,69;0,00;0,00;
0,00;0,00;286,22;6,05;0,00;0,00;
0,00;0,00;286,54;6,00;0,00;0,00;
0,00;0,00;286,86;5,96;0,00;0,00;
0,00;0,00;287,18;6,44;0,00;0,00;
0,00;0,00;287,50;6,31;0,00;0,00;
0,00;0,00;287,82;6,43;0,00;0,00;
0,00;0,00;288,14;6,70;0,00;0,00;
0,00;0,00;288,46;6,56;0,00;0,00;
0,00;0,00;288,78;6,61;0,00;0,00;
0,00;0,00;289,10;6,83;0,00;0,00;
0,00;0,00;289,42;6,91;0,00;0,00;
0,00;0,00;289,73;6,92;0,00;0,00;
0,00;0,00;290,06;7,13;0,00;0,00;
0,00;0,00;290,38;7,30;0,00;0,00;
0,00;0,00;290,70;7,13;0,00;0,00;
0,00;0,00;291,02;7,60;0,00;0,00;
0,00;0,00;291,34;7,52;0,00;0,00;
0,00;0,00;291,66;7,57;0,00;0,00;
0,00;0,00;291,98;7,78;0,00;0,00;
0,00;0,00;292,30;7,74;0,00;0,00;
0,00;0,00;292,62;7,92;0,00;0,00;
0,00;0,00;292,94;8,01;0,00;0,00;
0,00;0,00;293,26;8,14;0,00;0,00;
0,00;0,00;293,58;8,17;0,00;0,00;
0,00;0,00;293,90;8,52;0,00;0,00;
0,00;0,00;294,22;8,44;0,00;0,00;
0,00;0,00;294,54;8,79;0,00;0,00;
0,00;0,00;294,85;9,09;0,00;0,00;
0,00;0,00;295,18;9,22;0,00;0,00;
0,00;0,00;295,50;9,61;0,00;0,00;
0,00;0,00;295,81;10,18;0,00;0,00;
0,00;0,00;296,13;10,92;0,00;0,00;
0,00;0,00;296,45;11,27;0,00;0,00;
0,00;0,00;296,77;11,39;0,00;0,00;
0,00;0,00;297,10;11,65;0,00;0,00;
0,00;0,00;297,42;11,96;0,00;0,00;
0,00;0,00;297,73;12,04;0,00;0,00;
0,00;0,00;298,05;12,22;0,00;0,00;
0,00;0,00;298,38;12,66;0,00;0,00;
0,00;0,00;298,70;12,57;0,00;0,00;
0,00;0,00;299,02;12,96;0,00;0,00;
0,00;0,00;299,34;13,00;0,00;0,00;
0,00;0,00;299,66;13,00;0,00;0,00;
0,00;0,00;299,98;13,44;0,00;0,00;
0,00;0,00;300,30;13,44;0,00;0,00;
0,00;0,00;300,61;13,65;0,00;0,00;
0,00;0,00;300,94;14,04;0,00;0,00;
0,00;0,00;301,25;14,00;0,00;0,00;
0,00;0,00;301,58;14,27;0,00;0,00;
0,00;0,00;301,90;14,61;0,00;0,00;
0,00;0,00;302,21;14,61;0,00;0,00;
0,00;0,00;302,54;14,92;0,00;0,00;
0,00;0,00;302,86;15,17;0,00;0,00;
0,00;0,00;303,17;15,22;0,00;0,00;
0,00;0,00;303,50;15,57;0,00;0,00;
0,00;0,00;303,82;15,57;0,00;0,00;
0,00;0,00;304,14;15,74;0,00;0,00;
0,00;0,00;304,46;16,22;0,00;0,00;
0,00;0,00;304,77;16,30;0,00;0,00;
0,00;0,00;305,10;16,61;0,00;0,00;
0,00;0,00;305,42;17,13;0,00;0,00;
0,00;0,00;305,74;17,14;0,00;0,00;
0,00;0,00;306,05;17,53;0,00;0,00;
0,00;0,00;306,37;17,70;0,00;0,00;
0,00;0,00;306,70;17,79;0,00;0,00;
0,00;0,00;307,02;18,22;0,00;0,00;
0,00;0,00;307,30;27,57;0,00;0,00;
0,00;0,00;307,47;39,88;0,00;0,00;
0,00;0,00;307,50;41,01;0,00;0,00;
0,00;0,00;307,53;43,06;0,00;0,00;
0,00;0,00;307,54;43,49;0,00;0,00;
0,00;0,00;307,54;43,66;0,00;0,00;
0,00;0,00;307,55;43,84;0,00;0,00;
0,00;0,00;307,55;43,97;0,00;0,00;
0,00;0,00;307,55;44,14;0,00;0,00;
0,00;0,00;307,55;44,37;0,00;0,00;
