57324;27.08.21 16:20:06;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210827081657P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,20;-0,08;0,00;0,00;
0,00;0,00;171,26;0,14;0,00;0,00;
0,00;0,00;171,52;-0,23;0,00;0,00;
0,00;0,00;171,47;-0,31;0,00;0,00;
0,00;0,00;171,55;0,06;0,00;0,00;
0,00;0,00;172,35;-0,08;0,00;0,00;
0,00;0,00;178,27;0,06;0,00;0,00;
0,00;0,00;178,50;-0,08;0,00;0,00;
0,00;0,00;178,36;-0,39;0,00;0,00;
0,00;0,00;177,83;-0,31;0,00;0,00;
0,00;0,00;177,08;-0,31;0,00;0,00;
0,00;0,00;176,73;-0,23;0,00;0,00;
0,00;0,00;176,57;-0,31;0,00;0,00;
0,00;0,00;176,49;-0,31;0,00;0,00;
0,00;0,00;176,49;-0,31;0,00;0,00;
0,00;0,00;176,55;-0,02;0,00;0,00;
0,00;0,00;185,83;0,14;0,00;0,00;
0,00;0,00;185,99;0,83;0,00;0,00;
0,00;0,00;186,14;1,96;0,00;0,00;
0,00;0,00;186,30;3,26;0,00;0,00;
0,00;0,00;186,46;4,86;0,00;0,00;
0,00;0,00;186,62;6,31;0,00;0,00;
0,00;0,00;186,78;7,82;0,00;0,00;
0,00;0,00;186,94;8,97;0,00;0,00;
0,00;0,00;187,10;10,56;0,00;0,00;
0,00;0,00;187,26;12,62;0,00;0,00;
0,00;0,00;187,42;14,75;0,00;0,00;
0,00;0,00;187,57;16,88;0,00;0,00;
0,00;0,00;187,73;19,10;0,00;0,00;
0,00;0,00;187,90;21,15;0,00;0,00;
0,00;0,00;188,05;24,03;0,00;0,00;
0,00;0,00;188,21;27,24;0,00;0,00;
0,00;0,00;188,37;30,36;0,00;0,00;
0,00;0,00;188,44;30,59;0,00;0,00;
0,00;0,00;188,47;31,80;0,00;0,00;
0,00;0,00;188,47;31,96;0,00;0,00;
0,00;0,00;188,47;31,80;0,00;0,00;
0,00;0,00;188,48;31,96;0,00;0,00;
0,00;0,00;188,48;31,96;0,00;0,00;
0,00;0,00;188,48;32,12;0,00;0,00;
0,00;0,00;188,48;32,27;0,00;0,00;
0,00;0,00;188,48;32,27;0,00;0,00;
0,00;0,00;188,48;32,27;0,00;0,00;
0,00;0,00;188,48;32,27;0,00;0,00;
0,00;0,00;188,48;32,27;0,00;0,00;
0,00;0,00;188,48;31,96;0,00;0,00;
0,00;0,00;188,48;31,73;0,00;0,00;
