5116;15.12.20 08:48:19;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20201210110906P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,26;0,15;0,00;0,00;
0,00;0,00;1,04;0,17;0,00;0,00;
0,00;0,00;2,32;0,09;0,00;0,00;
0,00;0,00;4,11;0,11;0,00;0,00;
0,00;0,00;6,41;0,20;0,00;0,00;
0,00;0,00;9,23;0,18;0,00;0,00;
0,00;0,00;12,39;0,04;0,00;0,00;
0,00;0,00;15,50;0,11;0,00;0,00;
0,00;0,00;18,75;-0,03;0,00;0,00;
0,00;0,00;21,94;0,09;0,00;0,00;
0,00;0,00;25,14;0,16;0,00;0,00;
0,00;0,00;28,34;0,04;0,00;0,00;
0,00;0,00;31,55;0,13;0,00;0,00;
0,00;0,00;34,74;0,09;0,00;0,00;
0,00;0,00;37,95;0,09;0,00;0,00;
0,00;0,00;41,15;0,20;0,00;0,00;
0,00;0,00;44,35;0,04;0,00;0,00;
0,00;0,00;47,55;0,13;0,00;0,00;
0,00;0,00;50,75;0,09;0,00;0,00;
0,00;0,00;53,95;0,06;0,00;0,00;
0,00;0,00;57,15;0,17;0,00;0,00;
0,00;0,00;60,35;0,04;0,00;0,00;
0,00;0,00;63,55;0,13;0,00;0,00;
0,00;0,00;66,75;0,09;0,00;0,00;
0,00;0,00;69,95;0,09;0,00;0,00;
0,00;0,00;73,15;0,13;0,00;0,00;
0,00;0,00;76,35;0,04;0,00;0,00;
0,00;0,00;79,55;0,09;0,00;0,00;
0,00;0,00;82,75;0,09;0,00;0,00;
0,00;0,00;85,95;0,06;0,00;0,00;
0,00;0,00;89,15;0,17;0,00;0,00;
0,00;0,00;92,35;0,02;0,00;0,00;
0,00;0,00;95,55;0,13;0,00;0,00;
0,00;0,00;98,75;0,09;0,00;0,00;
0,00;0,00;101,95;0,09;0,00;0,00;
0,00;0,00;105,15;0,15;0,00;0,00;
0,00;0,00;108,35;0,06;0,00;0,00;
0,00;0,00;111,55;0,09;0,00;0,00;
0,00;0,00;114,74;0,09;0,00;0,00;
0,00;0,00;117,95;0,06;0,00;0,00;
0,00;0,00;121,15;0,17;0,00;0,00;
0,00;0,00;124,35;0,06;0,00;0,00;
0,00;0,00;127,55;0,11;0,00;0,00;
0,00;0,00;130,75;0,09;0,00;0,00;
0,00;0,00;133,94;0,06;0,00;0,00;
0,00;0,00;137,15;0,13;0,00;0,00;
0,00;0,00;140,35;0,06;0,00;0,00;
0,00;0,00;143,55;0,09;0,00;0,00;
0,00;0,00;146,75;0,09;0,00;0,00;
0,00;0,00;149,95;0,09;0,00;0,00;
0,00;0,00;153,15;0,17;0,00;0,00;
0,00;0,00;156,35;0,04;0,00;0,00;
0,00;0,00;159,55;0,13;0,00;0,00;
0,00;0,00;162,63;-0,05;0,00;0,00;
0,00;0,00;165,20;0,06;0,00;0,00;
0,00;0,00;167,33;0,04;0,00;0,00;
0,00;0,00;168,97;-0,00;0,00;0,00;
0,00;0,00;170,09;-0,02;0,00;0,00;
0,00;0,00;170,71;-0,07;0,00;0,00;
0,00;0,00;170,87;0,02;0,00;0,00;
0,00;0,00;170,92;0,02;0,00;0,00;
0,00;0,00;171,03;0,06;0,00;0,00;
0,00;0,00;171,17;0,09;0,00;0,00;
0,00;0,00;171,33;0,06;0,00;0,00;
0,00;0,00;171,49;0,04;0,00;0,00;
0,00;0,00;171,65;0,02;0,00;0,00;
0,00;0,00;171,81;0,02;0,00;0,00;
0,00;0,00;171,97;0,06;0,00;0,00;
0,00;0,00;172,13;0,06;0,00;0,00;
0,00;0,00;172,29;0,06;0,00;0,00;
0,00;0,00;172,45;0,02;0,00;0,00;
0,00;0,00;172,61;0,04;0,00;0,00;
0,00;0,00;172,77;0,09;0,00;0,00;
0,00;0,00;172,93;0,06;0,00;0,00;
0,00;0,00;173,09;0,06;0,00;0,00;
0,00;0,00;173,25;0,02;0,00;0,00;
0,00;0,00;173,41;0,06;0,00;0,00;
0,00;0,00;173,57;0,06;0,00;0,00;
0,00;0,00;173,73;0,06;0,00;0,00;
0,00;0,00;173,89;0,06;0,00;0,00;
0,00;0,00;174,05;0,04;0,00;0,00;
0,00;0,00;174,21;0,02;0,00;0,00;
0,00;0,00;174,37;0,04;0,00;0,00;
0,00;0,00;174,53;0,06;0,00;0,00;
0,00;0,00;174,69;0,20;0,00;0,00;
0,00;0,00;174,85;0,18;0,00;0,00;
0,00;0,00;175,01;0,31;0,00;0,00;
0,00;0,00;175,17;0,40;0,00;0,00;
0,00;0,00;175,33;0,74;0,00;0,00;
0,00;0,00;175,48;1,67;0,00;0,00;
0,00;0,00;175,63;4,76;0,00;0,00;
0,00;0,00;175,64;5,60;0,00;0,00;
0,00;0,00;175,65;6,05;0,00;0,00;
0,00;0,00;175,65;6,16;0,00;0,00;
0,00;0,00;175,66;6,32;0,00;0,00;
0,00;0,00;175,66;6,43;0,00;0,00;
0,00;0,00;175,66;6,59;0,00;0,00;
0,00;0,00;175,67;6,64;0,00;0,00;
0,00;0,00;175,67;6,75;0,00;0,00;
0,00;0,00;175,67;6,80;0,00;0,00;
0,00;0,00;175,67;6,87;0,00;0,00;
0,00;0,00;175,67;6,93;0,00;0,00;
0,00;0,00;175,67;6,96;0,00;0,00;
0,00;0,00;175,67;7,04;0,00;0,00;
