23997;14.01.21 13:27:45;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210113093121P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,16;0,00;0,00;
0,00;0,00;0,62;0,07;0,00;0,00;
0,00;0,00;1,65;0,07;0,00;0,00;
0,00;0,00;3,17;0,09;0,00;0,00;
0,00;0,00;5,21;0,09;0,00;0,00;
0,00;0,00;7,77;0,11;0,00;0,00;
0,00;0,00;10,83;-0,02;0,00;0,00;
0,00;0,00;13,94;0,02;0,00;0,00;
0,00;0,00;17,13;0,06;0,00;0,00;
0,00;0,00;20,34;0,05;0,00;0,00;
0,00;0,00;23,54;0,04;0,00;0,00;
0,00;0,00;26,74;0,06;0,00;0,00;
0,00;0,00;29,94;0,02;0,00;0,00;
0,00;0,00;33,15;0,05;0,00;0,00;
0,00;0,00;36,34;0,05;0,00;0,00;
0,00;0,00;39,54;0,05;0,00;0,00;
0,00;0,00;42,74;0,06;0,00;0,00;
0,00;0,00;45,95;0,02;0,00;0,00;
0,00;0,00;49,14;0,05;0,00;0,00;
0,00;0,00;52,34;0,05;0,00;0,00;
0,00;0,00;55,54;0,05;0,00;0,00;
0,00;0,00;58,74;0,05;0,00;0,00;
0,00;0,00;61,95;-0,02;0,00;0,00;
0,00;0,00;65,15;0,05;0,00;0,00;
0,00;0,00;71,54;0,02;0,00;0,00;
0,00;0,00;74,75;0,02;0,00;0,00;
0,00;0,00;81,15;0,02;0,00;0,00;
0,00;0,00;84,35;0,06;0,00;0,00;
0,00;0,00;87,54;0,02;0,00;0,00;
0,00;0,00;90,74;0,05;0,00;0,00;
0,00;0,00;97,15;0,05;0,00;0,00;
0,00;0,00;100,35;0,02;0,00;0,00;
0,00;0,00;103,54;0,06;0,00;0,00;
0,00;0,00;109,95;0,02;0,00;0,00;
0,00;0,00;113,15;0,05;0,00;0,00;
0,00;0,00;116,35;0,02;0,00;0,00;
0,00;0,00;119,55;0,02;0,00;0,00;
0,00;0,00;122,75;0,09;0,00;0,00;
0,00;0,00;129,15;0,07;0,00;0,00;
0,00;0,00;135,54;0,02;0,00;0,00;
0,00;0,00;138,75;0,07;0,00;0,00;
0,00;0,00;141,95;0,02;0,00;0,00;
0,00;0,00;145,15;0,05;0,00;0,00;
0,00;0,00;148,35;0,02;0,00;0,00;
0,00;0,00;151,55;0,05;0,00;0,00;
0,00;0,00;154,75;0,04;0,00;0,00;
0,00;0,00;161,15;0,05;0,00;0,00;
0,00;0,00;164,35;0,02;0,00;0,00;
0,00;0,00;170,75;0,07;0,00;0,00;
0,00;0,00;173,71;-0,05;0,00;0,00;
0,00;0,00;176,16;-0,05;0,00;0,00;
0,00;0,00;178,17;-0,11;0,00;0,00;
0,00;0,00;179,65;-0,07;0,00;0,00;
0,00;0,00;180,63;-0,09;0,00;0,00;
0,00;0,00;181,09;-0,09;0,00;0,00;
0,00;0,00;181,19;-0,05;0,00;0,00;
0,00;0,00;181,21;-0,05;0,00;0,00;
0,00;0,00;181,24;0,02;0,00;0,00;
0,00;0,00;181,39;-0,05;0,00;0,00;
0,00;0,00;181,54;-0,09;0,00;0,00;
0,00;0,00;181,71;-0,07;0,00;0,00;
0,00;0,00;181,87;-0,07;0,00;0,00;
0,00;0,00;182,03;-0,02;0,00;0,00;
0,00;0,00;182,19;-0,02;0,00;0,00;
0,00;0,00;182,35;-0,02;0,00;0,00;
0,00;0,00;182,67;-0,02;0,00;0,00;
0,00;0,00;183,15;-0,02;0,00;0,00;
0,00;0,00;183,31;-0,02;0,00;0,00;
0,00;0,00;183,47;-0,05;0,00;0,00;
0,00;0,00;183,63;-0,02;0,00;0,00;
0,00;0,00;183,79;-0,05;0,00;0,00;
0,00;0,00;184,27;-0,05;0,00;0,00;
0,00;0,00;185,71;-0,02;0,00;0,00;
0,00;0,00;185,87;-0,02;0,00;0,00;
0,00;0,00;186,19;-0,02;0,00;0,00;
0,00;0,00;186,67;-0,02;0,00;0,00;
0,00;0,00;187,31;-0,02;0,00;0,00;
0,00;0,00;188,59;-0,02;0,00;0,00;
0,00;0,00;188,91;0,18;0,00;0,00;
0,00;0,00;189,07;0,48;0,00;0,00;
0,00;0,00;189,21;4,95;0,00;0,00;
0,00;0,00;189,25;4,81;0,00;0,00;
0,00;0,00;189,27;5,25;0,00;0,00;
0,00;0,00;189,27;5,25;0,00;0,00;
0,00;0,00;189,28;5,25;0,00;0,00;
0,00;0,00;189,28;5,18;0,00;0,00;
0,00;0,00;189,29;5,20;0,00;0,00;
0,00;0,00;189,29;5,16;0,00;0,00;
0,00;0,00;189,29;5,16;0,00;0,00;
0,00;0,00;189,29;5,16;0,00;0,00;
0,00;0,00;189,30;5,13;0,00;0,00;
0,00;0,00;189,30;5,07;0,00;0,00;
0,00;0,00;189,30;5,07;0,00;0,00;
0,00;0,00;189,30;5,07;0,00;0,00;
0,00;0,00;189,30;5,04;0,00;0,00;
