14066;23.01.21 10:51:51;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210122164150P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,30;-0,01;0,00;0,00;
0,00;0,00;30,35;0,03;0,00;0,00;
0,00;0,00;30,89;0,02;0,00;0,00;
0,00;0,00;31,93;0,03;0,00;0,00;
0,00;0,00;33,48;0,04;0,00;0,00;
0,00;0,00;35,54;0,04;0,00;0,00;
0,00;0,00;38,12;0,04;0,00;0,00;
0,00;0,00;41,20;0,03;0,00;0,00;
0,00;0,00;44,68;0,03;0,00;0,00;
0,00;0,00;48,19;0,04;0,00;0,00;
0,00;0,00;51,71;0,01;0,00;0,00;
0,00;0,00;55,23;0,01;0,00;0,00;
0,00;0,00;58,75;0,02;0,00;0,00;
0,00;0,00;62,27;0,04;0,00;0,00;
0,00;0,00;65,79;0,03;0,00;0,00;
0,00;0,00;69,31;0,02;0,00;0,00;
0,00;0,00;72,83;0,03;0,00;0,00;
0,00;0,00;76,35;0,02;0,00;0,00;
0,00;0,00;79,83;0,01;0,00;0,00;
0,00;0,00;82,87;0,01;0,00;0,00;
0,00;0,00;85,44;0,01;0,00;0,00;
0,00;0,00;90,14;-0,01;0,00;0,00;
0,00;0,00;90,69;-0,02;0,00;0,00;
0,00;0,00;90,81;-0,01;0,00;0,00;
0,00;0,00;92,60;-0,01;0,00;0,00;
0,00;0,00;92,35;-0,04;0,00;0,00;
0,00;0,00;91,88;-0,01;0,00;0,00;
0,00;0,00;91,81;-0,01;0,00;0,00;
0,00;0,00;91,80;-0,01;0,00;0,00;
0,00;0,00;91,81;-0,02;0,00;0,00;
0,00;0,00;91,91;0,01;0,00;0,00;
0,00;0,00;93,50;0,01;0,00;0,00;
0,00;0,00;93,94;0,01;0,00;0,00;
0,00;0,00;95,07;0,01;0,00;0,00;
0,00;0,00;104,58;0,01;0,00;0,00;
0,00;0,00;106,71;0,01;0,00;0,00;
0,00;0,00;108,06;0,01;0,00;0,00;
0,00;0,00;109,18;0,01;0,00;0,00;
0,00;0,00;114,33;0,01;0,00;0,00;
0,00;0,00;116,68;0,01;0,00;0,00;
0,00;0,00;128,89;-0,01;0,00;0,00;
0,00;0,00;134,45;-0,01;0,00;0,00;
0,00;0,00;134,45;-0,01;0,00;0,00;
0,00;0,00;134,45;-0,01;0,00;0,00;
0,00;0,00;134,45;-0,01;0,00;0,00;
