3903;14.02.20 15:39:08;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200214150820;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,10;0,08;0,00;0,00;
0,00;0,00;74,16;0,22;0,00;0,00;
0,00;0,00;74,61;0,37;0,00;0,00;
0,00;0,00;75,38;0,30;0,00;0,00;
0,00;0,00;76,53;0,37;0,00;0,00;
0,00;0,00;78,07;0,37;0,00;0,00;
0,00;0,00;80,00;0,30;0,00;0,00;
0,00;0,00;82,30;0,45;0,00;0,00;
0,00;0,00;84,63;0,23;0,00;0,00;
0,00;0,00;87,03;0,31;0,00;0,00;
0,00;0,00;89,44;0,31;0,00;0,00;
0,00;0,00;91,84;0,31;0,00;0,00;
0,00;0,00;94,25;0,23;0,00;0,00;
0,00;0,00;96,64;0,31;0,00;0,00;
0,00;0,00;99,05;0,23;0,00;0,00;
0,00;0,00;101,45;0,37;0,00;0,00;
0,00;0,00;103,85;0,37;0,00;0,00;
0,00;0,00;106,25;0,31;0,00;0,00;
0,00;0,00;108,64;0,37;0,00;0,00;
0,00;0,00;111,05;0,31;0,00;0,00;
0,00;0,00;113,45;0,37;0,00;0,00;
0,00;0,00;115,85;0,23;0,00;0,00;
0,00;0,00;118,25;0,23;0,00;0,00;
0,00;0,00;120,64;0,23;0,00;0,00;
0,00;0,00;123,05;0,16;0,00;0,00;
0,00;0,00;125,45;0,16;0,00;0,00;
0,00;0,00;127,85;0,23;0,00;0,00;
0,00;0,00;130,25;0,23;0,00;0,00;
0,00;0,00;132,64;0,23;0,00;0,00;
0,00;0,00;135,05;0,31;0,00;0,00;
0,00;0,00;137,45;0,31;0,00;0,00;
0,00;0,00;139,85;0,31;0,00;0,00;
0,00;0,00;142,25;0,22;0,00;0,00;
0,00;0,00;144,65;0,23;0,00;0,00;
0,00;0,00;147,05;0,23;0,00;0,00;
0,00;0,00;149,45;0,23;0,00;0,00;
0,00;0,00;151,85;0,23;0,00;0,00;
0,00;0,00;154,25;0,23;0,00;0,00;
0,00;0,00;156,64;0,37;0,00;0,00;
0,00;0,00;159,05;0,31;0,00;0,00;
0,00;0,00;161,45;0,37;0,00;0,00;
0,00;0,00;163,85;0,23;0,00;0,00;
0,00;0,00;166,25;0,31;0,00;0,00;
0,00;0,00;168,54;0,16;0,00;0,00;
0,00;0,00;170,44;0,16;0,00;0,00;
0,00;0,00;172,04;0,16;0,00;0,00;
0,00;0,00;173,24;0,23;0,00;0,00;
0,00;0,00;174,05;0,23;0,00;0,00;
0,00;0,00;174,48;0,08;0,00;0,00;
0,00;0,00;174,59;0,23;0,00;0,00;
0,00;0,00;174,62;0,08;0,00;0,00;
0,00;0,00;174,67;0,16;0,00;0,00;
0,00;0,00;174,82;0,23;0,00;0,00;
0,00;0,00;174,96;0,23;0,00;0,00;
0,00;0,00;175,13;0,23;0,00;0,00;
0,00;0,00;175,29;0,31;0,00;0,00;
0,00;0,00;175,45;0,31;0,00;0,00;
0,00;0,00;175,61;0,31;0,00;0,00;
0,00;0,00;175,77;0,23;0,00;0,00;
0,00;0,00;175,93;0,23;0,00;0,00;
0,00;0,00;176,09;0,31;0,00;0,00;
0,00;0,00;176,25;0,31;0,00;0,00;
0,00;0,00;176,41;0,31;0,00;0,00;
0,00;0,00;176,57;0,23;0,00;0,00;
0,00;0,00;176,73;0,31;0,00;0,00;
0,00;0,00;176,89;0,23;0,00;0,00;
0,00;0,00;177,05;0,23;0,00;0,00;
0,00;0,00;177,21;0,16;0,00;0,00;
0,00;0,00;177,37;0,23;0,00;0,00;
0,00;0,00;177,53;0,31;0,00;0,00;
0,00;0,00;177,69;0,31;0,00;0,00;
0,00;0,00;177,85;0,31;0,00;0,00;
0,00;0,00;178,01;1,51;0,00;0,00;
0,00;0,00;178,16;2,29;0,00;0,00;
0,00;0,00;178,33;2,37;0,00;0,00;
0,00;0,00;178,49;2,13;0,00;0,00;
0,00;0,00;178,60;1,98;0,00;0,00;
0,00;0,00;178,60;1,67;0,00;0,00;
0,00;0,00;178,54;0,69;0,00;0,00;
0,00;0,00;176,91;-0,08;0,00;0,00;
0,00;0,00;176,69;-0,16;0,00;0,00;
0,00;0,00;176,60;0,08;0,00;0,00;
0,00;0,00;176,78;0,23;0,00;0,00;
0,00;0,00;176,92;0,23;0,00;0,00;
0,00;0,00;177,08;0,31;0,00;0,00;
0,00;0,00;177,25;0,31;0,00;0,00;
0,00;0,00;177,41;0,23;0,00;0,00;
0,00;0,00;177,57;0,31;0,00;0,00;
0,00;0,00;177,73;0,31;0,00;0,00;
0,00;0,00;177,89;0,23;0,00;0,00;
0,00;0,00;178,05;0,31;0,00;0,00;
0,00;0,00;178,21;0,31;0,00;0,00;
0,00;0,00;178,37;0,23;0,00;0,00;
0,00;0,00;178,53;0,23;0,00;0,00;
0,00;0,00;178,69;2,37;0,00;0,00;
0,00;0,00;178,84;2,51;0,00;0,00;
0,00;0,00;179,01;2,74;0,00;0,00;
0,00;0,00;179,17;2,74;0,00;0,00;
0,00;0,00;179,33;3,05;0,00;0,00;
0,00;0,00;179,49;3,05;0,00;0,00;
0,00;0,00;179,65;3,35;0,00;0,00;
0,00;0,00;179,81;3,35;0,00;0,00;
0,00;0,00;179,97;3,66;0,00;0,00;
0,00;0,00;180,13;3,88;0,00;0,00;
0,00;0,00;180,29;3,96;0,00;0,00;
0,00;0,00;180,45;4,27;0,00;0,00;
0,00;0,00;180,61;4,41;0,00;0,00;
0,00;0,00;180,77;4,64;0,00;0,00;
0,00;0,00;180,93;4,80;0,00;0,00;
0,00;0,00;181,09;4,94;0,00;0,00;
0,00;0,00;181,25;5,09;0,00;0,00;
0,00;0,00;181,41;5,48;0,00;0,00;
0,00;0,00;181,57;5,72;0,00;0,00;
0,00;0,00;181,73;5,93;0,00;0,00;
0,00;0,00;181,89;6,09;0,00;0,00;
0,00;0,00;182,05;6,40;0,00;0,00;
0,00;0,00;182,21;6,62;0,00;0,00;
0,00;0,00;182,37;6,78;0,00;0,00;
0,00;0,00;182,53;7,01;0,00;0,00;
0,00;0,00;182,69;7,30;0,00;0,00;
0,00;0,00;182,85;7,38;0,00;0,00;
0,00;0,00;183,01;7,62;0,00;0,00;
0,00;0,00;183,17;7,83;0,00;0,00;
0,00;0,00;183,33;7,99;0,00;0,00;
0,00;0,00;183,49;8,22;0,00;0,00;
0,00;0,00;183,65;8,54;0,00;0,00;
0,00;0,00;183,81;8,68;0,00;0,00;
0,00;0,00;183,97;8,91;0,00;0,00;
0,00;0,00;184,13;9,14;0,00;0,00;
0,00;0,00;184,29;9,14;0,00;0,00;
0,00;0,00;184,45;9,44;0,00;0,00;
0,00;0,00;184,61;9,67;0,00;0,00;
0,00;0,00;184,77;9,75;0,00;0,00;
0,00;0,00;184,93;9,81;0,00;0,00;
0,00;0,00;185,09;10,05;0,00;0,00;
0,00;0,00;185,25;10,28;0,00;0,00;
0,00;0,00;185,41;10,28;0,00;0,00;
0,00;0,00;185,57;10,50;0,00;0,00;
0,00;0,00;185,73;10,65;0,00;0,00;
0,00;0,00;185,89;10,81;0,00;0,00;
0,00;0,00;186,05;11,03;0,00;0,00;
0,00;0,00;186,21;11,26;0,00;0,00;
0,00;0,00;186,37;11,26;0,00;0,00;
0,00;0,00;186,53;11,42;0,00;0,00;
0,00;0,00;186,69;11,65;0,00;0,00;
0,00;0,00;186,85;11,81;0,00;0,00;
0,00;0,00;187,01;12,02;0,00;0,00;
0,00;0,00;187,17;12,18;0,00;0,00;
0,00;0,00;187,33;12,26;0,00;0,00;
0,00;0,00;187,49;12,41;0,00;0,00;
0,00;0,00;187,65;12,55;0,00;0,00;
0,00;0,00;187,81;12,55;0,00;0,00;
0,00;0,00;187,97;12,79;0,00;0,00;
0,00;0,00;188,13;12,79;0,00;0,00;
0,00;0,00;188,29;12,94;0,00;0,00;
0,00;0,00;188,45;13,10;0,00;0,00;
0,00;0,00;188,61;13,39;0,00;0,00;
0,00;0,00;188,77;13,32;0,00;0,00;
0,00;0,00;188,93;13,39;0,00;0,00;
0,00;0,00;189,09;13,55;0,00;0,00;
0,00;0,00;189,14;11,95;0,00;0,00;
0,00;0,00;189,15;11,88;0,00;0,00;
