57358;27.08.21 16:51:04;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210827095249P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,20;0,23;0,00;0,00;
0,00;0,00;171,26;0,45;0,00;0,00;
0,00;0,00;171,52;0,08;0,00;0,00;
0,00;0,00;171,55;0,30;0,00;0,00;
0,00;0,00;171,72;0,31;0,00;0,00;
0,00;0,00;171,86;0,23;0,00;0,00;
0,00;0,00;172,02;0,31;0,00;0,00;
0,00;0,00;172,19;0,31;0,00;0,00;
0,00;0,00;172,35;0,31;0,00;0,00;
0,00;0,00;172,51;0,31;0,00;0,00;
0,00;0,00;172,67;0,31;0,00;0,00;
0,00;0,00;172,83;0,23;0,00;0,00;
0,00;0,00;172,99;0,31;0,00;0,00;
0,00;0,00;173,15;0,23;0,00;0,00;
0,00;0,00;173,31;0,31;0,00;0,00;
0,00;0,00;173,47;0,23;0,00;0,00;
0,00;0,00;173,63;0,31;0,00;0,00;
0,00;0,00;173,79;0,31;0,00;0,00;
0,00;0,00;173,95;0,31;0,00;0,00;
0,00;0,00;174,11;0,31;0,00;0,00;
0,00;0,00;174,27;0,31;0,00;0,00;
0,00;0,00;174,43;0,31;0,00;0,00;
0,00;0,00;174,59;0,31;0,00;0,00;
0,00;0,00;174,75;0,23;0,00;0,00;
0,00;0,00;174,91;0,23;0,00;0,00;
0,00;0,00;175,07;0,31;0,00;0,00;
0,00;0,00;175,23;0,31;0,00;0,00;
0,00;0,00;175,39;0,23;0,00;0,00;
0,00;0,00;175,55;0,31;0,00;0,00;
0,00;0,00;175,71;0,31;0,00;0,00;
0,00;0,00;175,87;0,23;0,00;0,00;
0,00;0,00;176,03;0,31;0,00;0,00;
0,00;0,00;176,19;0,31;0,00;0,00;
0,00;0,00;176,35;0,31;0,00;0,00;
0,00;0,00;176,51;0,31;0,00;0,00;
0,00;0,00;176,67;0,31;0,00;0,00;
0,00;0,00;176,83;0,31;0,00;0,00;
0,00;0,00;176,99;0,31;0,00;0,00;
0,00;0,00;177,15;0,31;0,00;0,00;
0,00;0,00;177,31;0,31;0,00;0,00;
0,00;0,00;177,47;0,31;0,00;0,00;
0,00;0,00;177,63;0,31;0,00;0,00;
0,00;0,00;177,79;0,31;0,00;0,00;
0,00;0,00;177,95;0,31;0,00;0,00;
0,00;0,00;178,11;0,31;0,00;0,00;
0,00;0,00;178,27;0,76;0,00;0,00;
0,00;0,00;178,43;2,66;0,00;0,00;
0,00;0,00;178,49;2,96;0,00;0,00;
0,00;0,00;178,49;2,88;0,00;0,00;
0,00;0,00;178,36;0,22;0,00;0,00;
0,00;0,00;177,83;-0,16;0,00;0,00;
0,00;0,00;176,55;0,22;0,00;0,00;
0,00;0,00;176,72;0,31;0,00;0,00;
0,00;0,00;176,86;0,31;0,00;0,00;
0,00;0,00;177,02;0,31;0,00;0,00;
0,00;0,00;177,19;0,31;0,00;0,00;
0,00;0,00;177,35;0,31;0,00;0,00;
0,00;0,00;177,51;0,31;0,00;0,00;
0,00;0,00;177,67;0,31;0,00;0,00;
0,00;0,00;177,83;0,31;0,00;0,00;
0,00;0,00;177,99;0,31;0,00;0,00;
0,00;0,00;178,15;0,31;0,00;0,00;
0,00;0,00;178,31;0,31;0,00;0,00;
0,00;0,00;178,47;1,51;0,00;0,00;
0,00;0,00;178,62;3,66;0,00;0,00;
0,00;0,00;178,78;3,96;0,00;0,00;
0,00;0,00;178,95;4,27;0,00;0,00;
0,00;0,00;179,10;4,41;0,00;0,00;
0,00;0,00;179,27;4,64;0,00;0,00;
0,00;0,00;179,43;4,88;0,00;0,00;
0,00;0,00;179,59;5,09;0,00;0,00;
0,00;0,00;179,75;5,17;0,00;0,00;
0,00;0,00;179,91;5,33;0,00;0,00;
0,00;0,00;180,07;5,48;0,00;0,00;
0,00;0,00;180,23;5,48;0,00;0,00;
0,00;0,00;180,39;5,62;0,00;0,00;
0,00;0,00;180,55;5,78;0,00;0,00;
0,00;0,00;180,71;5,86;0,00;0,00;
0,00;0,00;180,87;5,93;0,00;0,00;
0,00;0,00;181,03;6,01;0,00;0,00;
0,00;0,00;181,19;6,01;0,00;0,00;
0,00;0,00;181,35;6,09;0,00;0,00;
0,00;0,00;181,51;6,01;0,00;0,00;
0,00;0,00;181,67;6,09;0,00;0,00;
0,00;0,00;181,83;6,09;0,00;0,00;
0,00;0,00;181,99;6,09;0,00;0,00;
0,00;0,00;182,15;6,01;0,00;0,00;
0,00;0,00;182,31;6,09;0,00;0,00;
0,00;0,00;182,47;6,09;0,00;0,00;
0,00;0,00;182,63;6,31;0,00;0,00;
0,00;0,00;182,79;6,39;0,00;0,00;
0,00;0,00;182,95;6,62;0,00;0,00;
0,00;0,00;183,11;6,78;0,00;0,00;
0,00;0,00;183,27;7,01;0,00;0,00;
0,00;0,00;183,43;7,23;0,00;0,00;
0,00;0,00;183,59;7,46;0,00;0,00;
0,00;0,00;183,75;7,62;0,00;0,00;
0,00;0,00;183,91;7,83;0,00;0,00;
0,00;0,00;184,07;7,91;0,00;0,00;
0,00;0,00;184,23;8,22;0,00;0,00;
0,00;0,00;184,39;8,36;0,00;0,00;
0,00;0,00;184,55;8,60;0,00;0,00;
0,00;0,00;184,71;8,83;0,00;0,00;
0,00;0,00;184,87;8,89;0,00;0,00;
0,00;0,00;185,03;9,13;0,00;0,00;
0,00;0,00;185,19;9,36;0,00;0,00;
