60072;18.06.21 09:28:15;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210617145805A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,56;0,23;0,00;0,00;
0,00;0,00;60,11;0,16;0,00;0,00;
0,00;0,00;61,13;0,16;0,00;0,00;
0,00;0,00;62,66;0,23;0,00;0,00;
0,00;0,00;64,71;0,20;0,00;0,00;
0,00;0,00;67,27;0,24;0,00;0,00;
0,00;0,00;70,33;0,09;0,00;0,00;
0,00;0,00;73,45;0,16;0,00;0,00;
0,00;0,00;76,63;0,16;0,00;0,00;
0,00;0,00;79,85;0,11;0,00;0,00;
0,00;0,00;83,05;0,09;0,00;0,00;
0,00;0,00;86,25;0,13;0,00;0,00;
0,00;0,00;89,45;0,11;0,00;0,00;
0,00;0,00;92,65;0,16;0,00;0,00;
0,00;0,00;95,85;0,11;0,00;0,00;
0,00;0,00;99,05;0,13;0,00;0,00;
0,00;0,00;102,25;0,11;0,00;0,00;
0,00;0,00;105,45;0,13;0,00;0,00;
0,00;0,00;108,65;0,13;0,00;0,00;
0,00;0,00;111,85;0,13;0,00;0,00;
0,00;0,00;115,05;0,13;0,00;0,00;
0,00;0,00;118,25;0,13;0,00;0,00;
0,00;0,00;121,45;0,11;0,00;0,00;
0,00;0,00;124,65;0,16;0,00;0,00;
0,00;0,00;127,85;0,11;0,00;0,00;
0,00;0,00;131,05;0,13;0,00;0,00;
0,00;0,00;134,25;0,13;0,00;0,00;
0,00;0,00;137,45;0,11;0,00;0,00;
0,00;0,00;140,65;0,16;0,00;0,00;
0,00;0,00;143,85;0,11;0,00;0,00;
0,00;0,00;147,05;0,13;0,00;0,00;
0,00;0,00;150,25;0,13;0,00;0,00;
0,00;0,00;153,45;0,13;0,00;0,00;
0,00;0,00;156,65;0,16;0,00;0,00;
0,00;0,00;159,85;0,07;0,00;0,00;
0,00;0,00;162,67;0,11;0,00;0,00;
0,00;0,00;165,05;0,07;0,00;0,00;
0,00;0,00;166,96;0,05;0,00;0,00;
0,00;0,00;168,37;0,05;0,00;0,00;
0,00;0,00;169,28;0,02;0,00;0,00;
0,00;0,00;169,79;0,09;0,00;0,00;
0,00;0,00;169,81;0,07;0,00;0,00;
0,00;0,00;169,87;0,11;0,00;0,00;
0,00;0,00;170,01;0,07;0,00;0,00;
0,00;0,00;170,17;0,07;0,00;0,00;
0,00;0,00;170,33;0,25;0,00;0,00;
0,00;0,00;170,49;0,27;0,00;0,00;
0,00;0,00;170,65;1,15;0,00;0,00;
0,00;0,00;170,81;0,11;0,00;0,00;
0,00;0,00;170,97;0,13;0,00;0,00;
0,00;0,00;171,13;0,11;0,00;0,00;
0,00;0,00;171,29;0,16;0,00;0,00;
0,00;0,00;171,45;0,25;0,00;0,00;
0,00;0,00;171,61;0,25;0,00;0,00;
0,00;0,00;171,77;0,50;0,00;0,00;
0,00;0,00;171,93;0,95;0,00;0,00;
0,00;0,00;172,08;1,20;0,00;0,00;
0,00;0,00;172,24;1,33;0,00;0,00;
0,00;0,00;172,40;1,36;0,00;0,00;
0,00;0,00;172,57;1,22;0,00;0,00;
0,00;0,00;172,73;1,06;0,00;0,00;
0,00;0,00;172,89;2,17;0,00;0,00;
0,00;0,00;173,04;3,30;0,00;0,00;
0,00;0,00;173,19;4,52;0,00;0,00;
0,00;0,00;173,34;5,88;0,00;0,00;
0,00;0,00;173,49;7,33;0,00;0,00;
0,00;0,00;173,65;8,68;0,00;0,00;
0,00;0,00;173,66;8,77;0,00;0,00;
0,00;0,00;173,67;8,93;0,00;0,00;
0,00;0,00;173,68;8,95;0,00;0,00;
0,00;0,00;173,68;8,98;0,00;0,00;
0,00;0,00;173,68;9,02;0,00;0,00;
0,00;0,00;173,69;9,05;0,00;0,00;
0,00;0,00;173,69;9,05;0,00;0,00;
0,00;0,00;173,69;9,05;0,00;0,00;
0,00;0,00;173,69;9,05;0,00;0,00;
0,00;0,00;173,70;9,07;0,00;0,00;
0,00;0,00;173,70;9,05;0,00;0,00;
0,00;0,00;173,70;9,05;0,00;0,00;
0,00;0,00;173,70;9,05;0,00;0,00;
