25882;18.08.21 16:05:48;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210817144544P0037;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;11,76;0,04;0,00;0,00;
0,00;0,00;12,55;0,04;0,00;0,00;
0,00;0,00;13,84;0,04;0,00;0,00;
0,00;0,00;15,65;0,04;0,00;0,00;
0,00;0,00;17,97;0,02;0,00;0,00;
0,00;0,00;20,80;0,05;0,00;0,00;
0,00;0,00;24,14;0,04;0,00;0,00;
0,00;0,00;27,62;0,01;0,00;0,00;
0,00;0,00;31,15;0,01;0,00;0,00;
0,00;0,00;34,67;0,03;0,00;0,00;
0,00;0,00;38,19;0,03;0,00;0,00;
0,00;0,00;41,71;0,01;0,00;0,00;
0,00;0,00;45,23;0,01;0,00;0,00;
0,00;0,00;48,75;0,01;0,00;0,00;
0,00;0,00;52,27;0,03;0,00;0,00;
0,00;0,00;55,79;0,03;0,00;0,00;
0,00;0,00;59,31;0,01;0,00;0,00;
0,00;0,00;62,83;0,01;0,00;0,00;
0,00;0,00;66,35;0,01;0,00;0,00;
0,00;0,00;69,87;0,02;0,00;0,00;
0,00;0,00;73,39;0,03;0,00;0,00;
0,00;0,00;76,91;0,02;0,00;0,00;
0,00;0,00;80,43;0,02;0,00;0,00;
0,00;0,00;83,95;0,01;0,00;0,00;
0,00;0,00;87,47;0,02;0,00;0,00;
0,00;0,00;90,99;0,03;0,00;0,00;
0,00;0,00;94,51;0,01;0,00;0,00;
0,00;0,00;98,03;0,01;0,00;0,00;
0,00;0,00;101,55;0,01;0,00;0,00;
0,00;0,00;105,07;0,02;0,00;0,00;
0,00;0,00;108,58;0,02;0,00;0,00;
0,00;0,00;112,11;0,02;0,00;0,00;
0,00;0,00;115,63;0,01;0,00;0,00;
0,00;0,00;119,15;0,02;0,00;0,00;
0,00;0,00;122,50;-0,00;0,00;0,00;
0,00;0,00;129,66;-0,01;0,00;0,00;
0,00;0,00;131,06;-0,01;0,00;0,00;
0,00;0,00;131,96;-0,01;0,00;0,00;
0,00;0,00;132,37;-0,01;0,00;0,00;
0,00;0,00;132,45;0,01;0,00;0,00;
0,00;0,00;132,77;0,01;0,00;0,00;
0,00;0,00;133,41;0,01;0,00;0,00;
0,00;0,00;133,49;0,01;0,00;0,00;
0,00;0,00;133,82;0,01;0,00;0,00;
0,00;0,00;133,97;0,01;0,00;0,00;
0,00;0,00;134,05;0,01;0,00;0,00;
0,00;0,00;134,37;0,01;0,00;0,00;
0,00;0,00;134,46;0,01;0,00;0,00;
0,00;0,00;134,77;0,01;0,00;0,00;
0,00;0,00;135,18;0,01;0,00;0,00;
0,00;0,00;135,41;0,01;0,00;0,00;
0,00;0,00;135,57;0,01;0,00;0,00;
0,00;0,00;135,65;0,02;0,00;0,00;
0,00;0,00;135,89;0,01;0,00;0,00;
0,00;0,00;135,98;0,01;0,00;0,00;
0,00;0,00;136,13;0,01;0,00;0,00;
0,00;0,00;136,38;0,01;0,00;0,00;
0,00;0,00;137,09;0,01;0,00;0,00;
0,00;0,00;137,25;0,01;0,00;0,00;
0,00;0,00;137,41;0,01;0,00;0,00;
0,00;0,00;137,98;0,01;0,00;0,00;
0,00;0,00;138,21;0,01;0,00;0,00;
0,00;0,00;138,30;0,01;0,00;0,00;
0,00;0,00;138,37;0,01;0,00;0,00;
0,00;0,00;138,45;0,01;0,00;0,00;
0,00;0,00;138,53;0,01;0,00;0,00;
0,00;0,00;138,93;0,01;0,00;0,00;
0,00;0,00;139,33;0,01;0,00;0,00;
0,00;0,00;139,41;0,01;0,00;0,00;
0,00;0,00;139,57;0,01;0,00;0,00;
0,00;0,00;139,89;0,01;0,00;0,00;
0,00;0,00;140,06;0,01;0,00;0,00;
0,00;0,00;140,21;0,01;0,00;0,00;
0,00;0,00;140,38;0,01;0,00;0,00;
0,00;0,00;140,46;0,01;0,00;0,00;
0,00;0,00;140,53;0,01;0,00;0,00;
0,00;0,00;140,61;0,01;0,00;0,00;
0,00;0,00;141,02;0,01;0,00;0,00;
0,00;0,00;141,34;0,01;0,00;0,00;
0,00;0,00;141,57;0,01;0,00;0,00;
0,00;0,00;141,74;0,01;0,00;0,00;
0,00;0,00;141,89;0,01;0,00;0,00;
0,00;0,00;141,97;0,01;0,00;0,00;
0,00;0,00;142,21;0,01;0,00;0,00;
0,00;0,00;142,29;0,01;0,00;0,00;
0,00;0,00;142,37;0,01;0,00;0,00;
0,00;0,00;143,18;0,01;0,00;0,00;
0,00;0,00;143,26;0,01;0,00;0,00;
0,00;0,00;143,33;0,01;0,00;0,00;
0,00;0,00;143,41;0,01;0,00;0,00;
0,00;0,00;143,73;0,01;0,00;0,00;
0,00;0,00;144,22;0,01;0,00;0,00;
0,00;0,00;144,54;0,01;0,00;0,00;
0,00;0,00;144,77;0,01;0,00;0,00;
0,00;0,00;144,93;0,01;0,00;0,00;
0,00;0,00;145,09;0,01;0,00;0,00;
0,00;0,00;145,25;0,01;0,00;0,00;
0,00;0,00;145,57;0,01;0,00;0,00;
0,00;0,00;145,65;0,01;0,00;0,00;
0,00;0,00;145,97;0,01;0,00;0,00;
0,00;0,00;146,05;0,01;0,00;0,00;
0,00;0,00;146,13;0,01;0,00;0,00;
0,00;0,00;146,61;0,01;0,00;0,00;
0,00;0,00;146,69;0,03;0,00;0,00;
0,00;0,00;146,77;0,03;0,00;0,00;
0,00;0,00;146,93;0,01;0,00;0,00;
0,00;0,00;147,01;0,01;0,00;0,00;
0,00;0,00;147,25;0,01;0,00;0,00;
0,00;0,00;147,33;0,01;0,00;0,00;
0,00;0,00;147,41;0,01;0,00;0,00;
0,00;0,00;147,58;0,01;0,00;0,00;
0,00;0,00;147,66;0,02;0,00;0,00;
0,00;0,00;147,73;0,02;0,00;0,00;
0,00;0,00;147,81;0,02;0,00;0,00;
0,00;0,00;147,89;0,02;0,00;0,00;
0,00;0,00;147,98;0,03;0,00;0,00;
0,00;0,00;148,05;0,08;0,00;0,00;
0,00;0,00;148,13;0,11;0,00;0,00;
0,00;0,00;148,21;0,15;0,00;0,00;
0,00;0,00;148,29;0,16;0,00;0,00;
0,00;0,00;148,37;0,21;0,00;0,00;
0,00;0,00;148,45;0,23;0,00;0,00;
0,00;0,00;148,53;0,23;0,00;0,00;
0,00;0,00;148,61;0,23;0,00;0,00;
0,00;0,00;148,69;0,23;0,00;0,00;
0,00;0,00;148,77;0,23;0,00;0,00;
0,00;0,00;148,85;0,22;0,00;0,00;
0,00;0,00;148,93;0,23;0,00;0,00;
0,00;0,00;149,01;0,23;0,00;0,00;
0,00;0,00;149,09;0,23;0,00;0,00;
0,00;0,00;149,17;0,24;0,00;0,00;
0,00;0,00;149,25;0,23;0,00;0,00;
0,00;0,00;149,33;0,23;0,00;0,00;
0,00;0,00;149,41;0,23;0,00;0,00;
0,00;0,00;149,49;0,23;0,00;0,00;
0,00;0,00;149,57;0,23;0,00;0,00;
0,00;0,00;149,65;0,23;0,00;0,00;
0,00;0,00;149,73;0,23;0,00;0,00;
0,00;0,00;149,81;0,24;0,00;0,00;
0,00;0,00;149,89;0,25;0,00;0,00;
0,00;0,00;149,97;0,24;0,00;0,00;
0,00;0,00;150,06;0,26;0,00;0,00;
