50746;13.07.21 17:12:36;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210713105745P0045;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,26;0,16;0,00;0,00;
0,00;0,00;74,71;0,08;0,00;0,00;
0,00;0,00;75,48;0,08;0,00;0,00;
0,00;0,00;76,63;0,23;0,00;0,00;
0,00;0,00;78,18;0,30;0,00;0,00;
0,00;0,00;80,10;0,08;0,00;0,00;
0,00;0,00;82,40;0,16;0,00;0,00;
0,00;0,00;84,74;0,16;0,00;0,00;
0,00;0,00;94,34;0,08;0,00;0,00;
0,00;0,00;96,74;0,08;0,00;0,00;
0,00;0,00;108,75;0,08;0,00;0,00;
0,00;0,00;118,35;0,08;0,00;0,00;
0,00;0,00;120,74;0,08;0,00;0,00;
0,00;0,00;132,74;0,08;0,00;0,00;
0,00;0,00;144,75;0,08;0,00;0,00;
0,00;0,00;168,75;0,08;0,00;0,00;
0,00;0,00;178,35;0,16;0,00;0,00;
0,00;0,00;180,74;0,16;0,00;0,00;
0,00;0,00;183,15;0,08;0,00;0,00;
0,00;0,00;188,81;0,08;0,00;0,00;
0,00;0,00;190,72;-0,08;0,00;0,00;
0,00;0,00;191,60;0,08;0,00;0,00;
0,00;0,00;195,06;-0,39;0,00;0,00;
0,00;0,00;194,53;-0,31;0,00;0,00;
0,00;0,00;193,78;-0,23;0,00;0,00;
0,00;0,00;193,43;-0,23;0,00;0,00;
0,00;0,00;193,27;-0,23;0,00;0,00;
0,00;0,00;193,19;-0,31;0,00;0,00;
0,00;0,00;193,19;-0,31;0,00;0,00;
0,00;0,00;193,56;0,08;0,00;0,00;
0,00;0,00;194,21;0,08;0,00;0,00;
0,00;0,00;194,53;0,16;0,00;0,00;
0,00;0,00;194,69;0,08;0,00;0,00;
0,00;0,00;194,85;0,08;0,00;0,00;
0,00;0,00;195,33;0,08;0,00;0,00;
0,00;0,00;195,49;2,12;0,00;0,00;
0,00;0,00;195,64;3,80;0,00;0,00;
0,00;0,00;195,80;4,41;0,00;0,00;
0,00;0,00;195,96;5,02;0,00;0,00;
0,00;0,00;196,12;5,48;0,00;0,00;
0,00;0,00;196,29;5,70;0,00;0,00;
0,00;0,00;196,45;5,93;0,00;0,00;
0,00;0,00;196,61;6,15;0,00;0,00;
0,00;0,00;196,77;6,46;0,00;0,00;
0,00;0,00;196,93;6,70;0,00;0,00;
0,00;0,00;197,09;6,78;0,00;0,00;
0,00;0,00;197,25;7,07;0,00;0,00;
0,00;0,00;197,41;7,30;0,00;0,00;
0,00;0,00;197,57;7,68;0,00;0,00;
0,00;0,00;197,73;7,91;0,00;0,00;
0,00;0,00;197,89;8,22;0,00;0,00;
0,00;0,00;198,05;8,44;0,00;0,00;
0,00;0,00;198,21;8,75;0,00;0,00;
0,00;0,00;198,37;8,89;0,00;0,00;
0,00;0,00;198,53;9,13;0,00;0,00;
0,00;0,00;198,69;9,44;0,00;0,00;
0,00;0,00;198,85;9,75;0,00;0,00;
0,00;0,00;199,01;9,97;0,00;0,00;
0,00;0,00;199,17;10,36;0,00;0,00;
0,00;0,00;199,33;10,36;0,00;0,00;
0,00;0,00;199,49;10,65;0,00;0,00;
0,00;0,00;199,65;11,03;0,00;0,00;
0,00;0,00;199,81;11,26;0,00;0,00;
0,00;0,00;199,97;11,57;0,00;0,00;
0,00;0,00;200,13;11,87;0,00;0,00;
0,00;0,00;200,29;12,18;0,00;0,00;
0,00;0,00;200,45;12,48;0,00;0,00;
0,00;0,00;200,61;12,79;0,00;0,00;
0,00;0,00;200,77;13,10;0,00;0,00;
0,00;0,00;200,93;13,47;0,00;0,00;
0,00;0,00;201,09;13,71;0,00;0,00;
0,00;0,00;201,25;14,00;0,00;0,00;
0,00;0,00;201,41;14,38;0,00;0,00;
0,00;0,00;201,57;14,61;0,00;0,00;
0,00;0,00;201,73;15,06;0,00;0,00;
0,00;0,00;201,89;15,22;0,00;0,00;
0,00;0,00;202,05;15,53;0,00;0,00;
0,00;0,00;202,21;15,82;0,00;0,00;
0,00;0,00;202,37;16,06;0,00;0,00;
0,00;0,00;202,53;16,14;0,00;0,00;
0,00;0,00;202,69;16,45;0,00;0,00;
0,00;0,00;202,85;16,45;0,00;0,00;
0,00;0,00;203,01;16,74;0,00;0,00;
0,00;0,00;203,17;16,74;0,00;0,00;
0,00;0,00;203,33;16,98;0,00;0,00;
0,00;0,00;203,49;17,06;0,00;0,00;
0,00;0,00;203,65;17,12;0,00;0,00;
0,00;0,00;203,81;17,06;0,00;0,00;
0,00;0,00;203,97;17,12;0,00;0,00;
0,00;0,00;204,13;17,06;0,00;0,00;
0,00;0,00;204,29;16,98;0,00;0,00;
0,00;0,00;204,45;16,90;0,00;0,00;
0,00;0,00;204,61;16,74;0,00;0,00;
0,00;0,00;204,77;16,67;0,00;0,00;
0,00;0,00;204,93;16,45;0,00;0,00;
0,00;0,00;205,09;16,45;0,00;0,00;
0,00;0,00;205,25;16,45;0,00;0,00;
0,00;0,00;205,41;16,37;0,00;0,00;
0,00;0,00;205,57;16,37;0,00;0,00;
0,00;0,00;205,73;16,37;0,00;0,00;
0,00;0,00;205,89;16,14;0,00;0,00;
0,00;0,00;206,04;15,90;0,00;0,00;
0,00;0,00;206,05;14,77;0,00;0,00;
0,00;0,00;206,05;14,61;0,00;0,00;
0,00;0,00;205,92;8,44;0,00;0,00;
0,00;0,00;205,42;-0,47;0,00;0,00;
0,00;0,00;204,55;-0,55;0,00;0,00;
0,00;0,00;203,28;-0,39;0,00;0,00;
0,00;0,00;201,64;-0,47;0,00;0,00;
0,00;0,00;199,61;-0,47;0,00;0,00;
0,00;0,00;197,26;-0,47;0,00;0,00;
0,00;0,00;194,93;-0,39;0,00;0,00;
0,00;0,00;192,52;-0,39;0,00;0,00;
0,00;0,00;190,11;-0,39;0,00;0,00;
0,00;0,00;187,71;-0,47;0,00;0,00;
0,00;0,00;185,30;-0,31;0,00;0,00;
0,00;0,00;182,91;-0,31;0,00;0,00;
0,00;0,00;180,50;-0,39;0,00;0,00;
0,00;0,00;178,11;-0,39;0,00;0,00;
0,00;0,00;175,70;-0,31;0,00;0,00;
0,00;0,00;173,30;-0,31;0,00;0,00;
0,00;0,00;170,90;-0,31;0,00;0,00;
0,00;0,00;168,50;-0,31;0,00;0,00;
0,00;0,00;166,10;-0,31;0,00;0,00;
0,00;0,00;163,70;-0,31;0,00;0,00;
0,00;0,00;161,30;-0,23;0,00;0,00;
0,00;0,00;158,91;-0,31;0,00;0,00;
0,00;0,00;156,50;-0,31;0,00;0,00;
0,00;0,00;154,10;-0,31;0,00;0,00;
0,00;0,00;151,70;-0,31;0,00;0,00;
0,00;0,00;149,30;-0,31;0,00;0,00;
0,00;0,00;146,90;-0,31;0,00;0,00;
0,00;0,00;144,50;-0,23;0,00;0,00;
0,00;0,00;142,11;-0,31;0,00;0,00;
0,00;0,00;139,70;-0,31;0,00;0,00;
0,00;0,00;137,30;-0,23;0,00;0,00;
0,00;0,00;134,90;-0,23;0,00;0,00;
0,00;0,00;132,50;-0,31;0,00;0,00;
0,00;0,00;130,10;-0,31;0,00;0,00;
0,00;0,00;127,70;-0,23;0,00;0,00;
0,00;0,00;125,30;-0,23;0,00;0,00;
0,00;0,00;122,91;-0,31;0,00;0,00;
