19908;25.05.21 12:23:56;21;Avvicinamento Pressata Finale;position > max position (10);20210525090114P0008;
0,00;0,00;312,76;0,09;0,00;0,00;
0,00;0,00;313,08;0,09;0,00;0,00;
0,00;0,00;313,40;0,09;0,00;0,00;
0,00;0,00;313,72;0,09;0,00;0,00;
0,00;0,00;314,04;0,13;0,00;0,00;
0,00;0,00;314,36;0,09;0,00;0,00;
0,00;0,00;314,68;0,13;0,00;0,00;
0,00;0,00;315,00;0,13;0,00;0,00;
0,00;0,00;315,32;0,27;0,00;0,00;
0,00;0,00;315,64;0,31;0,00;0,00;
0,00;0,00;315,96;0,31;0,00;0,00;
0,00;0,00;316,28;0,27;0,00;0,00;
0,00;0,00;316,60;0,22;0,00;0,00;
0,00;0,00;316,92;0,31;0,00;0,00;
0,00;0,00;317,23;1,65;0,00;0,00;
0,00;0,00;317,56;1,05;0,00;0,00;
0,00;0,00;317,88;1,18;0,00;0,00;
0,00;0,00;318,20;1,18;0,00;0,00;
0,00;0,00;318,52;1,31;0,00;0,00;
0,00;0,00;318,84;1,35;0,00;0,00;
0,00;0,00;319,16;1,49;0,00;0,00;
0,00;0,00;319,48;1,53;0,00;0,00;
0,00;0,00;319,80;1,53;0,00;0,00;
0,00;0,00;320,12;1,70;0,00;0,00;
0,00;0,00;320,44;1,79;0,00;0,00;
0,00;0,00;320,76;1,83;0,00;0,00;
0,00;0,00;321,08;1,88;0,00;0,00;
0,00;0,00;321,40;2,00;0,00;0,00;
0,00;0,00;321,72;2,13;0,00;0,00;
0,00;0,00;322,04;2,22;0,00;0,00;
0,00;0,00;322,36;2,22;0,00;0,00;
0,00;0,00;322,68;2,39;0,00;0,00;
0,00;0,00;322,99;2,78;0,00;0,00;
0,00;0,00;323,32;2,92;0,00;0,00;
0,00;0,00;323,64;2,92;0,00;0,00;
0,00;0,00;323,96;3,10;0,00;0,00;
0,00;0,00;324,28;3,26;0,00;0,00;
0,00;0,00;324,60;3,40;0,00;0,00;
0,00;0,00;324,92;3,44;0,00;0,00;
0,00;0,00;325,24;3,61;0,00;0,00;
0,00;0,00;325,55;3,79;0,00;0,00;
0,00;0,00;325,88;3,88;0,00;0,00;
0,00;0,00;326,20;3,97;0,00;0,00;
0,00;0,00;326,52;4,00;0,00;0,00;
0,00;0,00;326,84;4,14;0,00;0,00;
0,00;0,00;327,16;4,22;0,00;0,00;
0,00;0,00;327,48;4,27;0,00;0,00;
0,00;0,00;327,80;4,39;0,00;0,00;
0,00;0,00;328,11;4,48;0,00;0,00;
0,00;0,00;328,44;4,48;0,00;0,00;
0,00;0,00;328,76;4,62;0,00;0,00;
0,00;0,00;329,08;4,79;0,00;0,00;
0,00;0,00;329,40;4,83;0,00;0,00;
0,00;0,00;329,71;4,96;0,00;0,00;
0,00;0,00;330,04;5,13;0,00;0,00;
0,00;0,00;330,36;5,22;0,00;0,00;
0,00;0,00;330,68;5,31;0,00;0,00;
0,00;0,00;331,00;5,44;0,00;0,00;
0,00;0,00;331,32;5,53;0,00;0,00;
0,00;0,00;331,61;12,88;0,00;0,00;
0,00;0,00;331,61;13,71;0,00;0,00;
0,00;0,00;331,62;14,01;0,00;0,00;
0,00;0,00;331,63;14,31;0,00;0,00;
0,00;0,00;331,63;14,49;0,00;0,00;
0,00;0,00;331,63;14,70;0,00;0,00;
0,00;0,00;331,64;14,75;0,00;0,00;
