49648;08.07.21 16:22:49;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210708150442P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,16;0,00;0,00;
0,00;0,00;171,52;-0,16;0,00;0,00;
0,00;0,00;171,46;-0,31;0,00;0,00;
0,00;0,00;171,55;0,08;0,00;0,00;
0,00;0,00;178,27;1,90;0,00;0,00;
0,00;0,00;178,42;2,88;0,00;0,00;
0,00;0,00;178,49;2,35;0,00;0,00;
0,00;0,00;178,49;2,43;0,00;0,00;
0,00;0,00;178,36;-0,23;0,00;0,00;
0,00;0,00;177,83;-0,55;0,00;0,00;
0,00;0,00;177,09;-0,31;0,00;0,00;
0,00;0,00;176,73;-0,23;0,00;0,00;
0,00;0,00;176,57;-0,31;0,00;0,00;
0,00;0,00;176,49;-0,31;0,00;0,00;
0,00;0,00;176,49;-0,31;0,00;0,00;
0,00;0,00;176,55;0,08;0,00;0,00;
0,00;0,00;178,47;0,83;0,00;0,00;
0,00;0,00;178,62;2,74;0,00;0,00;
0,00;0,00;178,78;2,74;0,00;0,00;
0,00;0,00;178,95;2,74;0,00;0,00;
0,00;0,00;179,11;3,04;0,00;0,00;
0,00;0,00;179,27;3,12;0,00;0,00;
0,00;0,00;179,43;3,35;0,00;0,00;
0,00;0,00;179,59;3,43;0,00;0,00;
0,00;0,00;179,75;3,66;0,00;0,00;
0,00;0,00;179,91;3,96;0,00;0,00;
0,00;0,00;180,07;4,03;0,00;0,00;
0,00;0,00;180,23;4,27;0,00;0,00;
0,00;0,00;180,39;4,33;0,00;0,00;
0,00;0,00;180,55;4,56;0,00;0,00;
0,00;0,00;180,71;4,80;0,00;0,00;
0,00;0,00;180,87;5,09;0,00;0,00;
0,00;0,00;181,03;5,33;0,00;0,00;
0,00;0,00;181,19;5,48;0,00;0,00;
0,00;0,00;181,35;5,62;0,00;0,00;
0,00;0,00;181,51;5,86;0,00;0,00;
0,00;0,00;181,67;6,09;0,00;0,00;
0,00;0,00;181,83;6,15;0,00;0,00;
0,00;0,00;181,99;6,39;0,00;0,00;
0,00;0,00;182,15;6,70;0,00;0,00;
0,00;0,00;182,31;6,70;0,00;0,00;
0,00;0,00;182,47;7,01;0,00;0,00;
0,00;0,00;182,63;7,30;0,00;0,00;
0,00;0,00;182,79;7,38;0,00;0,00;
0,00;0,00;182,95;7,62;0,00;0,00;
0,00;0,00;183,11;7,91;0,00;0,00;
0,00;0,00;183,27;7,91;0,00;0,00;
0,00;0,00;183,43;8,15;0,00;0,00;
0,00;0,00;183,59;8,36;0,00;0,00;
0,00;0,00;183,75;8,52;0,00;0,00;
0,00;0,00;183,91;8,83;0,00;0,00;
0,00;0,00;184,07;9,05;0,00;0,00;
0,00;0,00;184,23;9,13;0,00;0,00;
0,00;0,00;184,39;9,36;0,00;0,00;
0,00;0,00;184,55;9,52;0,00;0,00;
