3022;08.05.20 12:17:33;21;Avvicinamento Pressata Finale;Alcun errore (0);20200508075759A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,00;-0,13;0,00;0,00;
0,00;0,00;20,30;-0,09;0,00;0,00;
0,00;0,00;21,12;-0,04;0,00;0,00;
0,00;0,00;22,40;-0,04;0,00;0,00;
0,00;0,00;24,20;-0,04;0,00;0,00;
0,00;0,00;26,50;-0,13;0,00;0,00;
0,00;0,00;28,82;-0,04;0,00;0,00;
0,00;0,00;31,21;-0,04;0,00;0,00;
0,00;0,00;33,62;-0,04;0,00;0,00;
0,00;0,00;36,02;-0,04;0,00;0,00;
0,00;0,00;38,42;-0,13;0,00;0,00;
0,00;0,00;40,82;-0,09;0,00;0,00;
0,00;0,00;43,22;-0,04;0,00;0,00;
0,00;0,00;45,62;-0,13;0,00;0,00;
0,00;0,00;48,02;-0,09;0,00;0,00;
0,00;0,00;50,42;-0,04;0,00;0,00;
0,00;0,00;52,82;-0,04;0,00;0,00;
0,00;0,00;55,22;-0,04;0,00;0,00;
0,00;0,00;57,62;-0,09;0,00;0,00;
0,00;0,00;60,02;-0,04;0,00;0,00;
0,00;0,00;62,42;-0,09;0,00;0,00;
0,00;0,00;64,82;-0,04;0,00;0,00;
0,00;0,00;67,22;-0,09;0,00;0,00;
0,00;0,00;69,62;-0,04;0,00;0,00;
0,00;0,00;72,02;-0,04;0,00;0,00;
0,00;0,00;74,42;-0,04;0,00;0,00;
0,00;0,00;76,82;-0,09;0,00;0,00;
0,00;0,00;79,22;-0,09;0,00;0,00;
0,00;0,00;81,62;-0,09;0,00;0,00;
0,00;0,00;84,02;-0,04;0,00;0,00;
0,00;0,00;86,42;-0,13;0,00;0,00;
0,00;0,00;88,82;-0,09;0,00;0,00;
0,00;0,00;91,22;-0,09;0,00;0,00;
0,00;0,00;93,62;-0,09;0,00;0,00;
0,00;0,00;96,02;-0,04;0,00;0,00;
0,00;0,00;98,42;-0,09;0,00;0,00;
0,00;0,00;100,82;-0,09;0,00;0,00;
0,00;0,00;103,22;-0,04;0,00;0,00;
0,00;0,00;105,62;-0,17;0,00;0,00;
0,00;0,00;108,02;-0,13;0,00;0,00;
0,00;0,00;110,42;-0,04;0,00;0,00;
0,00;0,00;112,82;-0,13;0,00;0,00;
0,00;0,00;115,22;-0,04;0,00;0,00;
0,00;0,00;117,62;-0,04;0,00;0,00;
0,00;0,00;120,02;-0,04;0,00;0,00;
0,00;0,00;122,42;-0,09;0,00;0,00;
0,00;0,00;124,82;-0,13;0,00;0,00;
0,00;0,00;127,22;-0,13;0,00;0,00;
0,00;0,00;129,62;-0,09;0,00;0,00;
0,00;0,00;132,02;-0,09;0,00;0,00;
0,00;0,00;134,42;-0,04;0,00;0,00;
0,00;0,00;136,82;-0,04;0,00;0,00;
0,00;0,00;139,22;-0,09;0,00;0,00;
0,00;0,00;141,62;-0,09;0,00;0,00;
0,00;0,00;144,02;-0,09;0,00;0,00;
0,00;0,00;146,42;-0,09;0,00;0,00;
0,00;0,00;148,82;-0,09;0,00;0,00;
0,00;0,00;151,22;-0,09;0,00;0,00;
0,00;0,00;153,62;-0,09;0,00;0,00;
0,00;0,00;156,02;-0,09;0,00;0,00;
0,00;0,00;158,42;-0,13;0,00;0,00;
0,00;0,00;160,82;-0,09;0,00;0,00;
0,00;0,00;163,22;-0,04;0,00;0,00;
0,00;0,00;165,62;-0,13;0,00;0,00;
0,00;0,00;168,02;-0,09;0,00;0,00;
0,00;0,00;170,42;-0,13;0,00;0,00;
0,00;0,00;172,82;-0,13;0,00;0,00;
0,00;0,00;175,22;-0,04;0,00;0,00;
0,00;0,00;177,62;-0,09;0,00;0,00;
0,00;0,00;179,95;-0,22;0,00;0,00;
0,00;0,00;181,75;-0,13;0,00;0,00;
0,00;0,00;183,14;-0,09;0,00;0,00;
0,00;0,00;184,04;-0,18;0,00;0,00;
0,00;0,00;184,42;-0,13;0,00;0,00;
0,00;0,00;184,48;-0,09;0,00;0,00;
0,00;0,00;184,51;-0,09;0,00;0,00;
0,00;0,00;184,50;-0,04;0,00;0,00;
0,00;0,00;184,63;-0,09;0,00;0,00;
0,00;0,00;185,42;-0,04;0,00;0,00;
0,00;0,00;186,38;-0,04;0,00;0,00;
0,00;0,00;187,02;-0,04;0,00;0,00;
0,00;0,00;187,18;-0,04;0,00;0,00;
0,00;0,00;187,98;-0,04;0,00;0,00;
0,00;0,00;188,30;-0,04;0,00;0,00;
0,00;0,00;188,62;-0,04;0,00;0,00;
0,00;0,00;190,06;-0,04;0,00;0,00;
0,00;0,00;191,82;-0,04;0,00;0,00;
0,00;0,00;193,10;-0,04;0,00;0,00;
0,00;0,00;193,58;-0,04;0,00;0,00;
0,00;0,00;194,22;-0,04;0,00;0,00;
0,00;0,00;194,70;-0,04;0,00;0,00;
0,00;0,00;195,66;-0,04;0,00;0,00;
0,00;0,00;199,02;-0,04;0,00;0,00;
0,00;0,00;199,18;-0,04;0,00;0,00;
0,00;0,00;204,14;0,13;0,00;0,00;
0,00;0,00;204,30;0,18;0,00;0,00;
0,00;0,00;204,46;0,18;0,00;0,00;
0,00;0,00;204,62;0,35;0,00;0,00;
0,00;0,00;204,78;0,35;0,00;0,00;
0,00;0,00;204,94;0,39;0,00;0,00;
0,00;0,00;205,10;0,35;0,00;0,00;
0,00;0,00;205,26;0,35;0,00;0,00;
0,00;0,00;205,42;0,35;0,00;0,00;
0,00;0,00;205,58;0,21;0,00;0,00;
0,00;0,00;205,74;0,18;0,00;0,00;
0,00;0,00;205,90;0,09;0,00;0,00;
0,00;0,00;206,22;0,13;0,00;0,00;
0,00;0,00;206,38;0,65;0,00;0,00;
0,00;0,00;206,53;2,83;0,00;0,00;
0,00;0,00;206,68;4,95;0,00;0,00;
0,00;0,00;206,84;4,08;0,00;0,00;
0,00;0,00;207,02;3,52;0,00;0,00;
0,00;0,00;207,18;3,48;0,00;0,00;
0,00;0,00;207,34;3,48;0,00;0,00;
0,00;0,00;207,50;3,48;0,00;0,00;
0,00;0,00;207,66;3,61;0,00;0,00;
0,00;0,00;207,82;3,66;0,00;0,00;
0,00;0,00;207,97;3,78;0,00;0,00;
0,00;0,00;208,13;3,82;0,00;0,00;
0,00;0,00;208,30;3,87;0,00;0,00;
0,00;0,00;208,46;3,96;0,00;0,00;
0,00;0,00;208,62;4,05;0,00;0,00;
0,00;0,00;208,78;4,14;0,00;0,00;
0,00;0,00;208,94;4,14;0,00;0,00;
0,00;0,00;209,10;4,18;0,00;0,00;
0,00;0,00;209,26;4,30;0,00;0,00;
0,00;0,00;209,42;4,35;0,00;0,00;
0,00;0,00;209,57;4,48;0,00;0,00;
0,00;0,00;209,73;4,53;0,00;0,00;
0,00;0,00;209,90;4,53;0,00;0,00;
0,00;0,00;210,06;4,70;0,00;0,00;
0,00;0,00;210,22;4,70;0,00;0,00;
0,00;0,00;210,38;4,70;0,00;0,00;
0,00;0,00;210,54;4,87;0,00;0,00;
0,00;0,00;210,70;4,87;0,00;0,00;
0,00;0,00;210,86;4,91;0,00;0,00;
0,00;0,00;211,02;5,04;0,00;0,00;
0,00;0,00;211,18;5,04;0,00;0,00;
0,00;0,00;211,33;5,09;0,00;0,00;
0,00;0,00;211,50;5,22;0,00;0,00;
0,00;0,00;211,66;5,22;0,00;0,00;
0,00;0,00;211,82;5,30;0,00;0,00;
0,00;0,00;211,98;5,39;0,00;0,00;
0,00;0,00;212,14;5,39;0,00;0,00;
0,00;0,00;212,30;5,43;0,00;0,00;
0,00;0,00;212,46;5,48;0,00;0,00;
0,00;0,00;212,62;5,52;0,00;0,00;
0,00;0,00;212,78;5,57;0,00;0,00;
0,00;0,00;212,93;5,75;0,00;0,00;
0,00;0,00;213,10;5,83;0,00;0,00;
0,00;0,00;213,26;5,75;0,00;0,00;
0,00;0,00;213,42;5,78;0,00;0,00;
0,00;0,00;213,58;5,91;0,00;0,00;
0,00;0,00;213,74;5,91;0,00;0,00;
0,00;0,00;213,90;5,96;0,00;0,00;
0,00;0,00;214,06;5,96;0,00;0,00;
0,00;0,00;214,22;6,05;0,00;0,00;
0,00;0,00;214,38;6,05;0,00;0,00;
0,00;0,00;214,54;6,17;0,00;0,00;
0,00;0,00;214,69;6,26;0,00;0,00;
0,00;0,00;214,86;6,31;0,00;0,00;
0,00;0,00;215,02;6,44;0,00;0,00;
0,00;0,00;215,18;6,56;0,00;0,00;
0,00;0,00;215,34;6,48;0,00;0,00;
0,00;0,00;215,50;6,56;0,00;0,00;
0,00;0,00;215,66;6,65;0,00;0,00;
0,00;0,00;215,82;6,61;0,00;0,00;
0,00;0,00;215,98;6,65;0,00;0,00;
0,00;0,00;216,14;6,78;0,00;0,00;
0,00;0,00;216,30;6,78;0,00;0,00;
0,00;0,00;216,46;6,82;0,00;0,00;
0,00;0,00;216,62;6,82;0,00;0,00;
0,00;0,00;216,78;6,96;0,00;0,00;
0,00;0,00;216,94;6,82;0,00;0,00;
0,00;0,00;217,10;6,96;0,00;0,00;
0,00;0,00;217,26;7,00;0,00;0,00;
0,00;0,00;217,42;6,96;0,00;0,00;
