42747;28.05.21 10:50:37;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210527161802P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,16;0,37;0,00;0,00;
0,00;0,00;74,61;0,37;0,00;0,00;
0,00;0,00;75,38;0,37;0,00;0,00;
0,00;0,00;76,53;0,53;0,00;0,00;
0,00;0,00;78,08;0,53;0,00;0,00;
0,00;0,00;80,00;0,37;0,00;0,00;
0,00;0,00;82,30;0,45;0,00;0,00;
0,00;0,00;84,64;0,45;0,00;0,00;
0,00;0,00;87,03;0,45;0,00;0,00;
0,00;0,00;89,44;0,53;0,00;0,00;
0,00;0,00;91,84;0,45;0,00;0,00;
0,00;0,00;94,25;0,37;0,00;0,00;
0,00;0,00;96,64;0,30;0,00;0,00;
0,00;0,00;99,05;0,23;0,00;0,00;
0,00;0,00;101,44;0,37;0,00;0,00;
0,00;0,00;103,85;0,37;0,00;0,00;
0,00;0,00;106,25;0,37;0,00;0,00;
0,00;0,00;108,64;0,30;0,00;0,00;
0,00;0,00;111,05;0,30;0,00;0,00;
0,00;0,00;113,45;0,45;0,00;0,00;
0,00;0,00;115,85;0,37;0,00;0,00;
0,00;0,00;118,25;0,30;0,00;0,00;
0,00;0,00;120,64;0,30;0,00;0,00;
0,00;0,00;123,05;0,30;0,00;0,00;
0,00;0,00;125,45;0,30;0,00;0,00;
0,00;0,00;127,85;0,37;0,00;0,00;
0,00;0,00;130,25;0,37;0,00;0,00;
0,00;0,00;132,64;0,37;0,00;0,00;
0,00;0,00;135,05;0,30;0,00;0,00;
0,00;0,00;137,45;0,30;0,00;0,00;
0,00;0,00;139,85;0,37;0,00;0,00;
0,00;0,00;142,25;0,37;0,00;0,00;
0,00;0,00;144,65;0,30;0,00;0,00;
0,00;0,00;147,05;0,30;0,00;0,00;
0,00;0,00;149,45;0,37;0,00;0,00;
0,00;0,00;151,85;0,30;0,00;0,00;
0,00;0,00;154,25;0,30;0,00;0,00;
0,00;0,00;156,64;0,30;0,00;0,00;
0,00;0,00;159,05;0,37;0,00;0,00;
0,00;0,00;161,45;0,30;0,00;0,00;
0,00;0,00;163,85;0,30;0,00;0,00;
0,00;0,00;166,25;0,30;0,00;0,00;
0,00;0,00;168,54;0,30;0,00;0,00;
0,00;0,00;170,44;0,16;0,00;0,00;
0,00;0,00;172,04;0,22;0,00;0,00;
0,00;0,00;173,24;0,22;0,00;0,00;
0,00;0,00;174,05;0,23;0,00;0,00;
0,00;0,00;174,47;0,23;0,00;0,00;
0,00;0,00;174,58;0,23;0,00;0,00;
0,00;0,00;174,62;0,23;0,00;0,00;
0,00;0,00;174,66;0,30;0,00;0,00;
0,00;0,00;174,82;0,23;0,00;0,00;
0,00;0,00;174,96;0,23;0,00;0,00;
0,00;0,00;175,13;0,23;0,00;0,00;
0,00;0,00;175,29;0,23;0,00;0,00;
0,00;0,00;175,45;0,23;0,00;0,00;
0,00;0,00;175,61;0,23;0,00;0,00;
0,00;0,00;175,77;0,23;0,00;0,00;
0,00;0,00;175,93;0,23;0,00;0,00;
0,00;0,00;176,09;0,23;0,00;0,00;
0,00;0,00;176,25;0,23;0,00;0,00;
0,00;0,00;176,41;0,23;0,00;0,00;
0,00;0,00;176,57;0,23;0,00;0,00;
0,00;0,00;176,73;0,23;0,00;0,00;
0,00;0,00;176,89;0,23;0,00;0,00;
0,00;0,00;177,05;0,23;0,00;0,00;
0,00;0,00;177,21;0,23;0,00;0,00;
0,00;0,00;177,37;0,23;0,00;0,00;
0,00;0,00;177,53;0,37;0,00;0,00;
0,00;0,00;177,69;0,37;0,00;0,00;
0,00;0,00;177,85;0,83;0,00;0,00;
0,00;0,00;178,01;1,51;0,00;0,00;
0,00;0,00;178,17;2,20;0,00;0,00;
0,00;0,00;178,33;2,74;0,00;0,00;
0,00;0,00;178,49;3,72;0,00;0,00;
0,00;0,00;178,64;4,94;0,00;0,00;
0,00;0,00;178,80;6,17;0,00;0,00;
0,00;0,00;178,96;6,93;0,00;0,00;
0,00;0,00;179,12;7,38;0,00;0,00;
0,00;0,00;179,28;7,99;0,00;0,00;
0,00;0,00;179,39;7,45;0,00;0,00;
0,00;0,00;179,39;7,38;0,00;0,00;
0,00;0,00;179,40;7,76;0,00;0,00;
0,00;0,00;179,40;7,54;0,00;0,00;
0,00;0,00;179,40;7,54;0,00;0,00;
0,00;0,00;179,40;7,23;0,00;0,00;
0,00;0,00;179,40;7,23;0,00;0,00;
0,00;0,00;179,40;7,23;0,00;0,00;
0,00;0,00;179,40;7,23;0,00;0,00;
0,00;0,00;179,40;7,23;0,00;0,00;
0,00;0,00;179,40;7,07;0,00;0,00;
0,00;0,00;179,40;7,15;0,00;0,00;
0,00;0,00;179,40;6,99;0,00;0,00;
0,00;0,00;179,40;6,93;0,00;0,00;
0,00;0,00;179,40;6,93;0,00;0,00;
