2789;03.03.20 09:11:14;21;Avvicinamento Pressata Finale;Alcun errore (0);20200302170519;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,30;0,09;0,00;0,00;
0,00;0,00;21,11;0,04;0,00;0,00;
0,00;0,00;22,40;0,04;0,00;0,00;
0,00;0,00;24,19;-0,04;0,00;0,00;
0,00;0,00;26,50;0,04;0,00;0,00;
0,00;0,00;28,82;0,04;0,00;0,00;
0,00;0,00;33,62;0,04;0,00;0,00;
0,00;0,00;36,02;0,04;0,00;0,00;
0,00;0,00;38,42;0,04;0,00;0,00;
0,00;0,00;45,62;-0,04;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;50,42;-0,04;0,00;0,00;
0,00;0,00;52,82;-0,04;0,00;0,00;
0,00;0,00;55,22;0,09;0,00;0,00;
0,00;0,00;57,62;-0,04;0,00;0,00;
0,00;0,00;60,02;0,04;0,00;0,00;
0,00;0,00;62,42;-0,04;0,00;0,00;
0,00;0,00;67,22;-0,04;0,00;0,00;
0,00;0,00;69,62;0,04;0,00;0,00;
0,00;0,00;74,42;0,04;0,00;0,00;
0,00;0,00;76,82;-0,04;0,00;0,00;
0,00;0,00;91,22;-0,04;0,00;0,00;
0,00;0,00;93,62;-0,04;0,00;0,00;
0,00;0,00;96,02;0,04;0,00;0,00;
0,00;0,00;98,42;-0,04;0,00;0,00;
0,00;0,00;108,02;-0,04;0,00;0,00;
0,00;0,00;122,42;-0,04;0,00;0,00;
0,00;0,00;124,82;-0,09;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;134,42;0,04;0,00;0,00;
0,00;0,00;136,82;-0,04;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;144,02;0,04;0,00;0,00;
0,00;0,00;148,82;-0,04;0,00;0,00;
0,00;0,00;151,22;-0,04;0,00;0,00;
0,00;0,00;153,62;-0,04;0,00;0,00;
0,00;0,00;156,02;0,04;0,00;0,00;
0,00;0,00;163,22;0,04;0,00;0,00;
0,00;0,00;177,62;-0,04;0,00;0,00;
0,00;0,00;182,42;-0,04;0,00;0,00;
0,00;0,00;184,82;-0,09;0,00;0,00;
0,00;0,00;189,62;-0,09;0,00;0,00;
0,00;0,00;194,42;0,04;0,00;0,00;
0,00;0,00;201,62;0,04;0,00;0,00;
0,00;0,00;211,22;-0,04;0,00;0,00;
0,00;0,00;213,62;0,04;0,00;0,00;
0,00;0,00;218,42;-0,09;0,00;0,00;
0,00;0,00;220,82;0,04;0,00;0,00;
0,00;0,00;225,62;-0,04;0,00;0,00;
0,00;0,00;237,62;-0,04;0,00;0,00;
0,00;0,00;240,02;0,04;0,00;0,00;
0,00;0,00;242,42;-0,04;0,00;0,00;
0,00;0,00;249,62;0,04;0,00;0,00;
0,00;0,00;254,17;-0,04;0,00;0,00;
0,00;0,00;255,81;-0,09;0,00;0,00;
0,00;0,00;257,01;-0,09;0,00;0,00;
0,00;0,00;257,67;-0,09;0,00;0,00;
0,00;0,00;257,93;0,08;0,00;0,00;
0,00;0,00;259,06;0,04;0,00;0,00;
0,00;0,00;262,26;0,04;0,00;0,00;
0,00;0,00;262,58;0,04;0,00;0,00;
0,00;0,00;263,38;0,04;0,00;0,00;
0,00;0,00;264,34;0,09;0,00;0,00;
0,00;0,00;265,46;0,04;0,00;0,00;
0,00;0,00;265,78;0,04;0,00;0,00;
0,00;0,00;265,94;0,04;0,00;0,00;
0,00;0,00;266,26;0,04;0,00;0,00;
0,00;0,00;266,74;0,04;0,00;0,00;
0,00;0,00;268,02;0,09;0,00;0,00;
0,00;0,00;268,50;0,09;0,00;0,00;
0,00;0,00;268,66;0,04;0,00;0,00;
0,00;0,00;270,58;0,04;0,00;0,00;
0,00;0,00;271,22;0,04;0,00;0,00;
0,00;0,00;272,02;0,04;0,00;0,00;
0,00;0,00;272,98;0,04;0,00;0,00;
0,00;0,00;274,10;0,04;0,00;0,00;
0,00;0,00;275,06;0,04;0,00;0,00;
0,00;0,00;275,22;0,09;0,00;0,00;
0,00;0,00;275,38;0,13;0,00;0,00;
0,00;0,00;275,54;0,18;0,00;0,00;
0,00;0,00;275,70;0,18;0,00;0,00;
0,00;0,00;275,86;0,26;0,00;0,00;
0,00;0,00;276,02;0,35;0,00;0,00;
0,00;0,00;276,18;0,35;0,00;0,00;
0,00;0,00;276,34;0,35;0,00;0,00;
0,00;0,00;276,50;0,35;0,00;0,00;
0,00;0,00;276,66;0,35;0,00;0,00;
0,00;0,00;276,82;0,35;0,00;0,00;
0,00;0,00;276,98;0,35;0,00;0,00;
0,00;0,00;277,14;0,35;0,00;0,00;
0,00;0,00;277,30;0,30;0,00;0,00;
0,00;0,00;277,46;0,30;0,00;0,00;
0,00;0,00;277,62;0,30;0,00;0,00;
0,00;0,00;277,78;0,26;0,00;0,00;
0,00;0,00;277,94;0,26;0,00;0,00;
0,00;0,00;278,10;0,35;0,00;0,00;
0,00;0,00;278,26;0,39;0,00;0,00;
0,00;0,00;278,41;1,78;0,00;0,00;
0,00;0,00;278,56;2,57;0,00;0,00;
0,00;0,00;278,73;2,65;0,00;0,00;
0,00;0,00;278,89;2,57;0,00;0,00;
0,00;0,00;279,05;2,35;0,00;0,00;
0,00;0,00;279,22;2,27;0,00;0,00;
0,00;0,00;279,38;2,22;0,00;0,00;
0,00;0,00;279,54;2,27;0,00;0,00;
0,00;0,00;279,70;2,27;0,00;0,00;
0,00;0,00;279,86;2,27;0,00;0,00;
0,00;0,00;280,02;2,27;0,00;0,00;
0,00;0,00;280,18;2,27;0,00;0,00;
0,00;0,00;280,34;2,22;0,00;0,00;
0,00;0,00;280,50;2,35;0,00;0,00;
0,00;0,00;280,66;2,53;0,00;0,00;
0,00;0,00;280,82;2,48;0,00;0,00;
0,00;0,00;280,98;2,39;0,00;0,00;
0,00;0,00;281,14;2,44;0,00;0,00;
0,00;0,00;281,30;2,70;0,00;0,00;
0,00;0,00;281,45;2,78;0,00;0,00;
0,00;0,00;281,62;2,70;0,00;0,00;
0,00;0,00;281,78;2,65;0,00;0,00;
0,00;0,00;281,94;2,70;0,00;0,00;
0,00;0,00;282,10;2,92;0,00;0,00;
0,00;0,00;282,26;3,00;0,00;0,00;
0,00;0,00;282,42;2,83;0,00;0,00;
0,00;0,00;282,58;2,83;0,00;0,00;
0,00;0,00;282,74;3,04;0,00;0,00;
0,00;0,00;282,90;3,26;0,00;0,00;
0,00;0,00;283,06;3,22;0,00;0,00;
0,00;0,00;283,22;3,13;0,00;0,00;
0,00;0,00;283,38;3,09;0,00;0,00;
0,00;0,00;283,54;3,30;0,00;0,00;
0,00;0,00;283,70;3,34;0,00;0,00;
0,00;0,00;283,86;3,26;0,00;0,00;
0,00;0,00;284,02;3,09;0,00;0,00;
0,00;0,00;284,18;3,22;0,00;0,00;
0,00;0,00;284,34;3,39;0,00;0,00;
0,00;0,00;284,50;3,18;0,00;0,00;
0,00;0,00;284,66;3,18;0,00;0,00;
0,00;0,00;284,82;3,26;0,00;0,00;
0,00;0,00;284,98;3,09;0,00;0,00;
0,00;0,00;285,14;3,13;0,00;0,00;
0,00;0,00;285,30;3,30;0,00;0,00;
0,00;0,00;285,46;3,39;0,00;0,00;
0,00;0,00;285,62;3,18;0,00;0,00;
0,00;0,00;285,78;3,22;0,00;0,00;
0,00;0,00;285,94;3,39;0,00;0,00;
0,00;0,00;286,10;3,48;0,00;0,00;
0,00;0,00;286,26;3,30;0,00;0,00;
0,00;0,00;286,42;3,22;0,00;0,00;
0,00;0,00;286,58;3,39;0,00;0,00;
0,00;0,00;286,74;3,61;0,00;0,00;
0,00;0,00;286,90;3,52;0,00;0,00;
0,00;0,00;287,06;3,34;0,00;0,00;
0,00;0,00;287,22;3,22;0,00;0,00;
0,00;0,00;287,38;3,70;0,00;0,00;
0,00;0,00;287,54;3,78;0,00;0,00;
0,00;0,00;287,70;3,52;0,00;0,00;
0,00;0,00;287,86;3,39;0,00;0,00;
0,00;0,00;288,02;3,70;0,00;0,00;
0,00;0,00;288,18;3,91;0,00;0,00;
0,00;0,00;288,34;3,66;0,00;0,00;
0,00;0,00;288,50;3,43;0,00;0,00;
0,00;0,00;288,66;3,48;0,00;0,00;
0,00;0,00;288,82;3,82;0,00;0,00;
0,00;0,00;288,98;3,79;0,00;0,00;
0,00;0,00;289,14;3,61;0,00;0,00;
0,00;0,00;289,30;3,39;0,00;0,00;
0,00;0,00;289,46;3,82;0,00;0,00;
0,00;0,00;289,62;4,13;0,00;0,00;
0,00;0,00;289,77;3,74;0,00;0,00;
0,00;0,00;289,94;3,52;0,00;0,00;
0,00;0,00;290,10;3,74;0,00;0,00;
0,00;0,00;290,26;4,13;0,00;0,00;
0,00;0,00;290,42;3,87;0,00;0,00;
0,00;0,00;290,58;3,57;0,00;0,00;
0,00;0,00;290,74;3,57;0,00;0,00;
0,00;0,00;290,90;3,96;0,00;0,00;
0,00;0,00;291,06;4,08;0,00;0,00;
0,00;0,00;291,22;3,91;0,00;0,00;
0,00;0,00;291,38;3,69;0,00;0,00;
0,00;0,00;291,54;3,91;0,00;0,00;
0,00;0,00;291,70;4,30;0,00;0,00;
0,00;0,00;291,86;4,04;0,00;0,00;
0,00;0,00;292,02;3,82;0,00;0,00;
0,00;0,00;292,18;3,82;0,00;0,00;
0,00;0,00;292,34;4,22;0,00;0,00;
0,00;0,00;292,50;4,13;0,00;0,00;
0,00;0,00;292,66;4,09;0,00;0,00;
0,00;0,00;292,82;3,78;0,00;0,00;
0,00;0,00;292,98;4,14;0,00;0,00;
0,00;0,00;293,14;4,56;0,00;0,00;
0,00;0,00;293,30;4,30;0,00;0,00;
0,00;0,00;293,46;4,09;0,00;0,00;
0,00;0,00;293,62;4,22;0,00;0,00;
0,00;0,00;293,78;4,61;0,00;0,00;
0,00;0,00;293,93;4,74;0,00;0,00;
0,00;0,00;294,10;4,61;0,00;0,00;
0,00;0,00;294,26;4,39;0,00;0,00;
0,00;0,00;294,42;4,91;0,00;0,00;
0,00;0,00;294,58;5,18;0,00;0,00;
0,00;0,00;294,73;5,04;0,00;0,00;
0,00;0,00;294,90;4,83;0,00;0,00;
0,00;0,00;295,06;4,91;0,00;0,00;
0,00;0,00;295,22;5,35;0,00;0,00;
0,00;0,00;295,38;5,48;0,00;0,00;
0,00;0,00;295,53;5,52;0,00;0,00;
0,00;0,00;295,69;5,48;0,00;0,00;
0,00;0,00;295,86;5,70;0,00;0,00;
0,00;0,00;296,02;6,13;0,00;0,00;
0,00;0,00;296,18;6,04;0,00;0,00;
0,00;0,00;296,33;6,05;0,00;0,00;
0,00;0,00;296,49;5,78;0,00;0,00;
0,00;0,00;296,66;6,26;0,00;0,00;
0,00;0,00;296,82;6,56;0,00;0,00;
0,00;0,00;296,98;6,40;0,00;0,00;
0,00;0,00;297,14;6,22;0,00;0,00;
0,00;0,00;297,29;6,35;0,00;0,00;
0,00;0,00;297,46;6,87;0,00;0,00;
0,00;0,00;297,62;6,83;0,00;0,00;
0,00;0,00;297,78;6,74;0,00;0,00;
0,00;0,00;297,94;6,48;0,00;0,00;
