4348;16.03.20 10:08:36;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200316091105A0206;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;-0,16;0,00;0,00;
0,00;0,00;74,26;0,06;0,00;0,00;
0,00;0,00;74,71;0,14;0,00;0,00;
0,00;0,00;75,48;-0,02;0,00;0,00;
0,00;0,00;76,63;0,06;0,00;0,00;
0,00;0,00;80,10;-0,09;0,00;0,00;
0,00;0,00;82,40;0,30;0,00;0,00;
0,00;0,00;84,74;0,14;0,00;0,00;
0,00;0,00;87,13;-0,02;0,00;0,00;
0,00;0,00;91,94;0,14;0,00;0,00;
0,00;0,00;94,34;0,06;0,00;0,00;
0,00;0,00;96,74;0,14;0,00;0,00;
0,00;0,00;99,15;-0,02;0,00;0,00;
0,00;0,00;101,54;-0,16;0,00;0,00;
0,00;0,00;106,35;0,06;0,00;0,00;
0,00;0,00;108,75;0,06;0,00;0,00;
0,00;0,00;111,15;-0,09;0,00;0,00;
0,00;0,00;113,54;-0,16;0,00;0,00;
0,00;0,00;120,75;-0,02;0,00;0,00;
0,00;0,00;125,55;-0,09;0,00;0,00;
0,00;0,00;127,95;0,06;0,00;0,00;
0,00;0,00;132,75;-0,08;0,00;0,00;
0,00;0,00;135,15;-0,09;0,00;0,00;
0,00;0,00;137,54;-0,16;0,00;0,00;
0,00;0,00;139,95;0,06;0,00;0,00;
0,00;0,00;142,35;0,06;0,00;0,00;
0,00;0,00;144,75;-0,02;0,00;0,00;
0,00;0,00;147,15;-0,08;0,00;0,00;
0,00;0,00;149,54;-0,08;0,00;0,00;
0,00;0,00;151,95;0,06;0,00;0,00;
0,00;0,00;156,74;-0,02;0,00;0,00;
0,00;0,00;159,15;-0,02;0,00;0,00;
0,00;0,00;161,54;-0,16;0,00;0,00;
0,00;0,00;163,95;-0,08;0,00;0,00;
0,00;0,00;168,74;-0,02;0,00;0,00;
0,00;0,00;171,15;-0,02;0,00;0,00;
0,00;0,00;173,54;-0,16;0,00;0,00;
0,00;0,00;175,95;-0,02;0,00;0,00;
0,00;0,00;178,35;0,06;0,00;0,00;
0,00;0,00;180,74;0,14;0,00;0,00;
0,00;0,00;183,15;0,06;0,00;0,00;
0,00;0,00;185,40;-0,02;0,00;0,00;
0,00;0,00;187,27;-0,02;0,00;0,00;
0,00;0,00;188,81;0,06;0,00;0,00;
0,00;0,00;189,96;-0,16;0,00;0,00;
0,00;0,00;190,72;-0,23;0,00;0,00;
0,00;0,00;191,10;-0,23;0,00;0,00;
0,00;0,00;191,20;-0,23;0,00;0,00;
0,00;0,00;191,32;-0,16;0,00;0,00;
0,00;0,00;191,45;-0,08;0,00;0,00;
0,00;0,00;192,25;-0,08;0,00;0,00;
0,00;0,00;194,33;-0,08;0,00;0,00;
0,00;0,00;194,49;-0,08;0,00;0,00;
0,00;0,00;195,06;-0,31;0,00;0,00;
0,00;0,00;194,53;-0,39;0,00;0,00;
0,00;0,00;193,79;-0,16;0,00;0,00;
0,00;0,00;193,43;-0,39;0,00;0,00;
0,00;0,00;193,27;-0,39;0,00;0,00;
0,00;0,00;193,19;-0,31;0,00;0,00;
0,00;0,00;193,19;-0,31;0,00;0,00;
0,00;0,00;193,25;-0,16;0,00;0,00;
0,00;0,00;193,42;-0,08;0,00;0,00;
0,00;0,00;195,33;1,28;0,00;0,00;
0,00;0,00;195,48;2,43;0,00;0,00;
0,00;0,00;195,64;3,12;0,00;0,00;
0,00;0,00;195,80;3,80;0,00;0,00;
0,00;0,00;195,96;4,17;0,00;0,00;
0,00;0,00;196,12;4,56;0,00;0,00;
0,00;0,00;196,29;4,63;0,00;0,00;
0,00;0,00;196,45;4,86;0,00;0,00;
0,00;0,00;196,61;4,86;0,00;0,00;
0,00;0,00;196,77;5,02;0,00;0,00;
0,00;0,00;196,93;5,17;0,00;0,00;
0,00;0,00;197,09;5,25;0,00;0,00;
0,00;0,00;197,25;5,25;0,00;0,00;
0,00;0,00;197,41;5,40;0,00;0,00;
0,00;0,00;197,57;5,54;0,00;0,00;
0,00;0,00;197,73;5,48;0,00;0,00;
0,00;0,00;197,89;5,48;0,00;0,00;
0,00;0,00;198,05;5,62;0,00;0,00;
0,00;0,00;198,21;5,70;0,00;0,00;
0,00;0,00;198,37;5,93;0,00;0,00;
0,00;0,00;198,53;6,15;0,00;0,00;
0,00;0,00;198,69;6,39;0,00;0,00;
0,00;0,00;198,85;6,39;0,00;0,00;
0,00;0,00;199,01;6,62;0,00;0,00;
0,00;0,00;199,17;6,76;0,00;0,00;
0,00;0,00;199,33;6,99;0,00;0,00;
0,00;0,00;199,49;7,15;0,00;0,00;
0,00;0,00;199,65;7,37;0,00;0,00;
0,00;0,00;199,81;7,52;0,00;0,00;
0,00;0,00;199,97;7,60;0,00;0,00;
0,00;0,00;200,13;7,91;0,00;0,00;
0,00;0,00;200,29;7,99;0,00;0,00;
0,00;0,00;200,45;8,29;0,00;0,00;
0,00;0,00;200,61;8,44;0,00;0,00;
0,00;0,00;200,77;8,52;0,00;0,00;
0,00;0,00;200,93;8,83;0,00;0,00;
0,00;0,00;201,09;8,89;0,00;0,00;
0,00;0,00;201,25;9,13;0,00;0,00;
0,00;0,00;201,41;9,13;0,00;0,00;
0,00;0,00;201,57;9,36;0,00;0,00;
0,00;0,00;201,73;9,44;0,00;0,00;
0,00;0,00;201,89;9,50;0,00;0,00;
0,00;0,00;202,05;9,66;0,00;0,00;
0,00;0,00;202,21;9,58;0,00;0,00;
0,00;0,00;202,37;9,66;0,00;0,00;
0,00;0,00;202,53;9,66;0,00;0,00;
0,00;0,00;202,69;9,73;0,00;0,00;
0,00;0,00;202,85;9,66;0,00;0,00;
0,00;0,00;203,01;9,73;0,00;0,00;
0,00;0,00;203,17;9,73;0,00;0,00;
0,00;0,00;203,33;9,97;0,00;0,00;
0,00;0,00;203,49;10,05;0,00;0,00;
0,00;0,00;203,65;10,19;0,00;0,00;
0,00;0,00;203,81;10,26;0,00;0,00;
0,00;0,00;203,97;10,34;0,00;0,00;
0,00;0,00;204,13;10,58;0,00;0,00;
0,00;0,00;204,29;10,65;0,00;0,00;
0,00;0,00;204,45;10,72;0,00;0,00;
0,00;0,00;204,61;10,95;0,00;0,00;
0,00;0,00;204,77;10,95;0,00;0,00;
0,00;0,00;204,93;11,11;0,00;0,00;
0,00;0,00;205,09;11,26;0,00;0,00;
0,00;0,00;205,25;11,26;0,00;0,00;
0,00;0,00;205,41;11,49;0,00;0,00;
0,00;0,00;205,57;11,57;0,00;0,00;
0,00;0,00;205,73;11,57;0,00;0,00;
0,00;0,00;205,89;11,57;0,00;0,00;
0,00;0,00;206,04;11,56;0,00;0,00;
0,00;0,00;206,05;10,42;0,00;0,00;
0,00;0,00;206,05;10,42;0,00;0,00;
0,00;0,00;205,92;3,80;0,00;0,00;
0,00;0,00;205,41;-0,47;0,00;0,00;
0,00;0,00;204,54;-0,47;0,00;0,00;
0,00;0,00;203,28;-0,47;0,00;0,00;
0,00;0,00;201,64;-0,55;0,00;0,00;
0,00;0,00;199,62;-0,62;0,00;0,00;
0,00;0,00;197,27;-0,55;0,00;0,00;
0,00;0,00;194,93;-0,55;0,00;0,00;
0,00;0,00;192,52;-0,55;0,00;0,00;
0,00;0,00;190,11;-0,55;0,00;0,00;
0,00;0,00;187,71;-0,55;0,00;0,00;
0,00;0,00;185,30;-0,39;0,00;0,00;
0,00;0,00;182,91;-0,39;0,00;0,00;
0,00;0,00;180,50;-0,47;0,00;0,00;
0,00;0,00;178,11;-0,47;0,00;0,00;
0,00;0,00;175,70;-0,31;0,00;0,00;
0,00;0,00;173,30;-0,31;0,00;0,00;
0,00;0,00;170,90;-0,39;0,00;0,00;
0,00;0,00;168,50;-0,47;0,00;0,00;
0,00;0,00;166,11;-0,39;0,00;0,00;
0,00;0,00;163,70;-0,39;0,00;0,00;
0,00;0,00;161,30;-0,39;0,00;0,00;
0,00;0,00;158,91;-0,39;0,00;0,00;
0,00;0,00;156,50;-0,39;0,00;0,00;
0,00;0,00;154,10;-0,47;0,00;0,00;
0,00;0,00;151,70;-0,39;0,00;0,00;
0,00;0,00;149,30;-0,39;0,00;0,00;
0,00;0,00;146,91;-0,39;0,00;0,00;
0,00;0,00;144,50;-0,39;0,00;0,00;
0,00;0,00;142,11;-0,39;0,00;0,00;
0,00;0,00;139,70;-0,39;0,00;0,00;
0,00;0,00;137,30;-0,23;0,00;0,00;
0,00;0,00;134,90;-0,39;0,00;0,00;
0,00;0,00;132,50;-0,39;0,00;0,00;
0,00;0,00;130,10;-0,39;0,00;0,00;
0,00;0,00;127,70;-0,47;0,00;0,00;
0,00;0,00;125,30;-0,31;0,00;0,00;
0,00;0,00;122,91;-0,23;0,00;0,00;
0,00;0,00;120,50;-0,47;0,00;0,00;
0,00;0,00;118,10;-0,47;0,00;0,00;
0,00;0,00;115,70;-0,31;0,00;0,00;
0,00;0,00;113,30;-0,31;0,00;0,00;
0,00;0,00;110,90;-0,39;0,00;0,00;
0,00;0,00;108,50;-0,39;0,00;0,00;
0,00;0,00;106,11;-0,47;0,00;0,00;
0,00;0,00;103,70;-0,23;0,00;0,00;
0,00;0,00;101,30;-0,23;0,00;0,00;
0,00;0,00;98,90;-0,39;0,00;0,00;
0,00;0,00;96,50;-0,39;0,00;0,00;
0,00;0,00;94,10;-0,47;0,00;0,00;
0,00;0,00;91,70;-0,31;0,00;0,00;
0,00;0,00;89,30;-0,39;0,00;0,00;
0,00;0,00;86,91;-0,39;0,00;0,00;
0,00;0,00;84,75;-0,23;0,00;0,00;
0,00;0,00;82,94;-0,39;0,00;0,00;
0,00;0,00;81,45;-0,31;0,00;0,00;
0,00;0,00;80,36;-0,39;0,00;0,00;
0,00;0,00;79,64;-0,16;0,00;0,00;
0,00;0,00;79,29;-0,16;0,00;0,00;
0,00;0,00;79,20;-0,31;0,00;0,00;
0,00;0,00;79,18;-0,23;0,00;0,00;
