26094;23.08.21 11:49:28;21;Avvicinamento Pressata Finale;position > max position (10);20210823095155P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,12;0,00;0,00;
0,00;0,00;33,30;0,08;0,00;0,00;
0,00;0,00;37,92;0,08;0,00;0,00;
0,00;0,00;47,52;0,08;0,00;0,00;
0,00;0,00;52,32;0,04;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;61,92;0,08;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;71,52;0,04;0,00;0,00;
0,00;0,00;76,32;0,04;0,00;0,00;
0,00;0,00;81,12;0,04;0,00;0,00;
0,00;0,00;95,52;0,04;0,00;0,00;
0,00;0,00;100,32;0,04;0,00;0,00;
0,00;0,00;109,92;-0,01;0,00;0,00;
0,00;0,00;114,72;0,04;0,00;0,00;
0,00;0,00;119,52;0,04;0,00;0,00;
0,00;0,00;129,12;0,04;0,00;0,00;
0,00;0,00;143,52;0,04;0,00;0,00;
0,00;0,00;153,12;0,04;0,00;0,00;
0,00;0,00;167,52;0,04;0,00;0,00;
0,00;0,00;177,12;0,04;0,00;0,00;
0,00;0,00;181,92;0,04;0,00;0,00;
0,00;0,00;191,52;0,04;0,00;0,00;
0,00;0,00;201,12;0,08;0,00;0,00;
0,00;0,00;215,52;0,04;0,00;0,00;
0,00;0,00;220,32;0,04;0,00;0,00;
0,00;0,00;225,12;0,04;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;263,52;0,04;0,00;0,00;
0,00;0,00;273,12;0,04;0,00;0,00;
0,00;0,00;282,72;0,04;0,00;0,00;
0,00;0,00;287,52;0,04;0,00;0,00;
0,00;0,00;297,12;0,04;0,00;0,00;
0,00;0,00;301,92;0,08;0,00;0,00;
0,00;0,00;306,41;-0,01;0,00;0,00;
0,00;0,00;309,94;-0,04;0,00;0,00;
0,00;0,00;310,21;0,04;0,00;0,00;
0,00;0,00;310,51;0,08;0,00;0,00;
0,00;0,00;311,80;0,08;0,00;0,00;
0,00;0,00;312,12;0,08;0,00;0,00;
0,00;0,00;312,44;0,08;0,00;0,00;
0,00;0,00;312,76;0,08;0,00;0,00;
0,00;0,00;313,40;0,12;0,00;0,00;
0,00;0,00;313,72;0,04;0,00;0,00;
0,00;0,00;314,04;0,12;0,00;0,00;
0,00;0,00;314,36;0,08;0,00;0,00;
0,00;0,00;314,68;0,17;0,00;0,00;
0,00;0,00;315,00;0,17;0,00;0,00;
0,00;0,00;315,32;0,17;0,00;0,00;
0,00;0,00;315,64;0,17;0,00;0,00;
0,00;0,00;315,96;0,17;0,00;0,00;
0,00;0,00;316,28;0,17;0,00;0,00;
0,00;0,00;316,60;0,17;0,00;0,00;
0,00;0,00;316,92;0,26;0,00;0,00;
0,00;0,00;317,22;1,99;0,00;0,00;
0,00;0,00;317,56;1,65;0,00;0,00;
0,00;0,00;317,88;1,82;0,00;0,00;
0,00;0,00;318,20;1,95;0,00;0,00;
0,00;0,00;318,52;1,99;0,00;0,00;
0,00;0,00;318,84;2,08;0,00;0,00;
0,00;0,00;319,16;2,25;0,00;0,00;
0,00;0,00;319,48;2,34;0,00;0,00;
0,00;0,00;319,80;2,47;0,00;0,00;
0,00;0,00;320,12;2,65;0,00;0,00;
0,00;0,00;320,44;2,74;0,00;0,00;
0,00;0,00;320,76;2,86;0,00;0,00;
0,00;0,00;321,08;2,91;0,00;0,00;
0,00;0,00;321,40;3,04;0,00;0,00;
0,00;0,00;321,72;3,13;0,00;0,00;
0,00;0,00;322,04;3,17;0,00;0,00;
0,00;0,00;322,36;3,30;0,00;0,00;
0,00;0,00;322,68;3,34;0,00;0,00;
0,00;0,00;323,00;3,48;0,00;0,00;
0,00;0,00;323,32;3,51;0,00;0,00;
0,00;0,00;323,64;3,60;0,00;0,00;
0,00;0,00;323,96;3,74;0,00;0,00;
0,00;0,00;324,28;3,82;0,00;0,00;
0,00;0,00;324,60;3,99;0,00;0,00;
0,00;0,00;324,92;4,04;0,00;0,00;
0,00;0,00;325,24;4,26;0,00;0,00;
0,00;0,00;325,56;4,35;0,00;0,00;
0,00;0,00;325,88;4,35;0,00;0,00;
0,00;0,00;326,20;4,52;0,00;0,00;
0,00;0,00;326,52;4,70;0,00;0,00;
0,00;0,00;326,84;4,73;0,00;0,00;
0,00;0,00;327,16;4,95;0,00;0,00;
0,00;0,00;327,48;5,12;0,00;0,00;
0,00;0,00;327,80;5,17;0,00;0,00;
0,00;0,00;328,12;5,21;0,00;0,00;
0,00;0,00;328,44;5,30;0,00;0,00;
0,00;0,00;328,76;5,30;0,00;0,00;
0,00;0,00;329,08;5,47;0,00;0,00;
0,00;0,00;329,40;5,60;0,00;0,00;
0,00;0,00;329,71;5,74;0,00;0,00;
0,00;0,00;330,04;5,87;0,00;0,00;
0,00;0,00;330,36;6,04;0,00;0,00;
0,00;0,00;330,68;6,13;0,00;0,00;
0,00;0,00;331,00;6,22;0,00;0,00;
0,00;0,00;331,31;6,43;0,00;0,00;
0,00;0,00;331,62;13,56;0,00;0,00;
0,00;0,00;331,61;14,21;0,00;0,00;
0,00;0,00;331,62;14,56;0,00;0,00;
0,00;0,00;331,63;14,83;0,00;0,00;
0,00;0,00;331,63;15,13;0,00;0,00;
0,00;0,00;331,63;15,13;0,00;0,00;
0,00;0,00;331,64;15,26;0,00;0,00;
