43604;04.06.21 13:50:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210604125228P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,37;0,00;0,00;
0,00;0,00;171,52;0,08;0,00;0,00;
0,00;0,00;171,55;0,30;0,00;0,00;
0,00;0,00;171,72;0,23;0,00;0,00;
0,00;0,00;171,86;0,23;0,00;0,00;
0,00;0,00;172,02;0,31;0,00;0,00;
0,00;0,00;172,19;0,23;0,00;0,00;
0,00;0,00;172,35;0,23;0,00;0,00;
0,00;0,00;172,51;0,16;0,00;0,00;
0,00;0,00;172,67;0,31;0,00;0,00;
0,00;0,00;172,83;0,16;0,00;0,00;
0,00;0,00;172,99;0,31;0,00;0,00;
0,00;0,00;173,15;0,31;0,00;0,00;
0,00;0,00;173,31;0,31;0,00;0,00;
0,00;0,00;173,47;0,23;0,00;0,00;
0,00;0,00;173,63;0,31;0,00;0,00;
0,00;0,00;173,79;0,31;0,00;0,00;
0,00;0,00;173,95;0,31;0,00;0,00;
0,00;0,00;174,11;0,31;0,00;0,00;
0,00;0,00;174,27;0,31;0,00;0,00;
0,00;0,00;174,43;0,31;0,00;0,00;
0,00;0,00;174,59;0,16;0,00;0,00;
0,00;0,00;174,75;0,16;0,00;0,00;
0,00;0,00;174,91;0,31;0,00;0,00;
0,00;0,00;175,07;0,16;0,00;0,00;
0,00;0,00;175,23;0,31;0,00;0,00;
0,00;0,00;175,39;0,31;0,00;0,00;
0,00;0,00;175,55;0,31;0,00;0,00;
0,00;0,00;175,71;0,23;0,00;0,00;
0,00;0,00;175,87;0,16;0,00;0,00;
0,00;0,00;176,03;0,23;0,00;0,00;
0,00;0,00;176,19;0,23;0,00;0,00;
0,00;0,00;176,35;0,31;0,00;0,00;
0,00;0,00;176,51;0,23;0,00;0,00;
0,00;0,00;176,67;0,37;0,00;0,00;
0,00;0,00;176,83;2,51;0,00;0,00;
0,00;0,00;176,99;0,22;0,00;0,00;
0,00;0,00;177,15;0,22;0,00;0,00;
0,00;0,00;177,31;0,16;0,00;0,00;
0,00;0,00;177,47;0,23;0,00;0,00;
0,00;0,00;177,63;0,23;0,00;0,00;
0,00;0,00;177,79;0,31;0,00;0,00;
0,00;0,00;177,95;0,84;0,00;0,00;
0,00;0,00;178,11;1,90;0,00;0,00;
0,00;0,00;178,26;2,96;0,00;0,00;
0,00;0,00;178,42;3,72;0,00;0,00;
0,00;0,00;178,49;3,96;0,00;0,00;
0,00;0,00;178,49;3,88;0,00;0,00;
0,00;0,00;178,36;0,45;0,00;0,00;
0,00;0,00;177,84;-0,23;0,00;0,00;
0,00;0,00;176,55;0,16;0,00;0,00;
0,00;0,00;176,72;0,23;0,00;0,00;
0,00;0,00;176,86;0,31;0,00;0,00;
0,00;0,00;177,02;0,31;0,00;0,00;
0,00;0,00;177,19;0,31;0,00;0,00;
0,00;0,00;177,35;0,23;0,00;0,00;
0,00;0,00;177,51;0,31;0,00;0,00;
0,00;0,00;177,67;0,31;0,00;0,00;
0,00;0,00;177,83;0,31;0,00;0,00;
0,00;0,00;177,99;0,31;0,00;0,00;
0,00;0,00;178,15;0,31;0,00;0,00;
0,00;0,00;178,31;0,31;0,00;0,00;
0,00;0,00;178,47;2,27;0,00;0,00;
0,00;0,00;178,62;5,70;0,00;0,00;
0,00;0,00;178,78;7,30;0,00;0,00;
0,00;0,00;178,94;8,68;0,00;0,00;
0,00;0,00;179,10;9,97;0,00;0,00;
0,00;0,00;179,26;11,34;0,00;0,00;
0,00;0,00;179,42;12,79;0,00;0,00;
0,00;0,00;179,58;14,08;0,00;0,00;
0,00;0,00;179,74;15,51;0,00;0,00;
0,00;0,00;179,90;16,74;0,00;0,00;
0,00;0,00;180,06;18,19;0,00;0,00;
0,00;0,00;180,22;19,48;0,00;0,00;
0,00;0,00;180,38;20,78;0,00;0,00;
0,00;0,00;180,54;22,30;0,00;0,00;
0,00;0,00;180,70;23,66;0,00;0,00;
0,00;0,00;180,86;24,97;0,00;0,00;
0,00;0,00;181,02;26,56;0,00;0,00;
0,00;0,00;181,18;28,00;0,00;0,00;
0,00;0,00;181,34;29,22;0,00;0,00;
0,00;0,00;181,50;30,59;0,00;0,00;
0,00;0,00;181,52;27,55;0,00;0,00;
0,00;0,00;181,54;30,51;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
0,00;0,00;181,54;30,22;0,00;0,00;
0,00;0,00;181,54;30,22;0,00;0,00;
0,00;0,00;181,54;30,29;0,00;0,00;
0,00;0,00;181,54;30,29;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
0,00;0,00;181,54;30,14;0,00;0,00;
