55867;23.08.21 12:20:04;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210823111925P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;75,01;0,16;0,00;0,00;
0,00;0,00;75,46;0,16;0,00;0,00;
0,00;0,00;76,23;0,37;0,00;0,00;
0,00;0,00;77,38;0,23;0,00;0,00;
0,00;0,00;78,93;0,16;0,00;0,00;
0,00;0,00;80,85;0,23;0,00;0,00;
0,00;0,00;83,15;0,30;0,00;0,00;
0,00;0,00;85,49;0,16;0,00;0,00;
0,00;0,00;87,88;0,16;0,00;0,00;
0,00;0,00;90,29;0,08;0,00;0,00;
0,00;0,00;95,10;0,08;0,00;0,00;
0,00;0,00;97,49;0,08;0,00;0,00;
0,00;0,00;102,30;0,16;0,00;0,00;
0,00;0,00;104,69;0,08;0,00;0,00;
0,00;0,00;107,10;0,08;0,00;0,00;
0,00;0,00;114,30;0,16;0,00;0,00;
0,00;0,00;116,69;0,08;0,00;0,00;
0,00;0,00;123,90;0,08;0,00;0,00;
0,00;0,00;126,30;0,08;0,00;0,00;
0,00;0,00;128,70;0,08;0,00;0,00;
0,00;0,00;131,10;0,08;0,00;0,00;
0,00;0,00;135,90;0,08;0,00;0,00;
0,00;0,00;138,30;0,16;0,00;0,00;
0,00;0,00;140,69;0,16;0,00;0,00;
0,00;0,00;147,90;0,08;0,00;0,00;
0,00;0,00;150,30;0,08;0,00;0,00;
0,00;0,00;152,69;0,08;0,00;0,00;
0,00;0,00;157,49;0,08;0,00;0,00;
0,00;0,00;159,90;0,16;0,00;0,00;
0,00;0,00;162,30;0,23;0,00;0,00;
0,00;0,00;164,70;0,16;0,00;0,00;
0,00;0,00;167,10;0,16;0,00;0,00;
0,00;0,00;169,50;0,16;0,00;0,00;
0,00;0,00;171,90;0,31;0,00;0,00;
0,00;0,00;174,30;0,23;0,00;0,00;
0,00;0,00;176,69;0,23;0,00;0,00;
0,00;0,00;178,95;0,16;0,00;0,00;
0,00;0,00;180,82;0,16;0,00;0,00;
0,00;0,00;182,38;0,23;0,00;0,00;
0,00;0,00;184,33;0,08;0,00;0,00;
0,00;0,00;184,87;0,08;0,00;0,00;
0,00;0,00;184,92;0,23;0,00;0,00;
0,00;0,00;185,21;0,08;0,00;0,00;
0,00;0,00;185,38;0,08;0,00;0,00;
0,00;0,00;185,70;0,08;0,00;0,00;
0,00;0,00;186,02;0,23;0,00;0,00;
0,00;0,00;186,18;0,08;0,00;0,00;
0,00;0,00;186,50;0,08;0,00;0,00;
0,00;0,00;186,66;0,08;0,00;0,00;
0,00;0,00;186,82;0,08;0,00;0,00;
0,00;0,00;186,98;0,08;0,00;0,00;
0,00;0,00;187,14;0,16;0,00;0,00;
0,00;0,00;187,30;0,16;0,00;0,00;
0,00;0,00;187,46;0,08;0,00;0,00;
0,00;0,00;187,78;0,16;0,00;0,00;
0,00;0,00;187,94;0,08;0,00;0,00;
0,00;0,00;188,10;1,14;0,00;0,00;
0,00;0,00;188,26;1,74;0,00;0,00;
0,00;0,00;188,41;2,59;0,00;0,00;
0,00;0,00;188,58;2,74;0,00;0,00;
0,00;0,00;188,74;2,74;0,00;0,00;
0,00;0,00;188,90;2,35;0,00;0,00;
0,00;0,00;189,06;1,90;0,00;0,00;
0,00;0,00;189,22;1,82;0,00;0,00;
0,00;0,00;189,38;1,82;0,00;0,00;
0,00;0,00;189,54;1,82;0,00;0,00;
0,00;0,00;189,70;1,82;0,00;0,00;
0,00;0,00;189,86;1,82;0,00;0,00;
0,00;0,00;190,02;1,82;0,00;0,00;
0,00;0,00;190,18;1,98;0,00;0,00;
0,00;0,00;190,34;1,98;0,00;0,00;
0,00;0,00;190,50;2,13;0,00;0,00;
0,00;0,00;190,66;2,13;0,00;0,00;
0,00;0,00;190,82;2,13;0,00;0,00;
0,00;0,00;190,98;2,13;0,00;0,00;
0,00;0,00;191,14;2,27;0,00;0,00;
0,00;0,00;191,30;2,27;0,00;0,00;
0,00;0,00;191,46;2,43;0,00;0,00;
0,00;0,00;191,62;2,43;0,00;0,00;
0,00;0,00;191,78;2,43;0,00;0,00;
0,00;0,00;191,85;1,90;0,00;0,00;
0,00;0,00;191,85;1,82;0,00;0,00;
0,00;0,00;191,71;-0,23;0,00;0,00;
0,00;0,00;191,18;-0,23;0,00;0,00;
0,00;0,00;190,32;-0,39;0,00;0,00;
0,00;0,00;189,07;-0,39;0,00;0,00;
0,00;0,00;187,54;-0,16;0,00;0,00;
0,00;0,00;186,44;-0,16;0,00;0,00;
0,00;0,00;185,55;-0,16;0,00;0,00;
0,00;0,00;185,03;-0,08;0,00;0,00;
0,00;0,00;184,89;-0,23;0,00;0,00;
0,00;0,00;184,84;-0,23;0,00;0,00;
0,00;0,00;184,84;-0,23;0,00;0,00;
0,00;0,00;184,96;0,16;0,00;0,00;
0,00;0,00;185,10;0,08;0,00;0,00;
0,00;0,00;185,25;0,16;0,00;0,00;
0,00;0,00;185,58;0,08;0,00;0,00;
0,00;0,00;185,74;0,16;0,00;0,00;
0,00;0,00;185,90;0,08;0,00;0,00;
0,00;0,00;186,06;0,08;0,00;0,00;
0,00;0,00;186,22;0,08;0,00;0,00;
0,00;0,00;186,38;0,08;0,00;0,00;
0,00;0,00;186,54;0,08;0,00;0,00;
0,00;0,00;186,70;0,08;0,00;0,00;
0,00;0,00;187,02;0,23;0,00;0,00;
0,00;0,00;187,18;0,08;0,00;0,00;
0,00;0,00;187,34;0,16;0,00;0,00;
0,00;0,00;187,50;0,08;0,00;0,00;
0,00;0,00;187,66;0,16;0,00;0,00;
0,00;0,00;187,82;0,23;0,00;0,00;
0,00;0,00;187,98;0,23;0,00;0,00;
0,00;0,00;188,14;0,08;0,00;0,00;
0,00;0,00;188,30;0,08;0,00;0,00;
0,00;0,00;188,62;0,08;0,00;0,00;
0,00;0,00;188,78;0,08;0,00;0,00;
0,00;0,00;189,26;0,08;0,00;0,00;
0,00;0,00;189,58;0,08;0,00;0,00;
0,00;0,00;189,74;0,16;0,00;0,00;
0,00;0,00;189,90;0,08;0,00;0,00;
0,00;0,00;190,06;0,16;0,00;0,00;
0,00;0,00;190,54;0,16;0,00;0,00;
0,00;0,00;190,70;0,08;0,00;0,00;
0,00;0,00;191,02;0,08;0,00;0,00;
0,00;0,00;191,18;0,08;0,00;0,00;
0,00;0,00;191,34;0,08;0,00;0,00;
0,00;0,00;191,66;0,16;0,00;0,00;
0,00;0,00;191,82;0,53;0,00;0,00;
0,00;0,00;191,97;2,66;0,00;0,00;
0,00;0,00;192,13;2,59;0,00;0,00;
0,00;0,00;192,30;2,74;0,00;0,00;
0,00;0,00;192,46;2,66;0,00;0,00;
0,00;0,00;192,62;2,74;0,00;0,00;
0,00;0,00;192,78;2,74;0,00;0,00;
0,00;0,00;192,94;2,74;0,00;0,00;
0,00;0,00;193,10;2,80;0,00;0,00;
0,00;0,00;193,26;3,04;0,00;0,00;
0,00;0,00;193,42;2,96;0,00;0,00;
0,00;0,00;193,58;2,96;0,00;0,00;
0,00;0,00;193,74;3,04;0,00;0,00;
0,00;0,00;193,90;3,04;0,00;0,00;
0,00;0,00;193,95;2,43;0,00;0,00;
0,00;0,00;193,95;2,43;0,00;0,00;
0,00;0,00;193,89;0,90;0,00;0,00;
0,00;0,00;193,45;-0,31;0,00;0,00;
0,00;0,00;192,67;-0,39;0,00;0,00;
0,00;0,00;191,52;-0,39;0,00;0,00;
0,00;0,00;189,98;-0,39;0,00;0,00;
0,00;0,00;188,05;-0,39;0,00;0,00;
0,00;0,00;185,75;-0,31;0,00;0,00;
0,00;0,00;183,41;-0,31;0,00;0,00;
0,00;0,00;181,02;-0,23;0,00;0,00;
0,00;0,00;178,61;-0,31;0,00;0,00;
0,00;0,00;176,21;-0,31;0,00;0,00;
0,00;0,00;173,81;-0,31;0,00;0,00;
0,00;0,00;171,40;-0,31;0,00;0,00;
0,00;0,00;169,01;-0,39;0,00;0,00;
0,00;0,00;166,60;-0,23;0,00;0,00;
0,00;0,00;164,20;-0,31;0,00;0,00;
0,00;0,00;161,80;-0,16;0,00;0,00;
0,00;0,00;159,40;-0,08;0,00;0,00;
0,00;0,00;157,01;-0,16;0,00;0,00;
0,00;0,00;154,60;-0,23;0,00;0,00;
0,00;0,00;152,20;-0,23;0,00;0,00;
0,00;0,00;149,80;-0,08;0,00;0,00;
0,00;0,00;147,40;-0,08;0,00;0,00;
0,00;0,00;145,01;-0,08;0,00;0,00;
0,00;0,00;142,60;-0,16;0,00;0,00;
0,00;0,00;140,20;-0,23;0,00;0,00;
0,00;0,00;137,80;-0,23;0,00;0,00;
0,00;0,00;135,40;-0,08;0,00;0,00;
0,00;0,00;133,00;-0,16;0,00;0,00;
0,00;0,00;130,60;-0,16;0,00;0,00;
0,00;0,00;128,20;-0,08;0,00;0,00;
0,00;0,00;125,80;-0,08;0,00;0,00;
0,00;0,00;123,40;-0,16;0,00;0,00;
0,00;0,00;121,00;-0,16;0,00;0,00;
0,00;0,00;118,60;-0,23;0,00;0,00;
0,00;0,00;116,20;-0,08;0,00;0,00;
0,00;0,00;113,80;-0,08;0,00;0,00;
0,00;0,00;111,40;-0,16;0,00;0,00;
0,00;0,00;109,01;-0,16;0,00;0,00;
0,00;0,00;106,60;-0,16;0,00;0,00;
0,00;0,00;104,20;-0,16;0,00;0,00;
0,00;0,00;99,40;-0,08;0,00;0,00;
0,00;0,00;94,60;-0,16;0,00;0,00;
0,00;0,00;92,20;-0,31;0,00;0,00;
0,00;0,00;89,80;-0,08;0,00;0,00;
0,00;0,00;87,40;-0,08;0,00;0,00;
0,00;0,00;85,01;-0,08;0,00;0,00;
0,00;0,00;82,60;-0,39;0,00;0,00;
0,00;0,00;80,21;-0,61;0,00;0,00;
0,00;0,00;75,40;-0,23;0,00;0,00;
0,00;0,00;73,01;-0,23;0,00;0,00;
0,00;0,00;70,60;-0,23;0,00;0,00;
0,00;0,00;68,20;-0,23;0,00;0,00;
0,00;0,00;65,80;-0,16;0,00;0,00;
0,00;0,00;63,40;-0,08;0,00;0,00;
0,00;0,00;61,00;-0,16;0,00;0,00;
0,00;0,00;58,60;-0,08;0,00;0,00;
0,00;0,00;56,20;-0,08;0,00;0,00;
0,00;0,00;53,80;-0,23;0,00;0,00;
0,00;0,00;51,40;-0,16;0,00;0,00;
0,00;0,00;49,01;-0,16;0,00;0,00;
0,00;0,00;46,60;-0,16;0,00;0,00;
0,00;0,00;44,20;-0,23;0,00;0,00;
0,00;0,00;41,80;-0,16;0,00;0,00;
0,00;0,00;37,01;-0,08;0,00;0,00;
0,00;0,00;34,60;-0,16;0,00;0,00;
0,00;0,00;32,20;-0,23;0,00;0,00;
0,00;0,00;29,80;-0,23;0,00;0,00;
0,00;0,00;27,41;-0,08;0,00;0,00;
0,00;0,00;25,38;-0,16;0,00;0,00;
0,00;0,00;23,64;-0,23;0,00;0,00;
0,00;0,00;22,26;-0,16;0,00;0,00;
0,00;0,00;21,27;-0,08;0,00;0,00;
