12252;30.11.20 14:27:52;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20201126155734P0003;
0,00;0,00;118,32;0,02;0,00;0,00;
0,00;0,00;118,43;0,01;0,00;0,00;
0,00;0,00;118,54;0,01;0,00;0,00;
0,00;0,00;118,66;0,01;0,00;0,00;
0,00;0,00;118,77;0,01;0,00;0,00;
0,00;0,00;118,88;0,01;0,00;0,00;
0,00;0,00;119,10;0,01;0,00;0,00;
0,00;0,00;119,22;0,01;0,00;0,00;
0,00;0,00;119,33;0,01;0,00;0,00;
0,00;0,00;119,44;0,01;0,00;0,00;
0,00;0,00;119,55;0,01;0,00;0,00;
0,00;0,00;119,66;0,01;0,00;0,00;
0,00;0,00;119,78;0,01;0,00;0,00;
0,00;0,00;119,89;0,01;0,00;0,00;
0,00;0,00;120,11;0,01;0,00;0,00;
0,00;0,00;120,23;0,01;0,00;0,00;
0,00;0,00;120,34;0,01;0,00;0,00;
0,00;0,00;120,56;0,01;0,00;0,00;
0,00;0,00;120,79;0,01;0,00;0,00;
0,00;0,00;120,90;0,01;0,00;0,00;
0,00;0,00;121,12;0,01;0,00;0,00;
0,00;0,00;121,23;0,01;0,00;0,00;
0,00;0,00;121,35;0,01;0,00;0,00;
0,00;0,00;121,46;0,02;0,00;0,00;
0,00;0,00;121,57;0,01;0,00;0,00;
0,00;0,00;121,68;0,02;0,00;0,00;
0,00;0,00;121,79;0,02;0,00;0,00;
0,00;0,00;121,91;0,01;0,00;0,00;
0,00;0,00;122,01;0,01;0,00;0,00;
0,00;0,00;121,95;-0,02;0,00;0,00;
0,00;0,00;121,41;-0,03;0,00;0,00;
0,00;0,00;120,54;0,03;0,00;0,00;
0,00;0,00;120,03;0,01;0,00;0,00;
0,00;0,00;120,14;0,01;0,00;0,00;
0,00;0,00;120,26;0,01;0,00;0,00;
0,00;0,00;120,60;0,01;0,00;0,00;
0,00;0,00;120,72;0,01;0,00;0,00;
0,00;0,00;120,83;0,01;0,00;0,00;
0,00;0,00;120,94;0,02;0,00;0,00;
0,00;0,00;121,05;0,01;0,00;0,00;
0,00;0,00;121,17;0,02;0,00;0,00;
0,00;0,00;121,28;0,01;0,00;0,00;
0,00;0,00;121,39;0,01;0,00;0,00;
0,00;0,00;121,50;0,01;0,00;0,00;
0,00;0,00;121,61;0,01;0,00;0,00;
0,00;0,00;121,84;0,01;0,00;0,00;
0,00;0,00;121,95;0,01;0,00;0,00;
0,00;0,00;122,06;0,01;0,00;0,00;
0,00;0,00;122,17;0,01;0,00;0,00;
0,00;0,00;122,29;0,01;0,00;0,00;
0,00;0,00;122,40;0,01;0,00;0,00;
0,00;0,00;122,51;0,02;0,00;0,00;
0,00;0,00;122,62;0,02;0,00;0,00;
0,00;0,00;122,73;0,01;0,00;0,00;
0,00;0,00;122,84;0,01;0,00;0,00;
0,00;0,00;122,96;0,01;0,00;0,00;
0,00;0,00;123,07;0,02;0,00;0,00;
0,00;0,00;123,18;0,01;0,00;0,00;
0,00;0,00;123,29;0,01;0,00;0,00;
0,00;0,00;123,40;0,01;0,00;0,00;
0,00;0,00;123,52;0,02;0,00;0,00;
0,00;0,00;123,63;0,01;0,00;0,00;
0,00;0,00;123,74;0,01;0,00;0,00;
0,00;0,00;123,97;0,01;0,00;0,00;
0,00;0,00;124,08;0,01;0,00;0,00;
0,00;0,00;124,19;0,01;0,00;0,00;
0,00;0,00;124,30;0,02;0,00;0,00;
0,00;0,00;124,52;0,02;0,00;0,00;
0,00;0,00;124,64;0,01;0,00;0,00;
0,00;0,00;124,86;0,01;0,00;0,00;
0,00;0,00;124,97;0,01;0,00;0,00;
0,00;0,00;125,08;0,01;0,00;0,00;
0,00;0,00;125,20;0,01;0,00;0,00;
0,00;0,00;125,31;0,01;0,00;0,00;
0,00;0,00;125,42;0,01;0,00;0,00;
0,00;0,00;125,53;0,01;0,00;0,00;
0,00;0,00;125,65;0,01;0,00;0,00;
0,00;0,00;125,76;0,01;0,00;0,00;
0,00;0,00;125,87;0,01;0,00;0,00;
0,00;0,00;125,98;0,01;0,00;0,00;
0,00;0,00;126,09;0,01;0,00;0,00;
0,00;0,00;126,20;0,01;0,00;0,00;
0,00;0,00;126,32;0,01;0,00;0,00;
0,00;0,00;126,43;0,01;0,00;0,00;
0,00;0,00;126,54;0,01;0,00;0,00;
0,00;0,00;126,65;0,01;0,00;0,00;
0,00;0,00;126,77;0,01;0,00;0,00;
0,00;0,00;126,88;0,01;0,00;0,00;
0,00;0,00;126,99;0,01;0,00;0,00;
0,00;0,00;127,10;0,01;0,00;0,00;
0,00;0,00;127,21;0,01;0,00;0,00;
0,00;0,00;127,33;0,01;0,00;0,00;
0,00;0,00;127,44;0,01;0,00;0,00;
0,00;0,00;127,55;0,02;0,00;0,00;
0,00;0,00;127,66;0,02;0,00;0,00;
0,00;0,00;127,77;0,01;0,00;0,00;
0,00;0,00;127,88;0,01;0,00;0,00;
0,00;0,00;128,00;0,01;0,00;0,00;
0,00;0,00;128,11;0,01;0,00;0,00;
0,00;0,00;128,22;0,01;0,00;0,00;
0,00;0,00;128,33;0,01;0,00;0,00;
0,00;0,00;128,45;0,01;0,00;0,00;
0,00;0,00;128,56;0,01;0,00;0,00;
0,00;0,00;128,67;0,02;0,00;0,00;
0,00;0,00;128,78;0,01;0,00;0,00;
0,00;0,00;128,89;0,01;0,00;0,00;
0,00;0,00;129,00;0,01;0,00;0,00;
0,00;0,00;129,12;0,01;0,00;0,00;
0,00;0,00;129,23;0,01;0,00;0,00;
0,00;0,00;129,45;0,01;0,00;0,00;
0,00;0,00;129,57;0,02;0,00;0,00;
0,00;0,00;129,79;0,02;0,00;0,00;
0,00;0,00;129,90;0,01;0,00;0,00;
0,00;0,00;130,01;0,01;0,00;0,00;
0,00;0,00;130,13;0,03;0,00;0,00;
0,00;0,00;130,24;0,01;0,00;0,00;
0,00;0,00;130,35;0,02;0,00;0,00;
0,00;0,00;130,46;0,01;0,00;0,00;
0,00;0,00;130,57;0,01;0,00;0,00;
0,00;0,00;130,69;0,01;0,00;0,00;
0,00;0,00;130,80;0,01;0,00;0,00;
0,00;0,00;130,91;0,02;0,00;0,00;
0,00;0,00;131,02;0,02;0,00;0,00;
0,00;0,00;131,13;0,02;0,00;0,00;
0,00;0,00;131,36;0,01;0,00;0,00;
0,00;0,00;131,47;0,01;0,00;0,00;
0,00;0,00;131,58;0,01;0,00;0,00;
0,00;0,00;131,69;0,02;0,00;0,00;
0,00;0,00;131,80;0,02;0,00;0,00;
0,00;0,00;131,92;0,01;0,00;0,00;
0,00;0,00;132,03;0,02;0,00;0,00;
0,00;0,00;132,14;0,01;0,00;0,00;
0,00;0,00;132,25;0,01;0,00;0,00;
0,00;0,00;132,48;0,01;0,00;0,00;
0,00;0,00;132,59;0,01;0,00;0,00;
0,00;0,00;132,70;0,01;0,00;0,00;
0,00;0,00;132,81;0,01;0,00;0,00;
0,00;0,00;132,93;0,02;0,00;0,00;
0,00;0,00;133,04;0,01;0,00;0,00;
0,00;0,00;133,15;0,02;0,00;0,00;
0,00;0,00;133,26;0,02;0,00;0,00;
0,00;0,00;133,37;0,02;0,00;0,00;
0,00;0,00;133,48;0,01;0,00;0,00;
0,00;0,00;133,60;0,01;0,00;0,00;
0,00;0,00;133,71;0,02;0,00;0,00;
0,00;0,00;133,82;0,01;0,00;0,00;
0,00;0,00;133,93;0,01;0,00;0,00;
0,00;0,00;134,05;0,01;0,00;0,00;
0,00;0,00;134,16;0,01;0,00;0,00;
0,00;0,00;134,27;0,02;0,00;0,00;
0,00;0,00;134,38;0,01;0,00;0,00;
0,00;0,00;134,49;0,02;0,00;0,00;
0,00;0,00;134,60;0,02;0,00;0,00;
0,00;0,00;134,72;0,01;0,00;0,00;
0,00;0,00;134,83;0,01;0,00;0,00;
0,00;0,00;134,94;0,01;0,00;0,00;
0,00;0,00;135,05;0,01;0,00;0,00;
0,00;0,00;135,17;0,01;0,00;0,00;
0,00;0,00;135,28;0,01;0,00;0,00;
0,00;0,00;135,39;0,01;0,00;0,00;
0,00;0,00;135,50;0,01;0,00;0,00;
0,00;0,00;135,61;0,03;0,00;0,00;
0,00;0,00;135,72;0,01;0,00;0,00;
0,00;0,00;135,84;0,01;0,00;0,00;
0,00;0,00;135,95;0,02;0,00;0,00;
0,00;0,00;136,06;0,01;0,00;0,00;
0,00;0,00;136,17;0,01;0,00;0,00;
0,00;0,00;136,28;0,01;0,00;0,00;
0,00;0,00;136,40;0,01;0,00;0,00;
0,00;0,00;136,51;0,02;0,00;0,00;
0,00;0,00;136,62;0,01;0,00;0,00;
0,00;0,00;136,73;0,01;0,00;0,00;
0,00;0,00;136,85;0,02;0,00;0,00;
0,00;0,00;136,96;0,01;0,00;0,00;
0,00;0,00;137,07;0,02;0,00;0,00;
0,00;0,00;137,18;0,01;0,00;0,00;
0,00;0,00;137,29;0,01;0,00;0,00;
0,00;0,00;137,40;0,02;0,00;0,00;
0,00;0,00;137,52;0,01;0,00;0,00;
0,00;0,00;137,63;0,01;0,00;0,00;
0,00;0,00;137,74;0,02;0,00;0,00;
0,00;0,00;137,85;0,01;0,00;0,00;
0,00;0,00;137,97;0,01;0,00;0,00;
0,00;0,00;138,08;0,01;0,00;0,00;
0,00;0,00;138,19;0,02;0,00;0,00;
0,00;0,00;138,30;0,01;0,00;0,00;
0,00;0,00;138,41;0,01;0,00;0,00;
0,00;0,00;138,52;0,03;0,00;0,00;
0,00;0,00;138,64;0,01;0,00;0,00;
0,00;0,00;138,75;0,02;0,00;0,00;
0,00;0,00;138,86;0,01;0,00;0,00;
0,00;0,00;138,97;0,02;0,00;0,00;
0,00;0,00;139,08;0,02;0,00;0,00;
0,00;0,00;139,20;0,01;0,00;0,00;
0,00;0,00;139,31;0,03;0,00;0,00;
0,00;0,00;139,42;0,01;0,00;0,00;
0,00;0,00;139,53;0,01;0,00;0,00;
0,00;0,00;139,64;0,01;0,00;0,00;
0,00;0,00;139,76;0,01;0,00;0,00;
0,00;0,00;139,87;0,01;0,00;0,00;
0,00;0,00;139,98;0,02;0,00;0,00;
0,00;0,00;140,09;0,01;0,00;0,00;
0,00;0,00;140,32;0,01;0,00;0,00;
0,00;0,00;140,43;0,02;0,00;0,00;
0,00;0,00;140,54;0,02;0,00;0,00;
0,00;0,00;140,65;0,02;0,00;0,00;
0,00;0,00;140,77;0,01;0,00;0,00;
0,00;0,00;140,88;0,01;0,00;0,00;
0,00;0,00;140,99;0,02;0,00;0,00;
0,00;0,00;141,10;0,01;0,00;0,00;
0,00;0,00;141,21;0,01;0,00;0,00;
0,00;0,00;141,33;0,01;0,00;0,00;
0,00;0,00;141,44;0,02;0,00;0,00;
0,00;0,00;141,55;0,01;0,00;0,00;
0,00;0,00;141,66;0,01;0,00;0,00;
0,00;0,00;141,77;0,01;0,00;0,00;
0,00;0,00;141,88;0,01;0,00;0,00;
0,00;0,00;142,00;0,01;0,00;0,00;
0,00;0,00;142,11;0,01;0,00;0,00;
0,00;0,00;142,22;0,01;0,00;0,00;
0,00;0,00;142,33;0,01;0,00;0,00;
0,00;0,00;142,56;0,01;0,00;0,00;
0,00;0,00;142,67;0,01;0,00;0,00;
0,00;0,00;142,78;0,01;0,00;0,00;
0,00;0,00;142,89;0,02;0,00;0,00;
0,00;0,00;143,01;0,01;0,00;0,00;
0,00;0,00;143,12;0,01;0,00;0,00;
0,00;0,00;143,23;0,01;0,00;0,00;
0,00;0,00;143,34;0,01;0,00;0,00;
0,00;0,00;143,45;0,01;0,00;0,00;
0,00;0,00;143,57;0,01;0,00;0,00;
0,00;0,00;143,68;0,01;0,00;0,00;
0,00;0,00;143,79;0,01;0,00;0,00;
0,00;0,00;143,90;0,01;0,00;0,00;
0,00;0,00;144,01;0,01;0,00;0,00;
0,00;0,00;144,13;0,01;0,00;0,00;
0,00;0,00;144,24;0,01;0,00;0,00;
0,00;0,00;144,35;0,01;0,00;0,00;
0,00;0,00;144,46;0,01;0,00;0,00;
0,00;0,00;144,57;0,01;0,00;0,00;
0,00;0,00;144,68;0,01;0,00;0,00;
0,00;0,00;144,80;0,02;0,00;0,00;
0,00;0,00;144,91;0,02;0,00;0,00;
0,00;0,00;145,02;0,02;0,00;0,00;
0,00;0,00;145,13;0,01;0,00;0,00;
0,00;0,00;145,24;0,01;0,00;0,00;
0,00;0,00;145,36;0,01;0,00;0,00;
0,00;0,00;145,47;0,01;0,00;0,00;
0,00;0,00;145,58;0,01;0,00;0,00;
0,00;0,00;145,69;0,01;0,00;0,00;
0,00;0,00;145,80;0,01;0,00;0,00;
0,00;0,00;145,92;0,01;0,00;0,00;
0,00;0,00;146,03;0,01;0,00;0,00;
0,00;0,00;146,25;0,01;0,00;0,00;
0,00;0,00;146,37;0,01;0,00;0,00;
0,00;0,00;146,48;0,01;0,00;0,00;
0,00;0,00;146,59;0,02;0,00;0,00;
0,00;0,00;146,70;0,01;0,00;0,00;
0,00;0,00;146,81;0,01;0,00;0,00;
0,00;0,00;146,92;0,02;0,00;0,00;
0,00;0,00;147,15;0,01;0,00;0,00;
0,00;0,00;147,26;0,03;0,00;0,00;
0,00;0,00;147,37;0,01;0,00;0,00;
0,00;0,00;147,48;0,03;0,00;0,00;
0,00;0,00;147,60;0,01;0,00;0,00;
0,00;0,00;147,71;0,01;0,00;0,00;
0,00;0,00;147,82;0,01;0,00;0,00;
0,00;0,00;147,93;0,01;0,00;0,00;
0,00;0,00;148,05;0,03;0,00;0,00;
0,00;0,00;148,16;0,01;0,00;0,00;
0,00;0,00;148,27;0,01;0,00;0,00;
0,00;0,00;148,38;0,02;0,00;0,00;
0,00;0,00;148,49;0,01;0,00;0,00;
0,00;0,00;148,61;0,02;0,00;0,00;
0,00;0,00;148,72;0,03;0,00;0,00;
0,00;0,00;148,83;0,01;0,00;0,00;
0,00;0,00;148,94;0,02;0,00;0,00;
0,00;0,00;149,05;0,01;0,00;0,00;
0,00;0,00;149,17;0,01;0,00;0,00;
0,00;0,00;149,28;0,01;0,00;0,00;
0,00;0,00;149,39;0,01;0,00;0,00;
0,00;0,00;149,50;0,01;0,00;0,00;
0,00;0,00;149,61;0,01;0,00;0,00;
0,00;0,00;149,72;0,01;0,00;0,00;
0,00;0,00;149,84;0,01;0,00;0,00;
0,00;0,00;149,95;0,02;0,00;0,00;
0,00;0,00;150,06;0,01;0,00;0,00;
0,00;0,00;150,17;0,01;0,00;0,00;
0,00;0,00;150,28;0,02;0,00;0,00;
0,00;0,00;150,40;0,01;0,00;0,00;
0,00;0,00;150,51;0,01;0,00;0,00;
0,00;0,00;150,62;0,01;0,00;0,00;
0,00;0,00;150,73;0,01;0,00;0,00;
0,00;0,00;150,85;0,01;0,00;0,00;
0,00;0,00;150,96;0,02;0,00;0,00;
0,00;0,00;151,07;0,01;0,00;0,00;
0,00;0,00;151,18;0,01;0,00;0,00;
0,00;0,00;151,29;0,02;0,00;0,00;
0,00;0,00;151,41;0,02;0,00;0,00;
0,00;0,00;151,52;0,03;0,00;0,00;
0,00;0,00;151,63;0,01;0,00;0,00;
0,00;0,00;151,74;0,01;0,00;0,00;
0,00;0,00;151,85;0,02;0,00;0,00;
0,00;0,00;151,97;0,01;0,00;0,00;
0,00;0,00;152,08;0,01;0,00;0,00;
0,00;0,00;152,19;0,01;0,00;0,00;
0,00;0,00;152,30;0,02;0,00;0,00;
0,00;0,00;152,41;0,01;0,00;0,00;
0,00;0,00;152,53;0,01;0,00;0,00;
0,00;0,00;152,64;0,01;0,00;0,00;
0,00;0,00;152,75;0,03;0,00;0,00;
0,00;0,00;152,86;0,01;0,00;0,00;
0,00;0,00;152,97;0,01;0,00;0,00;
0,00;0,00;153,09;0,01;0,00;0,00;
0,00;0,00;153,20;0,01;0,00;0,00;
0,00;0,00;153,42;0,01;0,00;0,00;
0,00;0,00;153,65;0,02;0,00;0,00;
0,00;0,00;153,76;0,01;0,00;0,00;
0,00;0,00;153,87;0,03;0,00;0,00;
0,00;0,00;153,98;0,01;0,00;0,00;
0,00;0,00;154,09;0,02;0,00;0,00;
0,00;0,00;154,21;0,02;0,00;0,00;
0,00;0,00;154,32;0,01;0,00;0,00;
0,00;0,00;154,43;0,01;0,00;0,00;
0,00;0,00;154,54;0,02;0,00;0,00;
0,00;0,00;154,65;0,02;0,00;0,00;
0,00;0,00;154,77;0,01;0,00;0,00;
0,00;0,00;154,88;0,02;0,00;0,00;
0,00;0,00;154,99;0,01;0,00;0,00;
0,00;0,00;155,10;0,01;0,00;0,00;
0,00;0,00;155,21;0,01;0,00;0,00;
0,00;0,00;155,32;0,02;0,00;0,00;
0,00;0,00;155,44;0,02;0,00;0,00;
0,00;0,00;155,55;0,01;0,00;0,00;
0,00;0,00;155,66;0,01;0,00;0,00;
0,00;0,00;155,77;0,01;0,00;0,00;
0,00;0,00;155,88;0,02;0,00;0,00;
0,00;0,00;156,00;0,01;0,00;0,00;
0,00;0,00;156,11;0,01;0,00;0,00;
0,00;0,00;156,22;0,03;0,00;0,00;
0,00;0,00;156,33;0,01;0,00;0,00;
0,00;0,00;156,44;0,02;0,00;0,00;
0,00;0,00;156,56;0,01;0,00;0,00;
0,00;0,00;156,67;0,02;0,00;0,00;
0,00;0,00;156,78;0,02;0,00;0,00;
0,00;0,00;156,89;0,03;0,00;0,00;
0,00;0,00;157,00;1,01;0,00;0,00;
0,00;0,00;157,05;2,39;0,00;0,00;
0,00;0,00;157,06;2,41;0,00;0,00;
0,00;0,00;157,06;2,48;0,00;0,00;
0,00;0,00;157,06;2,53;0,00;0,00;
0,00;0,00;157,07;2,57;0,00;0,00;
0,00;0,00;157,07;2,59;0,00;0,00;
0,00;0,00;157,07;2,60;0,00;0,00;
0,00;0,00;157,07;2,62;0,00;0,00;
0,00;0,00;157,07;2,63;0,00;0,00;
0,00;0,00;157,07;2,63;0,00;0,00;
0,00;0,00;157,07;2,64;0,00;0,00;
0,00;0,00;157,07;2,64;0,00;0,00;
0,00;0,00;157,07;2,63;0,00;0,00;
0,00;0,00;157,07;2,63;0,00;0,00;
