51139;15.07.21 08:07:42;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210714160827P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,30;0,00;0,00;
0,00;0,00;75,05;0,22;0,00;0,00;
0,00;0,00;76,00;0,14;0,00;0,00;
0,00;0,00;77,35;0,06;0,00;0,00;
0,00;0,00;79,09;0,30;0,00;0,00;
0,00;0,00;81,21;0,22;0,00;0,00;
0,00;0,00;83,57;0,14;0,00;0,00;
0,00;0,00;85,93;0,14;0,00;0,00;
0,00;0,00;88,34;0,14;0,00;0,00;
0,00;0,00;90,74;0,14;0,00;0,00;
0,00;0,00;93,15;0,06;0,00;0,00;
0,00;0,00;95,54;0,06;0,00;0,00;
0,00;0,00;97,95;0,14;0,00;0,00;
0,00;0,00;100,35;0,14;0,00;0,00;
0,00;0,00;102,75;0,14;0,00;0,00;
0,00;0,00;105,15;0,06;0,00;0,00;
0,00;0,00;109,95;0,06;0,00;0,00;
0,00;0,00;112,35;0,22;0,00;0,00;
0,00;0,00;114,75;0,14;0,00;0,00;
0,00;0,00;117,15;0,06;0,00;0,00;
0,00;0,00;121,95;0,14;0,00;0,00;
0,00;0,00;124,35;0,14;0,00;0,00;
0,00;0,00;126,75;0,06;0,00;0,00;
0,00;0,00;131,54;0,06;0,00;0,00;
0,00;0,00;133,95;0,06;0,00;0,00;
0,00;0,00;136,35;0,14;0,00;0,00;
0,00;0,00;138,74;0,14;0,00;0,00;
0,00;0,00;141,15;0,06;0,00;0,00;
0,00;0,00;143,54;0,06;0,00;0,00;
0,00;0,00;145,95;0,06;0,00;0,00;
0,00;0,00;148,35;0,22;0,00;0,00;
0,00;0,00;150,74;0,14;0,00;0,00;
0,00;0,00;153,15;0,14;0,00;0,00;
0,00;0,00;155,54;0,14;0,00;0,00;
0,00;0,00;157,95;0,30;0,00;0,00;
0,00;0,00;160,35;0,22;0,00;0,00;
0,00;0,00;162,75;0,14;0,00;0,00;
0,00;0,00;165,15;0,22;0,00;0,00;
0,00;0,00;167,54;0,14;0,00;0,00;
0,00;0,00;169,95;0,22;0,00;0,00;
0,00;0,00;172,35;0,22;0,00;0,00;
0,00;0,00;174,74;0,22;0,00;0,00;
0,00;0,00;177,15;0,14;0,00;0,00;
0,00;0,00;179,54;0,22;0,00;0,00;
0,00;0,00;181,95;0,30;0,00;0,00;
0,00;0,00;184,35;0,14;0,00;0,00;
0,00;0,00;186,43;0,14;0,00;0,00;
0,00;0,00;188,19;0,14;0,00;0,00;
0,00;0,00;189,59;0,06;0,00;0,00;
0,00;0,00;190,59;0,06;0,00;0,00;
0,00;0,00;191,51;0,06;0,00;0,00;
0,00;0,00;191,56;0,22;0,00;0,00;
0,00;0,00;191,86;0,06;0,00;0,00;
0,00;0,00;192,35;0,06;0,00;0,00;
0,00;0,00;192,67;0,06;0,00;0,00;
0,00;0,00;193,15;0,06;0,00;0,00;
0,00;0,00;193,79;0,06;0,00;0,00;
0,00;0,00;194,11;0,06;0,00;0,00;
0,00;0,00;194,27;0,06;0,00;0,00;
0,00;0,00;194,43;1,51;0,00;0,00;
0,00;0,00;194,58;8,29;0,00;0,00;
0,00;0,00;194,72;15,96;0,00;0,00;
0,00;0,00;194,87;24,13;0,00;0,00;
0,00;0,00;194,87;23,89;0,00;0,00;
0,00;0,00;194,90;25,79;0,00;0,00;
0,00;0,00;194,91;25,79;0,00;0,00;
0,00;0,00;194,91;25,64;0,00;0,00;
0,00;0,00;194,91;25,87;0,00;0,00;
0,00;0,00;194,91;26,18;0,00;0,00;
0,00;0,00;194,92;26,56;0,00;0,00;
0,00;0,00;194,92;26,79;0,00;0,00;
0,00;0,00;194,92;27,09;0,00;0,00;
0,00;0,00;194,92;27,09;0,00;0,00;
0,00;0,00;194,92;27,09;0,00;0,00;
0,00;0,00;194,92;26,85;0,00;0,00;
0,00;0,00;194,92;26,48;0,00;0,00;
0,00;0,00;194,92;26,18;0,00;0,00;
