41467;21.05.21 15:19:22;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210520110124P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,16;0,00;0,00;
0,00;0,00;171,71;0,16;0,00;0,00;
0,00;0,00;172,11;0,16;0,00;0,00;
0,00;0,00;174,37;0,08;0,00;0,00;
0,00;0,00;176,61;1,51;0,00;0,00;
0,00;0,00;176,76;6,39;0,00;0,00;
0,00;0,00;176,91;9,06;0,00;0,00;
0,00;0,00;176,91;7,83;0,00;0,00;
0,00;0,00;176,94;9,28;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,14;0,00;0,00;
0,00;0,00;176,94;9,06;0,00;0,00;
