Nr;Date;ProgNr;ProgName;State;PartInfo;
1286;24.01.20 15:34:49;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200124135925;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;0,02;0,00;0,00;
0,00;0,00;39,96;0,16;0,00;0,00;
0,00;0,00;40,50;0,13;0,00;0,00;
0,00;0,00;41,52;0,16;0,00;0,00;
0,00;0,00;43,04;0,23;0,00;0,00;
0,00;0,00;45,09;0,16;0,00;0,00;
0,00;0,00;47,65;0,18;0,00;0,00;
0,00;0,00;50,68;0,20;0,00;0,00;
0,00;0,00;53,84;0,11;0,00;0,00;
0,00;0,00;57,01;0,25;0,00;0,00;
0,00;0,00;60,26;0,16;0,00;0,00;
0,00;0,00;63,44;0,11;0,00;0,00;
0,00;0,00;66,65;0,18;0,00;0,00;
0,00;0,00;69,85;0,11;0,00;0,00;
0,00;0,00;73,05;0,18;0,00;0,00;
0,00;0,00;76,25;0,11;0,00;0,00;
0,00;0,00;79,45;0,11;0,00;0,00;
0,00;0,00;82,65;0,16;0,00;0,00;
0,00;0,00;85,85;0,09;0,00;0,00;
0,00;0,00;89,05;0,20;0,00;0,00;
0,00;0,00;92,25;0,11;0,00;0,00;
0,00;0,00;95,45;0,11;0,00;0,00;
0,00;0,00;98,65;0,18;0,00;0,00;
0,00;0,00;101,85;0,07;0,00;0,00;
0,00;0,00;105,05;0,20;0,00;0,00;
0,00;0,00;108,25;0,14;0,00;0,00;
0,00;0,00;111,45;0,07;0,00;0,00;
0,00;0,00;114,65;0,16;0,00;0,00;
0,00;0,00;117,85;0,09;0,00;0,00;
0,00;0,00;121,05;0,20;0,00;0,00;
0,00;0,00;124,25;0,11;0,00;0,00;
0,00;0,00;127,45;0,14;0,00;0,00;
0,00;0,00;130,65;0,16;0,00;0,00;
0,00;0,00;133,85;0,09;0,00;0,00;
0,00;0,00;137,05;0,18;0,00;0,00;
0,00;0,00;140,25;0,14;0,00;0,00;
0,00;0,00;143,45;0,07;0,00;0,00;
0,00;0,00;146,65;0,21;0,00;0,00;
0,00;0,00;149,81;0,09;0,00;0,00;
0,00;0,00;152,50;0,11;0,00;0,00;
0,00;0,00;154,76;0,05;0,00;0,00;
0,00;0,00;156,54;-0,02;0,00;0,00;
0,00;0,00;157,81;0,02;0,00;0,00;
0,00;0,00;158,57;-0,02;0,00;0,00;
0,00;0,00;158,92;0,02;0,00;0,00;
0,00;0,00;158,93;0,02;0,00;0,00;
0,00;0,00;159,05;0,02;0,00;0,00;
0,00;0,00;159,19;0,07;0,00;0,00;
0,00;0,00;159,35;0,07;0,00;0,00;
0,00;0,00;159,51;0,05;0,00;0,00;
0,00;0,00;159,67;0,05;0,00;0,00;
0,00;0,00;159,83;0,05;0,00;0,00;
0,00;0,00;159,99;0,07;0,00;0,00;
0,00;0,00;160,15;0,07;0,00;0,00;
0,00;0,00;160,31;0,05;0,00;0,00;
0,00;0,00;160,47;0,05;0,00;0,00;
0,00;0,00;160,63;0,07;0,00;0,00;
0,00;0,00;160,79;0,09;0,00;0,00;
0,00;0,00;160,95;0,23;0,00;0,00;
0,00;0,00;161,11;0,23;0,00;0,00;
0,00;0,00;161,27;0,47;0,00;0,00;
0,00;0,00;161,43;0,97;0,00;0,00;
0,00;0,00;161,58;1,31;0,00;0,00;
0,00;0,00;161,74;1,47;0,00;0,00;
0,00;0,00;161,89;1,51;0,00;0,00;
0,00;0,00;161,91;1,40;0,00;0,00;
0,00;0,00;161,90;1,15;0,00;0,00;
0,00;0,00;161,49;0,02;0,00;0,00;
0,00;0,00;160,61;-0,02;0,00;0,00;
0,00;0,00;160,14;-0,02;0,00;0,00;
0,00;0,00;160,00;-0,02;0,00;0,00;
0,00;0,00;159,90;-0,02;0,00;0,00;
0,00;0,00;159,90;-0,06;0,00;0,00;
0,00;0,00;160,16;0,11;0,00;0,00;
0,00;0,00;160,33;0,07;0,00;0,00;
0,00;0,00;160,50;0,09;0,00;0,00;
0,00;0,00;160,66;0,05;0,00;0,00;
0,00;0,00;160,82;0,05;0,00;0,00;
0,00;0,00;160,98;0,05;0,00;0,00;
0,00;0,00;161,14;0,09;0,00;0,00;
0,00;0,00;161,31;0,07;0,00;0,00;
0,00;0,00;161,47;0,07;0,00;0,00;
0,00;0,00;161,63;0,25;0,00;0,00;
0,00;0,00;161,79;0,23;0,00;0,00;
0,00;0,00;161,94;1,58;0,00;0,00;
0,00;0,00;162,09;1,70;0,00;0,00;
0,00;0,00;162,26;1,77;0,00;0,00;
0,00;0,00;162,42;1,85;0,00;0,00;
0,00;0,00;162,58;1,95;0,00;0,00;
0,00;0,00;162,75;2,04;0,00;0,00;
0,00;0,00;162,91;2,12;0,00;0,00;
0,00;0,00;163,07;2,19;0,00;0,00;
0,00;0,00;163,23;2,22;0,00;0,00;
0,00;0,00;163,39;2,28;0,00;0,00;
0,00;0,00;163,55;2,35;0,00;0,00;
0,00;0,00;163,71;2,40;0,00;0,00;
0,00;0,00;163,87;2,40;0,00;0,00;
0,00;0,00;164,03;2,49;0,00;0,00;
0,00;0,00;164,19;2,55;0,00;0,00;
0,00;0,00;164,35;2,64;0,00;0,00;
0,00;0,00;164,51;2,74;0,00;0,00;
0,00;0,00;164,67;2,76;0,00;0,00;
0,00;0,00;164,83;2,80;0,00;0,00;
0,00;0,00;164,99;2,87;0,00;0,00;
0,00;0,00;165,15;2,94;0,00;0,00;
0,00;0,00;165,31;3,03;0,00;0,00;
0,00;0,00;165,47;3,12;0,00;0,00;
0,00;0,00;165,63;3,21;0,00;0,00;
0,00;0,00;165,79;3,26;0,00;0,00;
0,00;0,00;165,95;3,32;0,00;0,00;
0,00;0,00;166,11;3,39;0,00;0,00;
0,00;0,00;166,27;3,46;0,00;0,00;
0,00;0,00;166,43;3,50;0,00;0,00;
0,00;0,00;166,59;3,57;0,00;0,00;
0,00;0,00;166,75;3,64;0,00;0,00;
0,00;0,00;166,91;3,66;0,00;0,00;
0,00;0,00;167,07;3,75;0,00;0,00;
0,00;0,00;167,23;3,84;0,00;0,00;
0,00;0,00;167,39;3,86;0,00;0,00;
0,00;0,00;167,55;3,93;0,00;0,00;
0,00;0,00;167,71;4,02;0,00;0,00;
0,00;0,00;167,87;4,02;0,00;0,00;
0,00;0,00;168,03;4,32;0,00;0,00;
0,00;0,00;168,05;4,92;0,00;0,00;
0,00;0,00;168,05;5,11;0,00;0,00;
0,00;0,00;167,99;3,52;0,00;0,00;
0,00;0,00;167,49;-0,05;0,00;0,00;
0,00;0,00;166,48;-0,23;0,00;0,00;
0,00;0,00;164,94;-0,18;0,00;0,00;
0,00;0,00;162,89;-0,07;0,00;0,00;
0,00;0,00;160,32;-0,07;0,00;0,00;
0,00;0,00;157,30;-0,31;0,00;0,00;
0,00;0,00;154,14;-0,11;0,00;0,00;
0,00;0,00;150,96;-0,07;0,00;0,00;
0,00;0,00;147,71;-0,11;0,00;0,00;
0,00;0,00;144,52;-0,05;0,00;0,00;
0,00;0,00;141,31;-0,16;0,00;0,00;
0,00;0,00;138,11;-0,11;0,00;0,00;
0,00;0,00;134,91;-0,13;0,00;0,00;
0,00;0,00;131,71;-0,16;0,00;0,00;
0,00;0,00;128,50;-0,05;0,00;0,00;
0,00;0,00;125,31;-0,16;0,00;0,00;
0,00;0,00;122,11;-0,09;0,00;0,00;
0,00;0,00;118,91;-0,13;0,00;0,00;
0,00;0,00;115,70;-0,18;0,00;0,00;
0,00;0,00;112,50;-0,02;0,00;0,00;
0,00;0,00;109,30;-0,13;0,00;0,00;
0,00;0,00;106,10;-0,09;0,00;0,00;
0,00;0,00;102,91;-0,13;0,00;0,00;
0,00;0,00;99,70;-0,16;0,00;0,00;
0,00;0,00;96,50;-0,06;0,00;0,00;
0,00;0,00;93,30;-0,13;0,00;0,00;
0,00;0,00;90,11;-0,07;0,00;0,00;
0,00;0,00;86,90;-0,11;0,00;0,00;
0,00;0,00;83,70;-0,13;0,00;0,00;
0,00;0,00;80,50;-0,02;0,00;0,00;
0,00;0,00;77,30;-0,13;0,00;0,00;
0,00;0,00;74,10;-0,09;0,00;0,00;
0,00;0,00;70,90;-0,14;0,00;0,00;
0,00;0,00;67,70;-0,18;0,00;0,00;
0,00;0,00;64,50;-0,05;0,00;0,00;
0,00;0,00;61,30;-0,13;0,00;0,00;
0,00;0,00;58,10;-0,09;0,00;0,00;
0,00;0,00;54,90;-0,09;0,00;0,00;
0,00;0,00;51,70;-0,16;0,00;0,00;
0,00;0,00;48,57;-0,02;0,00;0,00;
0,00;0,00;45,94;-0,02;0,00;0,00;
0,00;0,00;43,74;-0,05;0,00;0,00;
0,00;0,00;42,04;-0,02;0,00;0,00;
0,00;0,00;40,85;0,02;0,00;0,00;
0,00;0,00;40,15;0,05;0,00;0,00;
0,00;0,00;39,94;0,05;0,00;0,00;
0,00;0,00;39,88;-0,02;0,00;0,00;
