23158;18.06.21 15:09:49;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210618110134P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,01;0,00;0,00;
0,00;0,00;0,06;0,04;0,00;0,00;
0,00;0,00;0,59;0,05;0,00;0,00;
0,00;0,00;1,63;0,05;0,00;0,00;
0,00;0,00;3,18;0,05;0,00;0,00;
0,00;0,00;5,25;0,04;0,00;0,00;
0,00;0,00;7,82;0,06;0,00;0,00;
0,00;0,00;10,90;0,07;0,00;0,00;
0,00;0,00;14,38;0,03;0,00;0,00;
0,00;0,00;17,89;0,04;0,00;0,00;
0,00;0,00;21,41;0,04;0,00;0,00;
0,00;0,00;24,93;0,03;0,00;0,00;
0,00;0,00;28,45;0,03;0,00;0,00;
0,00;0,00;31,97;0,01;0,00;0,00;
0,00;0,00;35,49;0,03;0,00;0,00;
0,00;0,00;39,01;0,04;0,00;0,00;
0,00;0,00;42,53;0,03;0,00;0,00;
0,00;0,00;46,05;0,03;0,00;0,00;
0,00;0,00;49,57;0,03;0,00;0,00;
0,00;0,00;53,09;0,03;0,00;0,00;
0,00;0,00;56,61;0,04;0,00;0,00;
0,00;0,00;60,13;0,04;0,00;0,00;
0,00;0,00;63,65;0,03;0,00;0,00;
0,00;0,00;67,17;0,03;0,00;0,00;
0,00;0,00;70,69;0,03;0,00;0,00;
0,00;0,00;74,21;0,04;0,00;0,00;
0,00;0,00;77,73;0,03;0,00;0,00;
0,00;0,00;81,25;0,02;0,00;0,00;
0,00;0,00;84,77;0,04;0,00;0,00;
0,00;0,00;88,28;0,04;0,00;0,00;
0,00;0,00;91,81;0,03;0,00;0,00;
0,00;0,00;95,33;0,03;0,00;0,00;
0,00;0,00;98,85;0,03;0,00;0,00;
0,00;0,00;102,37;0,03;0,00;0,00;
0,00;0,00;105,89;0,04;0,00;0,00;
0,00;0,00;109,41;0,04;0,00;0,00;
0,00;0,00;112,93;0,03;0,00;0,00;
0,00;0,00;116,45;0,02;0,00;0,00;
0,00;0,00;119,96;0,01;0,00;0,00;
0,00;0,00;123,12;0,01;0,00;0,00;
0,00;0,00;125,82;0,01;0,00;0,00;
0,00;0,00;129,66;0,01;0,00;0,00;
0,00;0,00;130,82;0,01;0,00;0,00;
0,00;0,00;131,48;-0,01;0,00;0,00;
0,00;0,00;131,65;0,01;0,00;0,00;
0,00;0,00;131,66;0,02;0,00;0,00;
0,00;0,00;131,71;0,01;0,00;0,00;
0,00;0,00;131,81;0,02;0,00;0,00;
0,00;0,00;131,90;0,01;0,00;0,00;
0,00;0,00;132,00;0,01;0,00;0,00;
0,00;0,00;132,10;0,02;0,00;0,00;
0,00;0,00;132,19;0,02;0,00;0,00;
0,00;0,00;132,29;0,02;0,00;0,00;
0,00;0,00;132,39;0,01;0,00;0,00;
0,00;0,00;132,48;0,01;0,00;0,00;
0,00;0,00;132,58;0,02;0,00;0,00;
0,00;0,00;132,67;0,03;0,00;0,00;
0,00;0,00;132,77;0,02;0,00;0,00;
0,00;0,00;132,87;0,02;0,00;0,00;
0,00;0,00;132,96;0,02;0,00;0,00;
0,00;0,00;133,06;0,02;0,00;0,00;
0,00;0,00;133,15;0,02;0,00;0,00;
0,00;0,00;133,25;0,03;0,00;0,00;
0,00;0,00;133,35;0,03;0,00;0,00;
0,00;0,00;133,44;0,03;0,00;0,00;
0,00;0,00;133,54;0,03;0,00;0,00;
0,00;0,00;133,63;0,02;0,00;0,00;
0,00;0,00;133,73;0,03;0,00;0,00;
0,00;0,00;133,83;0,02;0,00;0,00;
0,00;0,00;133,92;0,03;0,00;0,00;
0,00;0,00;134,02;0,03;0,00;0,00;
